MonitorID,SurgeryID,NurseID,CheckTime,Status,Note
MON055699,SRV183958,E0130,2022-08-21 00:47:13,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055700,SRV158186,E0251,2021-02-25 23:50:49,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055701,SRV110041,E0254,2024-11-15 23:02:06,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055702,SRV149624,E0185,2021-11-19 05:55:12,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055703,SRV142969,E0147,2023-05-12 23:58:29,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055704,SRV115494,E0257,2023-12-01 10:29:31,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055705,SRV108913,E0164,2023-04-13 15:22:57,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055706,SRV104626,E0202,2023-05-07 07:51:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055707,SRV6810,E0137,2022-11-20 23:10:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055708,SRV66208,E0184,2022-11-24 18:48:44,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055709,SRV104727,E0176,2022-05-17 20:29:37,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055710,SRV109422,E0166,2021-05-30 17:17:53,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055711,SRV99172,E0256,2021-08-26 16:04:45,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055712,SRV141232,E0251,2023-05-22 18:03:45,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055713,SRV92756,E0206,2024-03-20 23:19:29,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055714,SRV188843,E0266,2023-03-26 20:20:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055715,SRV152278,E0253,2023-11-10 21:40:59,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055716,SRV163310,E0138,2022-05-24 12:16:37,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055717,SRV66179,E0255,2023-01-10 08:42:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055718,SRV162369,E0243,2021-09-09 03:27:46,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055719,SRV115644,E0257,2022-06-27 01:40:47,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055720,SRV194676,E0208,2024-09-04 21:31:35,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055721,SRV182185,E0147,2023-07-15 19:31:49,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055722,SRV86122,E0218,2024-11-08 07:07:33,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055723,SRV165424,E0227,2024-05-12 07:40:44,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055724,SRV106986,E0184,2022-12-10 02:18:47,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055725,SRV138197,E0267,2022-02-20 03:08:40,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055726,SRV100957,E0206,2022-09-11 10:36:21,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055727,SRV158898,E0216,2021-07-19 08:03:45,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055728,SRV104974,E0177,2023-11-10 21:12:20,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055729,SRV149213,E0231,2022-01-15 10:42:30,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055730,SRV22035,E0262,2023-07-31 07:30:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055731,SRV90640,E0203,2021-02-19 02:04:55,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055732,SRV8307,E0198,2023-08-23 04:51:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055733,SRV167029,E0148,2021-03-18 20:40:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055734,SRV159696,E0257,2022-12-15 10:21:46,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055735,SRV106603,E0136,2022-07-27 20:50:33,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055736,SRV198503,E0264,2021-04-10 18:06:32,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055737,SRV20344,E0224,2021-07-08 21:55:36,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055738,SRV75530,E0225,2021-06-22 04:41:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055739,SRV41310,E0211,2023-04-08 07:40:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055740,SRV191454,E0140,2023-06-27 16:20:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055741,SRV150710,E0268,2022-01-17 08:05:44,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055742,SRV120437,E0263,2022-06-15 20:02:00,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055743,SRV18352,E0188,2021-04-13 09:16:52,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055744,SRV40886,E0217,2023-01-24 20:44:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055745,SRV191710,E0247,2022-02-15 03:33:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055746,SRV196972,E0253,2021-07-09 01:08:42,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055747,SRV157538,E0146,2021-01-04 20:33:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055748,SRV160512,E0189,2023-03-21 21:12:15,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055749,SRV81202,E0213,2024-12-11 04:33:33,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055750,SRV172711,E0174,2022-05-27 21:31:10,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055751,SRV120792,E0216,2024-12-10 08:18:08,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055752,SRV155879,E0122,2024-04-11 05:43:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055753,SRV15240,E0225,2022-08-20 02:04:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055754,SRV138515,E0191,2024-04-13 23:52:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055755,SRV109877,E0216,2023-08-12 20:55:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055756,SRV135795,E0172,2023-08-20 20:05:51,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055757,SRV93828,E0264,2024-01-07 17:25:01,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055758,SRV30993,E0238,2024-02-05 00:34:09,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055759,SRV30881,E0242,2023-06-25 20:07:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055760,SRV143479,E0257,2023-04-16 19:52:35,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055761,SRV116375,E0238,2021-10-28 21:09:34,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055762,SRV141768,E0138,2024-04-16 12:15:54,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055763,SRV48948,E0175,2021-09-24 09:45:15,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055764,SRV124308,E0155,2023-03-16 12:00:09,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055765,SRV36123,E0262,2022-09-28 00:26:12,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055766,SRV199447,E0144,2023-05-26 10:51:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055767,SRV59861,E0142,2021-09-07 07:57:27,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055768,SRV107090,E0143,2021-06-07 15:32:46,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055769,SRV76943,E0203,2021-08-17 23:48:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055770,SRV114946,E0178,2024-11-05 21:29:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055771,SRV114063,E0225,2022-04-18 10:05:04,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055772,SRV18620,E0263,2022-05-02 15:17:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055773,SRV137852,E0168,2024-05-16 03:20:32,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055774,SRV72028,E0173,2021-04-18 03:08:09,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055775,SRV174677,E0185,2023-06-07 01:07:46,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055776,SRV156369,E0126,2022-04-10 10:16:04,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055777,SRV172378,E0211,2024-05-24 04:22:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055778,SRV104106,E0213,2022-01-18 23:57:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055779,SRV47720,E0221,2021-09-29 18:41:31,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055780,SRV142452,E0241,2022-05-12 21:36:12,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055781,SRV29538,E0175,2023-10-26 22:22:35,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055782,SRV52259,E0165,2022-06-06 00:05:19,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055783,SRV60068,E0231,2021-06-10 01:52:04,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055784,SRV195085,E0159,2024-12-18 12:05:05,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055785,SRV13496,E0185,2024-08-16 01:08:38,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055786,SRV51267,E0147,2023-04-24 10:51:12,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055787,SRV93098,E0170,2021-04-14 07:00:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055788,SRV112312,E0130,2021-08-12 17:00:19,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055789,SRV73488,E0182,2024-09-27 17:00:16,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055790,SRV46088,E0216,2024-02-20 23:22:21,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055791,SRV79005,E0177,2024-02-07 13:05:54,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055792,SRV11137,E0168,2021-03-22 04:25:18,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055793,SRV21574,E0248,2022-03-28 14:53:08,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055794,SRV154376,E0141,2021-11-05 07:48:57,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055795,SRV89998,E0128,2023-12-31 20:32:35,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055796,SRV116526,E0180,2022-06-10 09:38:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055797,SRV6918,E0184,2024-01-26 06:50:10,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055798,SRV1869,E0186,2021-02-09 23:45:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055799,SRV26335,E0205,2023-06-11 22:01:43,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055800,SRV105318,E0212,2023-08-04 23:45:00,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055801,SRV139162,E0150,2022-11-09 03:37:06,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055802,SRV145623,E0204,2022-09-09 09:28:11,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055803,SRV72816,E0149,2024-09-04 14:14:11,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055804,SRV94269,E0156,2024-01-22 18:24:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055805,SRV3122,E0256,2023-05-30 09:47:58,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055806,SRV174816,E0232,2022-01-01 17:16:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055807,SRV172116,E0160,2023-08-25 10:25:16,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055808,SRV32932,E0156,2022-09-16 08:07:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055809,SRV18461,E0228,2023-12-16 14:48:14,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055810,SRV65825,E0137,2022-04-16 11:44:43,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055811,SRV43307,E0238,2022-11-24 06:27:48,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055812,SRV135510,E0254,2024-07-30 02:14:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055813,SRV21285,E0270,2022-04-27 15:35:34,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055814,SRV186345,E0206,2024-11-29 04:46:30,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055815,SRV61618,E0218,2021-09-18 18:28:36,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055816,SRV139780,E0238,2023-07-26 22:04:51,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055817,SRV4000,E0174,2024-07-25 14:58:51,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055818,SRV77763,E0241,2021-09-30 12:28:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055819,SRV43060,E0213,2022-01-18 01:34:19,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055820,SRV95396,E0141,2023-03-20 01:07:23,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055821,SRV59816,E0177,2023-03-21 19:29:59,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055822,SRV196190,E0234,2024-09-10 14:14:55,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055823,SRV67646,E0147,2022-08-16 23:29:32,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055824,SRV187764,E0180,2023-02-27 14:08:21,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055825,SRV12048,E0121,2021-09-05 18:21:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055826,SRV116052,E0194,2022-06-23 15:54:32,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055827,SRV37468,E0162,2021-11-17 18:12:04,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055828,SRV120595,E0231,2023-11-12 21:13:13,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055829,SRV164290,E0179,2024-07-05 01:06:24,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055830,SRV92152,E0143,2022-05-01 16:31:08,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055831,SRV150360,E0166,2021-05-17 22:01:50,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055832,SRV63969,E0269,2021-10-13 05:37:09,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055833,SRV37160,E0266,2023-05-26 12:27:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055834,SRV24471,E0269,2023-09-25 04:31:07,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055835,SRV78325,E0212,2024-02-19 18:41:49,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055836,SRV83860,E0163,2022-03-10 05:01:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055837,SRV131449,E0221,2024-10-28 00:22:29,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055838,SRV30351,E0164,2023-08-26 14:16:53,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055839,SRV53586,E0197,2023-10-06 13:06:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055840,SRV73017,E0269,2024-08-22 09:48:13,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055841,SRV171399,E0198,2024-03-28 10:32:00,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055842,SRV61009,E0220,2024-10-30 22:14:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055843,SRV153712,E0158,2024-04-26 04:12:31,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055844,SRV21832,E0244,2024-12-22 14:53:52,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055845,SRV76782,E0268,2021-08-18 18:07:04,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055846,SRV99034,E0144,2022-02-05 15:45:13,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055847,SRV173030,E0186,2024-08-03 18:29:59,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055848,SRV119568,E0202,2024-03-06 07:57:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055849,SRV132329,E0220,2021-12-07 12:42:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055850,SRV179999,E0235,2023-01-09 03:25:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055851,SRV190251,E0175,2023-04-30 07:23:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055852,SRV86796,E0129,2023-04-23 08:13:05,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055853,SRV58433,E0165,2021-12-22 02:36:25,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055854,SRV101968,E0248,2023-08-28 03:20:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055855,SRV164978,E0148,2021-03-19 01:43:23,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055856,SRV187391,E0212,2024-03-20 08:31:36,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055857,SRV150085,E0155,2023-12-22 22:31:03,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055858,SRV23002,E0207,2024-10-20 04:11:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055859,SRV82231,E0258,2021-10-01 05:36:27,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055860,SRV31303,E0262,2024-02-05 04:49:40,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055861,SRV157477,E0161,2024-10-07 05:28:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055862,SRV1098,E0149,2023-10-29 18:13:32,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055863,SRV190151,E0153,2022-11-28 05:12:46,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055864,SRV190790,E0186,2023-09-11 02:47:45,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055865,SRV82983,E0259,2024-05-06 01:17:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055866,SRV169822,E0121,2022-12-23 19:45:15,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055867,SRV29053,E0265,2024-10-31 14:32:03,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055868,SRV111845,E0216,2023-07-18 03:43:22,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055869,SRV138327,E0145,2024-10-18 23:22:45,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055870,SRV128261,E0230,2024-07-10 19:11:45,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055871,SRV36133,E0180,2021-08-07 03:23:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055872,SRV14654,E0233,2022-04-19 01:30:32,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055873,SRV146462,E0206,2021-12-04 16:38:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055874,SRV83001,E0180,2021-08-02 03:38:39,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055875,SRV134895,E0189,2022-12-15 21:50:35,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055876,SRV47271,E0153,2022-11-04 22:11:44,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055877,SRV72422,E0261,2021-05-19 11:25:05,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055878,SRV91628,E0247,2024-05-30 20:07:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055879,SRV77021,E0185,2022-09-03 04:22:48,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055880,SRV1195,E0251,2021-04-24 08:36:53,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055881,SRV1654,E0188,2024-07-27 16:14:07,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055882,SRV34509,E0169,2023-01-21 00:11:36,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055883,SRV66895,E0146,2023-09-21 15:44:51,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055884,SRV147877,E0125,2022-06-28 12:40:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055885,SRV26749,E0134,2024-02-20 13:58:12,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055886,SRV136613,E0221,2022-05-28 23:32:32,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055887,SRV23780,E0216,2021-06-14 09:10:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055888,SRV149497,E0159,2023-06-12 20:32:14,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055889,SRV95449,E0239,2024-06-07 04:07:05,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055890,SRV70858,E0132,2022-03-25 13:40:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055891,SRV157964,E0219,2021-12-06 20:21:40,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055892,SRV48808,E0150,2021-12-13 22:26:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055893,SRV196948,E0186,2024-04-08 21:30:07,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055894,SRV88649,E0206,2024-05-02 03:13:50,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON055895,SRV169475,E0153,2021-10-27 02:40:59,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
