PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET100168,CUS40823,Simba,Thỏ,Thỏ Holland Lop,2020-03-04,Đực,Cần theo dõi
PET100169,CUS51993,Sương,Mèo,Mèo ta,2020-02-14,Cái,Tiêm phòng đầy đủ
PET100170,CUS34034,Butter,Chim,Chim Yến Phụng,2023-06-28,Đực,Sau phẫu thuật
PET100171,CUS77606,Chả,Thỏ,Thỏ Trắng,2024-04-13,Đực,Khỏe mạnh
PET100172,CUS23402,Pudding,Chim,Chim Yến Phụng,2019-03-06,Cái,Cần theo dõi
PET100173,CUS43164,Trăng,Chó,Chó cỏ,2022-10-01,Cái,Phục hồi chấn thương
PET100174,CUS00873,Trà,Rùa,Rùa Núi Vimg,2020-09-15,Cái,Tiêm phòng đầy đủ
PET100175,CUS79008,Charlie,Hamster,Hamster Trung Quốc,2018-09-21,Cái,Tiêm phòng đầy đủ
PET100176,CUS52642,Bella,Chim,Vẹt Cockatiel,2021-10-28,Đực,Bệnh mãn tính
PET100177,CUS75775,Bánh,Chim,Vẹt Hoàng Yến,2022-03-23,Đực,Khỏe mạnh
PET100178,CUS30986,Nem,Chó,Shiba Inu,2019-02-01,Đực,Bệnh mãn tính
PET100179,CUS06158,Na,Chó,Poodle,2023-03-01,Đực,Bệnh mãn tính
PET100180,CUS59381,Bún,Mèo,Ragdoll,2023-10-09,Cái,Cần theo dõi
PET100181,CUS08886,Bé Bi,Chó,Chó cỏ,2022-06-11,Đực,Đang điều trị
PET100182,CUS59106,Cheese,Mèo,Munchkin,2023-09-26,Đực,Khỏe mạnh
PET100183,CUS75271,Bé Bi,Thỏ,Thỏ Angora,2019-04-03,Đực,Khỏe mạnh
PET100184,CUS02791,Latte,Mèo,Mèo Nga,2019-04-24,Cái,Tiêm phòng đầy đủ
PET100185,CUS04574,Mocha,Chim,Vẹt Hoàng Yến,2023-06-23,Cái,Khỏe mạnh
PET100186,CUS53317,Mực,Chó,Bulldog Pháp,2023-05-04,Cái,Bệnh mãn tính
PET100187,CUS73950,Cheese,Mèo,Siamese,2019-02-15,Cái,Bệnh mãn tính
PET100188,CUS76234,Bông,Chó,Phốc sóc,2021-10-02,Cái,Chưa tiêm phòng
PET100189,CUS67123,Sương,Chó,Beagle,2021-04-02,Cái,Khỏe mạnh
PET100190,CUS14336,Mun,Mèo,Mèo Anh lông dài,2023-06-28,Đực,Phục hồi chấn thương
PET100191,CUS59276,Cưng,Chó,Phốc sóc,2019-11-21,Cái,Chưa tiêm phòng
PET100192,CUS41700,Bo,Chim,Vẹt Xám Châu Phi,2020-02-08,Cái,Phục hồi chấn thương
PET100193,CUS37681,Milo,Chim,Chim Bồ Câu,2020-04-04,Đực,Tiêm phòng đầy đủ
PET100194,CUS61851,Trắng,Chim,Vẹt,2022-01-01,Đực,Cần theo dõi
PET100195,CUS56205,Dưa,Rùa,Rùa Núi Vimg,2021-09-27,Cái,Chưa tiêm phòng
PET100196,CUS20472,Sao,Hamster,Hamster Campbell,2021-02-27,Cái,Khỏe mạnh
PET100197,CUS74795,Hoa,Rùa,Rùa Tai Đỏ,2019-12-11,Cái,Cần theo dõi
PET100198,CUS14682,Cheese,Hamster,Hamster Winter White,2020-11-27,Cái,Phục hồi chấn thương
PET100199,CUS26891,Mochi,Chim,Chim Sáo,2020-02-11,Đực,Tiêm phòng đầy đủ
PET100200,CUS24139,Mochi,Thỏ,Thỏ Angora,2018-12-27,Đực,Phục hồi chấn thương
PET100201,CUS53094,Canh,Mèo,Mèo Ba Tư,2021-12-24,Cái,Phục hồi chấn thương
PET100202,CUS38125,Butter,Thỏ,Thỏ Holland Lop,2018-07-09,Cái,Khỏe mạnh
PET100203,CUS28898,Lu,Hamster,Hamster Syria,2018-10-29,Đực,Cần theo dõi
PET100204,CUS26048,Xôi,Thỏ,Thỏ Lop,2023-11-22,Cái,Chưa tiêm phòng
PET100205,CUS61984,Canh,Hamster,Hamster Trung Quốc,2021-03-24,Cái,Bệnh mãn tính
PET100206,CUS38545,Sushi,Hamster,Hamster Campbell,2023-01-09,Đực,Bệnh mãn tính
PET100207,CUS63799,Bo,Rùa,Rùa Cạn,2023-07-31,Cái,Sau phẫu thuật
PET100208,CUS37666,Mun,Rùa,Rùa Tai Đỏ,2022-02-25,Đực,Cần theo dõi
PET100209,CUS63571,Hoa,Rùa,Rùa Núi Vimg,2023-12-07,Cái,Tiêm phòng đầy đủ
PET100210,CUS37752,Mưa,Mèo,Mèo Anh lông ngắn,2024-03-03,Đực,Cần theo dõi
PET100211,CUS50542,Bin,Thỏ,Thỏ Holland Lop,2019-08-27,Cái,Sau phẫu thuật
PET100212,CUS18929,Mocha,Chó,Golden Retriever,2023-06-08,Cái,Cần theo dõi
PET100213,CUS31346,Lu,Thỏ,Thỏ Xám,2019-03-14,Đực,Cần theo dõi
PET100214,CUS75249,Simba,Thỏ,Thỏ Angora,2024-01-20,Cái,Bệnh mãn tính
PET100215,CUS55277,Nem,Hamster,Hamster Syria,2024-05-18,Đực,Sau phẫu thuật
PET100216,CUS25572,Chả,Hamster,Hamster Roborovski,2021-08-19,Cái,Bệnh mãn tính
PET100217,CUS58889,Nấm,Hamster,Hamster Campbell,2020-06-02,Đực,Đang điều trị
PET100218,CUS34578,Lucky,Mèo,Mèo ta,2018-11-10,Cái,Bệnh mãn tính
PET100219,CUS06859,Bún,Mèo,Mèo Nga,2020-08-26,Đực,Tiêm phòng đầy đủ
PET100220,CUS03910,Xoài,Rùa,Rùa Cạn,2021-02-07,Cái,Tiêm phòng đầy đủ
PET100221,CUS14911,Bún,Chó,Chó ta,2020-08-21,Cái,Sau phẫu thuật
PET100222,CUS51745,Đậu,Hamster,Hamster Roborovski,2018-04-16,Cái,Đang điều trị
PET100223,CUS24019,Max,Mèo,Bengal,2024-02-14,Cái,Sau phẫu thuật
PET100224,CUS25826,Cheese,Hamster,Hamster Campbell,2018-06-06,Cái,Tiêm phòng đầy đủ
PET100225,CUS51714,Cà Rốt,Mèo,Mèo Nga,2022-10-23,Cái,Cần theo dõi
PET100226,CUS64038,Trăng,Chó,Pitbull,2019-02-18,Cái,Phục hồi chấn thương
PET100227,CUS77863,Bí Ngô,Hamster,Hamster Roborovski,2021-08-07,Cái,Bệnh mãn tính
PET100228,CUS32084,Bánh,Rùa,Rùa Tai Đỏ,2018-07-23,Đực,Bệnh mãn tính
PET100229,CUS15483,Chè,Mèo,Ragdoll,2018-11-25,Đực,Khỏe mạnh
PET100230,CUS74896,Xoài,Rùa,Rùa Tai Đỏ,2019-06-22,Cái,Sau phẫu thuật
PET100231,CUS12785,Bí Ngô,Mèo,Mèo ta,2019-11-07,Đực,Bệnh mãn tính
PET100232,CUS56184,Mun,Chó,Samoyed,2022-12-06,Đực,Tiêm phòng đầy đủ
PET100233,CUS73576,Dưa,Mèo,Mèo Ba Tư,2020-01-16,Cái,Tiêm phòng đầy đủ
PET100234,CUS17639,Hoa,Mèo,Bengal,2023-06-15,Đực,Chưa tiêm phòng
PET100235,CUS53011,Milo,Thỏ,Thỏ Lop,2020-03-08,Cái,Cần theo dõi
PET100236,CUS41965,Mây,Rùa,Rùa Tai Đỏ,2019-12-23,Cái,Bệnh mãn tính
PET100237,CUS24486,Phở,Hamster,Hamster Syria,2022-09-17,Đực,Đang điều trị
PET100238,CUS76558,Mèo Mập,Mèo,Sphynx,2022-02-03,Đực,Đang điều trị
PET100239,CUS14714,Nấm,Chim,Chim Bồ Câu,2020-08-09,Cái,Sau phẫu thuật
PET100240,CUS56609,Dưa,Thỏ,Thỏ Vặn,2018-10-05,Cái,Bệnh mãn tính
PET100241,CUS56500,Coco,Mèo,Mèo Scottlish Fold,2021-04-15,Cái,Chưa tiêm phòng
PET100242,CUS35357,Bim,Chó,Rottweiler,2019-10-26,Đực,Chưa tiêm phòng
PET100243,CUS28574,Bông,Chó,Rottweiler,2019-02-01,Cái,Bệnh mãn tính
PET100244,CUS60389,Nala,Thỏ,Thỏ Xám,2023-07-23,Đực,Chưa tiêm phòng
PET100245,CUS43139,Leo,Chó,Shiba Inu,2018-02-07,Cái,Bệnh mãn tính
PET100246,CUS15087,Luna,Chim,Vẹt Cockatiel,2019-06-13,Đực,Sau phẫu thuật
PET100247,CUS50410,Bún,Chó,Shiba Inu,2024-02-12,Đực,Phục hồi chấn thương
PET100248,CUS22920,Cheese,Chim,Vẹt,2020-01-30,Đực,Chưa tiêm phòng
PET100249,CUS47296,Cơm,Mèo,Bengal,2020-12-05,Cái,Cần theo dõi
PET100250,CUS52802,Mây,Chó,Samoyed,2018-01-28,Đực,Chưa tiêm phòng
PET100251,CUS52933,Sugar,Chó,Golden Retriever,2022-09-16,Đực,Sau phẫu thuật
PET100252,CUS51284,Sữa,Chó,Poodle,2022-11-11,Đực,Phục hồi chấn thương
PET100253,CUS57973,Ki,Thỏ,Thỏ Xám,2023-08-19,Đực,Phục hồi chấn thương
PET100254,CUS54181,Bông Bông,Chim,Chim Sáo,2024-05-27,Đực,Bệnh mãn tính
PET100255,CUS69406,Mocha,Rùa,Rùa Tai Đỏ,2024-03-11,Đực,Chưa tiêm phòng
PET100256,CUS15282,Cưng,Chó,Pitbull,2023-09-02,Cái,Bệnh mãn tính
PET100257,CUS08772,Dừa,Thỏ,Thỏ Angora,2020-01-15,Cái,Phục hồi chấn thương
PET100258,CUS32738,Bé Bi,Chó,Chó Nhật,2018-05-01,Đực,Khỏe mạnh
PET100259,CUS52980,Leo,Thỏ,Thỏ Lùn Hà Lan,2020-08-28,Đực,Khỏe mạnh
PET100260,CUS31133,Vàng,Chim,Chim Bồ Câu,2020-06-02,Cái,Cần theo dõi
PET100261,CUS70637,Lu,Thỏ,Thỏ Trắng,2023-10-29,Cái,Chưa tiêm phòng
PET100262,CUS38659,Xoài,Mèo,Maine Coon,2023-02-13,Cái,Phục hồi chấn thương
PET100263,CUS44448,Mít,Chó,Béc giê Đức,2018-12-19,Đực,Sau phẫu thuật
PET100264,CUS32697,Suối,Chim,Vẹt Hoàng Yến,2021-01-30,Cái,Tiêm phòng đầy đủ
PET100265,CUS39929,Bé Bi,Chó,Labrador,2023-11-17,Cái,Khỏe mạnh
PET100266,CUS16808,Khoai,Thỏ,Thỏ Lop,2022-10-26,Cái,Tiêm phòng đầy đủ
PET100267,CUS77963,Mực,Hamster,Hamster Trung Quốc,2021-12-09,Cái,Tiêm phòng đầy đủ
PET100268,CUS72386,Bún,Chó,Corgi,2022-09-12,Đực,Bệnh mãn tính
PET100269,CUS46039,Trà,Mèo,Mèo Nga,2020-01-13,Cái,Sau phẫu thuật
PET100270,CUS21797,Phở,Thỏ,Thỏ Lùn Hà Lan,2020-05-19,Cái,Sau phẫu thuật
PET100271,CUS26121,Trà,Rùa,Rùa Núi Vimg,2018-02-23,Đực,Sau phẫu thuật
PET100272,CUS79843,Cookie,Chó,Béc giê Đức,2021-11-09,Đực,Tiêm phòng đầy đủ
PET100273,CUS11482,Dừa,Chim,Vẹt,2020-11-04,Cái,Sau phẫu thuật
PET100274,CUS03821,Gấu,Mèo,Mèo Anh lông dài,2019-09-15,Cái,Sau phẫu thuật
PET100275,CUS74314,Cơm,Mèo,Bengal,2023-08-13,Đực,Chưa tiêm phòng
PET100276,CUS38529,Gió,Hamster,Hamster Campbell,2021-11-19,Đực,Phục hồi chấn thương
PET100277,CUS27838,Nem,Chó,Samoyed,2022-12-14,Cái,Phục hồi chấn thương
PET100278,CUS76684,Đen,Chim,Vẹt,2020-10-21,Đực,Cần theo dõi
PET100279,CUS77294,Xoài,Mèo,Mèo Anh lông dài,2023-03-19,Cái,Chưa tiêm phòng
PET100280,CUS53729,Cưng,Chim,Chim Sáo,2021-12-31,Đực,Chưa tiêm phòng
PET100281,CUS77444,Nala,Rùa,Rùa Sulcata,2023-02-10,Cái,Tiêm phòng đầy đủ
PET100282,CUS10868,Cheese,Mèo,Ragdoll,2022-06-15,Đực,Sau phẫu thuật
PET100283,CUS05992,Xôi,Mèo,Ragdoll,2019-05-21,Cái,Bệnh mãn tính
PET100284,CUS08368,Pudding,Thỏ,Thỏ Lop,2022-04-08,Cái,Tiêm phòng đầy đủ
PET100285,CUS48749,Nala,Chó,Chó ta,2023-04-05,Đực,Khỏe mạnh
PET100286,CUS35613,Pudding,Hamster,Hamster Campbell,2023-04-04,Đực,Bệnh mãn tính
PET100287,CUS23084,Đậu,Mèo,Maine Coon,2018-03-30,Đực,Phục hồi chấn thương
PET100288,CUS42062,Dưa,Mèo,Siamese,2024-02-20,Cái,Phục hồi chấn thương
PET100289,CUS61544,Bông,Chó,Samoyed,2021-12-12,Cái,Phục hồi chấn thương
PET100290,CUS71814,Cò,Rùa,Rùa Tai Đỏ,2022-07-11,Đực,Sau phẫu thuật
PET100291,CUS45864,Charlie,Rùa,Rùa Sulcata,2023-02-24,Đực,Cần theo dõi
PET100292,CUS36198,Sushi,Mèo,Mèo Ba Tư,2018-09-18,Đực,Đang điều trị
PET100293,CUS61606,Bông Bông,Thỏ,Thỏ Holland Lop,2021-02-06,Đực,Tiêm phòng đầy đủ
PET100294,CUS45330,Bella,Chó,Beagle,2022-10-04,Cái,Cần theo dõi
PET100295,CUS05339,Trắng,Chim,Chim Sáo,2024-03-15,Đực,Chưa tiêm phòng
PET100296,CUS05643,Trắng,Chó,Pitbull,2023-06-25,Đực,Khỏe mạnh
PET100297,CUS06821,Nấm,Hamster,Hamster Syria,2023-11-25,Đực,Bệnh mãn tính
PET100298,CUS36654,Bơ,Mèo,Mèo Ba Tư,2024-05-07,Đực,Tiêm phòng đầy đủ
PET100299,CUS07304,Sữa,Thỏ,Thỏ Trắng,2023-11-27,Cái,Khỏe mạnh
PET100300,CUS70768,Đen,Chim,Vẹt Hoàng Yến,2021-08-25,Đực,Bệnh mãn tính
PET100301,CUS23491,Lu,Thỏ,Thỏ Lop,2020-04-24,Đực,Đang điều trị
PET100302,CUS71371,Sương,Hamster,Hamster Winter White,2021-02-24,Đực,Đang điều trị
PET100303,CUS16074,Cún,Chim,Chim Bồ Câu,2022-04-14,Đực,Sau phẫu thuật
PET100304,CUS02975,Dưa,Rùa,Rùa Tai Đỏ,2021-09-29,Cái,Phục hồi chấn thương
PET100305,CUS10791,Gấu,Rùa,Rùa Núi Vimg,2023-03-06,Cái,Sau phẫu thuật
PET100306,CUS76421,Sao,Mèo,Mèo Scottlish Fold,2018-10-11,Cái,Khỏe mạnh
PET100307,CUS15505,Mochi,Mèo,Ragdoll,2022-07-07,Đực,Sau phẫu thuật
PET100308,CUS15426,Mèo Mập,Chó,Cocker Spaniel,2022-06-29,Cái,Chưa tiêm phòng
PET100309,CUS25066,Sushi,Chim,Vẹt Hoàng Yến,2019-03-19,Cái,Tiêm phòng đầy đủ
PET100310,CUS08255,Gấu,Thỏ,Thỏ Lùn Hà Lan,2022-12-05,Cái,Khỏe mạnh
PET100311,CUS09699,Mochi,Chó,Bulldog Pháp,2022-07-02,Đực,Khỏe mạnh
PET100312,CUS60540,Bé Bi,Mèo,Bengal,2018-11-14,Đực,Khỏe mạnh
PET100313,CUS24250,Simba,Chim,Chim Sáo,2018-01-21,Đực,Khỏe mạnh
PET100314,CUS26777,Lucky,Hamster,Hamster Syria,2023-09-20,Đực,Khỏe mạnh
PET100315,CUS45924,Mun,Thỏ,Thỏ Xám,2020-03-30,Đực,Chưa tiêm phòng
PET100316,CUS19482,Nala,Mèo,Mèo Nga,2022-09-25,Cái,Đang điều trị
PET100317,CUS67231,Mèo Mập,Thỏ,Thỏ Holland Lop,2022-08-03,Cái,Cần theo dõi
PET100318,CUS49372,Lá,Chim,Chim Bồ Câu,2019-06-05,Cái,Cần theo dõi
PET100319,CUS48666,Charlie,Rùa,Rùa Cạn,2019-03-28,Đực,Cần theo dõi
PET100320,CUS03683,Gió,Chó,Chó Phú Quốc,2022-02-16,Cái,Cần theo dõi
PET100321,CUS36684,Sugar,Thỏ,Thỏ Lop,2022-12-29,Đực,Phục hồi chấn thương
PET100322,CUS03491,Latte,Rùa,Rùa Sulcata,2018-10-10,Đực,Khỏe mạnh
PET100323,CUS19307,Mun,Mèo,Mèo ta,2020-12-09,Cái,Phục hồi chấn thương
PET100324,CUS33049,Bún,Chó,Bulldog Pháp,2018-11-23,Cái,Tiêm phòng đầy đủ
PET100325,CUS60993,Cún,Chó,Bulldog Pháp,2022-03-05,Cái,Khỏe mạnh
PET100326,CUS41971,Ki,Chim,Vẹt Xám Châu Phi,2022-07-25,Cái,Đang điều trị
PET100327,CUS48981,Simba,Chó,Rottweiler,2019-04-18,Cái,Phục hồi chấn thương
PET100328,CUS63400,Bơ,Mèo,Sphynx,2018-10-23,Cái,Tiêm phòng đầy đủ
PET100329,CUS77147,Milu,Chim,Chim Sáo,2023-09-22,Đực,Chưa tiêm phòng
PET100330,CUS75966,Mực,Hamster,Hamster Campbell,2021-06-18,Đực,Đang điều trị
PET100331,CUS03102,Khoai,Mèo,Mèo ta,2018-01-01,Cái,Khỏe mạnh
PET100332,CUS75460,Simba,Chó,Chó Nhật,2019-11-03,Đực,Cần theo dõi
PET100333,CUS44167,Bin,Hamster,Hamster Winter White,2021-01-20,Đực,Phục hồi chấn thương
PET100334,CUS52055,Butter,Chim,Vẹt Xám Châu Phi,2019-02-01,Đực,Cần theo dõi
PET100335,CUS17427,Bé Bi,Chó,Chó cỏ,2022-06-26,Đực,Tiêm phòng đầy đủ
PET100336,CUS29428,Sao,Thỏ,Thỏ Đen,2019-05-15,Đực,Chưa tiêm phòng
PET100337,CUS07913,Luna,Thỏ,Thỏ Lùn Hà Lan,2021-10-15,Cái,Đang điều trị
PET100338,CUS61864,Lu,Thỏ,Thỏ Xám,2023-06-10,Đực,Bệnh mãn tính
PET100339,CUS19128,Butter,Rùa,Rùa Cạn,2019-03-31,Cái,Sau phẫu thuật
PET100340,CUS28168,Bin,Mèo,Mèo Tam Thể,2021-02-26,Cái,Chưa tiêm phòng
PET100341,CUS16976,Xôi,Thỏ,Thỏ Trắng,2018-12-31,Cái,Chưa tiêm phòng
PET100342,CUS64398,Phở,Hamster,Hamster Winter White,2024-04-28,Đực,Chưa tiêm phòng
PET100343,CUS19221,Mực,Chó,Alaska,2019-02-02,Cái,Sau phẫu thuật
PET100344,CUS39510,Chanh,Mèo,Mèo Nga,2022-06-07,Đực,Khỏe mạnh
PET100345,CUS03703,Cà Rốt,Chó,Chó ta,2023-07-15,Cái,Đang điều trị
PET100346,CUS55710,Phở,Hamster,Hamster Roborovski,2018-12-20,Đực,Sau phẫu thuật
PET100347,CUS29363,Ki,Rùa,Rùa Núi Vimg,2018-11-14,Cái,Tiêm phòng đầy đủ
PET100348,CUS20264,Sao,Rùa,Rùa Sulcata,2024-04-11,Cái,Tiêm phòng đầy đủ
PET100349,CUS19487,Vàng,Chó,Bulldog Pháp,2018-11-23,Đực,Tiêm phòng đầy đủ
PET100350,CUS38142,Khoai,Hamster,Hamster Syria,2024-03-11,Đực,Phục hồi chấn thương
PET100351,CUS46230,Sữa,Thỏ,Thỏ Lop,2019-01-07,Cái,Sau phẫu thuật
PET100352,CUS75427,Mèo Mập,Chim,Vẹt Hoàng Yến,2020-07-15,Cái,Cần theo dõi
PET100353,CUS22224,Bơ,Thỏ,Thỏ Đen,2018-02-22,Đực,Cần theo dõi
PET100354,CUS42047,Sữa,Chim,Chim Sáo,2019-11-30,Cái,Tiêm phòng đầy đủ
PET100355,CUS21129,Miu,Chim,Vẹt Hoàng Yến,2024-05-19,Cái,Tiêm phòng đầy đủ
PET100356,CUS16274,Lu,Chim,Chim Sáo,2023-02-11,Cái,Sau phẫu thuật
PET100357,CUS66047,Charlie,Thỏ,Thỏ Lùn Hà Lan,2021-06-23,Đực,Khỏe mạnh
PET100358,CUS19895,Sao,Chó,Chihuahua,2022-05-30,Đực,Khỏe mạnh
PET100359,CUS60303,Chè,Hamster,Hamster Trung Quốc,2020-01-26,Cái,Khỏe mạnh
PET100360,CUS18255,Xôi,Chim,Vẹt Xám Châu Phi,2021-03-01,Đực,Cần theo dõi
PET100361,CUS32194,Nắng,Chim,Vẹt Hoàng Yến,2021-01-17,Cái,Cần theo dõi
PET100362,CUS16735,Luna,Rùa,Rùa Núi Vimg,2020-08-10,Đực,Cần theo dõi
PET100363,CUS67102,Hoa,Mèo,Ragdoll,2022-03-27,Đực,Phục hồi chấn thương
PET100364,CUS70983,Mochi,Rùa,Rùa Sulcata,2021-05-02,Đực,Đang điều trị
PET100365,CUS37478,Ki,Thỏ,Thỏ Vặn,2019-05-13,Đực,Khỏe mạnh
PET100366,CUS07272,Bé Bi,Chó,Labrador,2023-08-30,Cái,Phục hồi chấn thương
PET100367,CUS72599,Butter,Thỏ,Thỏ Holland Lop,2020-05-19,Đực,Phục hồi chấn thương
PET100368,CUS25099,Rocky,Thỏ,Thỏ Xám,2019-09-13,Đực,Chưa tiêm phòng
PET100369,CUS61749,Phở,Hamster,Hamster Winter White,2022-06-22,Cái,Phục hồi chấn thương
PET100370,CUS08398,Mây,Hamster,Hamster Winter White,2021-02-20,Đực,Đang điều trị
PET100371,CUS01344,Ki,Thỏ,Thỏ Angora,2022-07-05,Đực,Khỏe mạnh
PET100372,CUS16692,Mực,Rùa,Rùa Sulcata,2023-04-07,Đực,Cần theo dõi
PET100373,CUS27861,Sao,Chim,Chim Bồ Câu,2018-03-07,Đực,Đang điều trị
PET100374,CUS36558,Bánh,Thỏ,Thỏ Lùn Hà Lan,2019-01-17,Cái,Sau phẫu thuật
PET100375,CUS44401,Chả,Chó,Samoyed,2020-07-22,Đực,Khỏe mạnh
PET100376,CUS50435,Cookie,Mèo,Ragdoll,2024-02-17,Cái,Tiêm phòng đầy đủ
PET100377,CUS40485,Luna,Chó,Béc giê Đức,2023-07-18,Cái,Tiêm phòng đầy đủ
PET100378,CUS62780,Rocky,Chim,Chim Bồ Câu,2022-07-08,Đực,Phục hồi chấn thương
PET100379,CUS24618,Cam,Mèo,Mèo Anh lông dài,2021-06-22,Đực,Sau phẫu thuật
PET100380,CUS24246,Bella,Mèo,Bengal,2020-01-22,Đực,Bệnh mãn tính
PET100381,CUS21687,Mèo Mập,Hamster,Hamster Campbell,2023-02-13,Cái,Phục hồi chấn thương
PET100382,CUS71802,Cheese,Chim,Vẹt Hoàng Yến,2020-02-22,Đực,Sau phẫu thuật
PET100383,CUS68972,Bí Ngô,Hamster,Hamster Winter White,2024-01-17,Đực,Phục hồi chấn thương
PET100384,CUS55704,Mèo Mập,Mèo,Mèo Anh lông dài,2021-10-23,Cái,Đang điều trị
PET100385,CUS04941,Phở,Chim,Vẹt Xám Châu Phi,2024-05-02,Cái,Phục hồi chấn thương
PET100386,CUS58954,Đen,Rùa,Rùa Tai Đỏ,2019-12-06,Cái,Chưa tiêm phòng
PET100387,CUS48399,Đậu,Thỏ,Thỏ Angora,2019-01-13,Cái,Sau phẫu thuật
PET100388,CUS62792,Đen,Thỏ,Thỏ Xám,2023-09-22,Cái,Bệnh mãn tính
PET100389,CUS33238,Coco,Hamster,Hamster Trung Quốc,2021-03-08,Đực,Đang điều trị
PET100390,CUS16052,Nala,Mèo,Mèo Tam Thể,2018-08-14,Đực,Sau phẫu thuật
PET100391,CUS09447,Nắng,Chó,Béc giê Đức,2023-06-10,Cái,Cần theo dõi
PET100392,CUS63317,Hoa,Thỏ,Thỏ Holland Lop,2023-05-23,Đực,Cần theo dõi
PET100393,CUS39330,Phở,Chim,Vẹt Xám Châu Phi,2020-08-11,Cái,Chưa tiêm phòng
PET100394,CUS30743,Nala,Chim,Vẹt,2023-12-25,Đực,Tiêm phòng đầy đủ
PET100395,CUS64191,Mít,Chim,Vẹt Hoàng Yến,2024-03-01,Đực,Tiêm phòng đầy đủ
PET100396,CUS62797,Dưa,Mèo,Siamese,2019-04-25,Cái,Chưa tiêm phòng
PET100397,CUS34781,Nala,Mèo,Bengal,2022-05-29,Đực,Đang điều trị
PET100398,CUS71825,Milo,Chó,Bulldog Pháp,2021-04-18,Đực,Đang điều trị
PET100399,CUS27158,Trà,Hamster,Hamster Roborovski,2022-02-03,Cái,Sau phẫu thuật
PET100400,CUS67912,Chè,Hamster,Hamster Winter White,2023-10-03,Cái,Khỏe mạnh
PET100401,CUS58622,Vàng,Thỏ,Thỏ Lop,2020-10-19,Đực,Phục hồi chấn thương
PET100402,CUS03078,Phở,Thỏ,Thỏ Angora,2022-09-30,Đực,Đang điều trị
PET100403,CUS60907,Max,Chó,Alaska,2021-04-30,Đực,Khỏe mạnh
PET100404,CUS79145,Oreo,Rùa,Rùa Sulcata,2018-02-08,Cái,Phục hồi chấn thương
PET100405,CUS75075,Luna,Hamster,Hamster Winter White,2020-02-19,Cái,Tiêm phòng đầy đủ
PET100406,CUS74170,Max,Mèo,Ragdoll,2018-04-14,Đực,Đang điều trị
PET100407,CUS49509,Cơm,Chim,Vẹt Cockatiel,2019-01-27,Đực,Bệnh mãn tính
PET100408,CUS32052,Mun,Chim,Vẹt Cockatiel,2022-08-20,Đực,Phục hồi chấn thương
PET100409,CUS77968,Cookie,Chim,Vẹt Xám Châu Phi,2019-12-18,Đực,Chưa tiêm phòng
PET100410,CUS07385,Milu,Mèo,Mèo Nga,2020-10-18,Đực,Chưa tiêm phòng
PET100411,CUS43636,Mun,Chim,Vẹt Xám Châu Phi,2023-03-24,Cái,Cần theo dõi
PET100412,CUS60804,Rocky,Thỏ,Thỏ Trắng,2022-11-20,Cái,Khỏe mạnh
PET100413,CUS23271,Lu Lu,Rùa,Rùa Sulcata,2019-02-25,Đực,Đang điều trị
PET100414,CUS72559,Trà,Chim,Vẹt,2024-05-20,Cái,Phục hồi chấn thương
PET100415,CUS43733,Caramel,Thỏ,Thỏ Trắng,2023-04-02,Đực,Sau phẫu thuật
PET100416,CUS75568,Dưa,Chó,Chihuahua,2023-08-31,Đực,Cần theo dõi
PET100417,CUS24506,Cookie,Mèo,Mèo Anh lông ngắn,2018-10-24,Đực,Tiêm phòng đầy đủ
PET100418,CUS00781,Gấu,Mèo,Mèo Tam Thể,2023-01-29,Đực,Tiêm phòng đầy đủ
PET100419,CUS19747,Rocky,Rùa,Rùa Tai Đỏ,2021-06-15,Cái,Khỏe mạnh
PET100420,CUS00566,Mực,Hamster,Hamster Syria,2022-05-22,Đực,Tiêm phòng đầy đủ
PET100421,CUS64332,Cưng,Chim,Chim Bồ Câu,2021-06-20,Cái,Đang điều trị
PET100422,CUS60949,Bông,Rùa,Rùa Tai Đỏ,2020-08-09,Đực,Tiêm phòng đầy đủ
PET100423,CUS07008,Cơm,Chim,Vẹt Xám Châu Phi,2018-08-03,Đực,Đang điều trị
PET100424,CUS33694,Gió,Thỏ,Thỏ Lùn Hà Lan,2018-02-11,Cái,Sau phẫu thuật
PET100425,CUS10685,Suối,Chó,Alaska,2022-09-30,Đực,Sau phẫu thuật
PET100426,CUS76759,Cỏ,Chim,Chim Bồ Câu,2020-10-16,Đực,Khỏe mạnh
PET100427,CUS16139,Nấm,Rùa,Rùa Cạn,2019-10-01,Cái,Chưa tiêm phòng
PET100428,CUS39387,Nấm,Hamster,Hamster Trung Quốc,2021-12-27,Cái,Bệnh mãn tính
PET100429,CUS11672,Na,Chó,Beagle,2020-11-01,Cái,Chưa tiêm phòng
PET100430,CUS02958,Rocky,Chim,Vẹt Cockatiel,2018-04-13,Đực,Tiêm phòng đầy đủ
PET100431,CUS66544,Cún,Rùa,Rùa Tai Đỏ,2018-01-11,Đực,Khỏe mạnh
PET100432,CUS02434,Mèo Mập,Chim,Vẹt Hoàng Yến,2018-05-21,Cái,Tiêm phòng đầy đủ
PET100433,CUS56108,Na,Mèo,Bengal,2020-07-30,Cái,Chưa tiêm phòng
PET100434,CUS78696,Chè,Rùa,Rùa Cạn,2024-02-07,Cái,Bệnh mãn tính
