PrescriptionID,DrugID,Quantity,UsageInstruction
PRSC065899,DRG0060,7,"Uống sau khi ăn, ngày 2 lần"
PRSC024012,DRG0068,4,"Uống sau khi ăn, ngày 2 lần"
PRSC059128,DRG0058,3,"Uống sau khi ăn, ngày 2 lần"
PRSC039837,DRG0257,10,"Uống sau khi ăn, ngày 2 lần"
PRSC027413,DRG0023,3,"Uống sau khi ăn, ngày 2 lần"
PRSC010596,DRG0081,3,"Uống sau khi ăn, ngày 2 lần"
PRSC059171,DRG0027,9,"Uống sau khi ăn, ngày 2 lần"
PRSC040003,DRG0275,4,"Uống sau khi ăn, ngày 2 lần"
PRSC011141,DRG0032,6,"Uống sau khi ăn, ngày 2 lần"
PRSC076530,DRG0205,6,"Uống sau khi ăn, ngày 2 lần"
PRSC048934,DRG0056,1,"Uống sau khi ăn, ngày 2 lần"
PRSC074119,DRG0254,7,"Uống sau khi ăn, ngày 2 lần"
PRSC061885,DRG0173,6,"Uống sau khi ăn, ngày 2 lần"
PRSC075988,DRG0165,4,"Uống sau khi ăn, ngày 2 lần"
PRSC078639,DRG0142,3,"Uống sau khi ăn, ngày 2 lần"
PRSC060637,DRG0219,8,"Uống sau khi ăn, ngày 2 lần"
PRSC079069,DRG0031,5,"Uống sau khi ăn, ngày 2 lần"
PRSC031259,DRG0049,6,"Uống sau khi ăn, ngày 2 lần"
PRSC068367,DRG0235,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029568,DRG0172,5,"Uống sau khi ăn, ngày 2 lần"
PRSC051365,DRG0035,10,"Uống sau khi ăn, ngày 2 lần"
PRSC034466,DRG0009,4,"Uống sau khi ăn, ngày 2 lần"
PRSC055576,DRG0052,3,"Uống sau khi ăn, ngày 2 lần"
PRSC058900,DRG0284,4,"Uống sau khi ăn, ngày 2 lần"
PRSC006118,DRG0016,7,"Uống sau khi ăn, ngày 2 lần"
PRSC020099,DRG0180,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027770,DRG0075,3,"Uống sau khi ăn, ngày 2 lần"
PRSC006744,DRG0220,6,"Uống sau khi ăn, ngày 2 lần"
PRSC030912,DRG0096,5,"Uống sau khi ăn, ngày 2 lần"
PRSC077273,DRG0015,1,"Uống sau khi ăn, ngày 2 lần"
PRSC068096,DRG0038,4,"Uống sau khi ăn, ngày 2 lần"
PRSC054451,DRG0107,2,"Uống sau khi ăn, ngày 2 lần"
PRSC045743,DRG0170,2,"Uống sau khi ăn, ngày 2 lần"
PRSC067092,DRG0271,9,"Uống sau khi ăn, ngày 2 lần"
PRSC074478,DRG0181,6,"Uống sau khi ăn, ngày 2 lần"
PRSC011518,DRG0182,3,"Uống sau khi ăn, ngày 2 lần"
PRSC048859,DRG0223,7,"Uống sau khi ăn, ngày 2 lần"
PRSC018890,DRG0044,3,"Uống sau khi ăn, ngày 2 lần"
PRSC028330,DRG0256,1,"Uống sau khi ăn, ngày 2 lần"
PRSC070605,DRG0012,7,"Uống sau khi ăn, ngày 2 lần"
PRSC041699,DRG0020,1,"Uống sau khi ăn, ngày 2 lần"
PRSC008756,DRG0258,8,"Uống sau khi ăn, ngày 2 lần"
PRSC044490,DRG0241,8,"Uống sau khi ăn, ngày 2 lần"
PRSC016413,DRG0297,9,"Uống sau khi ăn, ngày 2 lần"
PRSC007159,DRG0032,7,"Uống sau khi ăn, ngày 2 lần"
PRSC035132,DRG0071,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036289,DRG0170,1,"Uống sau khi ăn, ngày 2 lần"
PRSC043667,DRG0051,9,"Uống sau khi ăn, ngày 2 lần"
PRSC063329,DRG0160,8,"Uống sau khi ăn, ngày 2 lần"
PRSC057607,DRG0216,8,"Uống sau khi ăn, ngày 2 lần"
PRSC048750,DRG0049,1,"Uống sau khi ăn, ngày 2 lần"
PRSC057663,DRG0256,4,"Uống sau khi ăn, ngày 2 lần"
PRSC030367,DRG0185,8,"Uống sau khi ăn, ngày 2 lần"
PRSC019499,DRG0264,5,"Uống sau khi ăn, ngày 2 lần"
PRSC027585,DRG0026,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031536,DRG0034,4,"Uống sau khi ăn, ngày 2 lần"
PRSC052648,DRG0030,6,"Uống sau khi ăn, ngày 2 lần"
PRSC077509,DRG0104,8,"Uống sau khi ăn, ngày 2 lần"
PRSC025623,DRG0261,3,"Uống sau khi ăn, ngày 2 lần"
PRSC011507,DRG0284,6,"Uống sau khi ăn, ngày 2 lần"
PRSC069330,DRG0090,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020800,DRG0291,1,"Uống sau khi ăn, ngày 2 lần"
PRSC012494,DRG0144,3,"Uống sau khi ăn, ngày 2 lần"
PRSC073178,DRG0230,9,"Uống sau khi ăn, ngày 2 lần"
PRSC005797,DRG0114,1,"Uống sau khi ăn, ngày 2 lần"
PRSC043626,DRG0041,1,"Uống sau khi ăn, ngày 2 lần"
PRSC025316,DRG0061,2,"Uống sau khi ăn, ngày 2 lần"
PRSC058903,DRG0014,4,"Uống sau khi ăn, ngày 2 lần"
PRSC073799,DRG0187,2,"Uống sau khi ăn, ngày 2 lần"
PRSC036131,DRG0224,2,"Uống sau khi ăn, ngày 2 lần"
PRSC060405,DRG0162,1,"Uống sau khi ăn, ngày 2 lần"
PRSC023612,DRG0263,5,"Uống sau khi ăn, ngày 2 lần"
PRSC049851,DRG0292,6,"Uống sau khi ăn, ngày 2 lần"
PRSC039472,DRG0001,5,"Uống sau khi ăn, ngày 2 lần"
PRSC069085,DRG0158,9,"Uống sau khi ăn, ngày 2 lần"
PRSC010514,DRG0130,1,"Uống sau khi ăn, ngày 2 lần"
PRSC034806,DRG0259,10,"Uống sau khi ăn, ngày 2 lần"
PRSC071469,DRG0290,7,"Uống sau khi ăn, ngày 2 lần"
PRSC001280,DRG0152,9,"Uống sau khi ăn, ngày 2 lần"
PRSC078984,DRG0218,7,"Uống sau khi ăn, ngày 2 lần"
PRSC075501,DRG0065,6,"Uống sau khi ăn, ngày 2 lần"
PRSC026245,DRG0030,2,"Uống sau khi ăn, ngày 2 lần"
PRSC053160,DRG0105,1,"Uống sau khi ăn, ngày 2 lần"
PRSC055537,DRG0033,10,"Uống sau khi ăn, ngày 2 lần"
PRSC010913,DRG0153,9,"Uống sau khi ăn, ngày 2 lần"
PRSC044200,DRG0279,5,"Uống sau khi ăn, ngày 2 lần"
PRSC055328,DRG0110,8,"Uống sau khi ăn, ngày 2 lần"
PRSC051174,DRG0220,5,"Uống sau khi ăn, ngày 2 lần"
PRSC042407,DRG0085,4,"Uống sau khi ăn, ngày 2 lần"
PRSC075654,DRG0176,1,"Uống sau khi ăn, ngày 2 lần"
PRSC069148,DRG0111,2,"Uống sau khi ăn, ngày 2 lần"
PRSC014952,DRG0251,10,"Uống sau khi ăn, ngày 2 lần"
PRSC044605,DRG0232,4,"Uống sau khi ăn, ngày 2 lần"
PRSC000898,DRG0282,8,"Uống sau khi ăn, ngày 2 lần"
PRSC043751,DRG0053,10,"Uống sau khi ăn, ngày 2 lần"
PRSC046408,DRG0198,1,"Uống sau khi ăn, ngày 2 lần"
PRSC028383,DRG0282,10,"Uống sau khi ăn, ngày 2 lần"
PRSC062566,DRG0118,6,"Uống sau khi ăn, ngày 2 lần"
PRSC075557,DRG0201,4,"Uống sau khi ăn, ngày 2 lần"
PRSC005221,DRG0280,8,"Uống sau khi ăn, ngày 2 lần"
PRSC044979,DRG0229,7,"Uống sau khi ăn, ngày 2 lần"
PRSC060221,DRG0116,10,"Uống sau khi ăn, ngày 2 lần"
PRSC001770,DRG0218,1,"Uống sau khi ăn, ngày 2 lần"
PRSC060990,DRG0208,4,"Uống sau khi ăn, ngày 2 lần"
PRSC041970,DRG0162,4,"Uống sau khi ăn, ngày 2 lần"
PRSC042212,DRG0296,10,"Uống sau khi ăn, ngày 2 lần"
PRSC028740,DRG0283,5,"Uống sau khi ăn, ngày 2 lần"
PRSC019629,DRG0168,6,"Uống sau khi ăn, ngày 2 lần"
PRSC029249,DRG0229,7,"Uống sau khi ăn, ngày 2 lần"
PRSC037216,DRG0008,10,"Uống sau khi ăn, ngày 2 lần"
PRSC006141,DRG0129,6,"Uống sau khi ăn, ngày 2 lần"
PRSC031476,DRG0008,2,"Uống sau khi ăn, ngày 2 lần"
PRSC040246,DRG0166,6,"Uống sau khi ăn, ngày 2 lần"
PRSC038873,DRG0266,4,"Uống sau khi ăn, ngày 2 lần"
PRSC020737,DRG0240,5,"Uống sau khi ăn, ngày 2 lần"
PRSC066591,DRG0233,9,"Uống sau khi ăn, ngày 2 lần"
PRSC010209,DRG0232,2,"Uống sau khi ăn, ngày 2 lần"
PRSC050836,DRG0272,5,"Uống sau khi ăn, ngày 2 lần"
PRSC002454,DRG0195,5,"Uống sau khi ăn, ngày 2 lần"
PRSC055059,DRG0191,5,"Uống sau khi ăn, ngày 2 lần"
PRSC039410,DRG0248,8,"Uống sau khi ăn, ngày 2 lần"
PRSC046665,DRG0167,3,"Uống sau khi ăn, ngày 2 lần"
PRSC049409,DRG0161,1,"Uống sau khi ăn, ngày 2 lần"
PRSC037578,DRG0141,8,"Uống sau khi ăn, ngày 2 lần"
PRSC020844,DRG0172,3,"Uống sau khi ăn, ngày 2 lần"
PRSC051335,DRG0244,1,"Uống sau khi ăn, ngày 2 lần"
PRSC037146,DRG0053,1,"Uống sau khi ăn, ngày 2 lần"
PRSC061941,DRG0147,8,"Uống sau khi ăn, ngày 2 lần"
PRSC026065,DRG0052,1,"Uống sau khi ăn, ngày 2 lần"
PRSC060007,DRG0123,3,"Uống sau khi ăn, ngày 2 lần"
PRSC041513,DRG0171,3,"Uống sau khi ăn, ngày 2 lần"
PRSC067419,DRG0101,7,"Uống sau khi ăn, ngày 2 lần"
PRSC067700,DRG0052,9,"Uống sau khi ăn, ngày 2 lần"
PRSC074611,DRG0106,7,"Uống sau khi ăn, ngày 2 lần"
PRSC049706,DRG0265,10,"Uống sau khi ăn, ngày 2 lần"
PRSC059805,DRG0090,10,"Uống sau khi ăn, ngày 2 lần"
PRSC042878,DRG0152,7,"Uống sau khi ăn, ngày 2 lần"
PRSC012135,DRG0193,6,"Uống sau khi ăn, ngày 2 lần"
PRSC069600,DRG0035,5,"Uống sau khi ăn, ngày 2 lần"
PRSC058472,DRG0087,9,"Uống sau khi ăn, ngày 2 lần"
PRSC008096,DRG0261,1,"Uống sau khi ăn, ngày 2 lần"
PRSC079643,DRG0273,7,"Uống sau khi ăn, ngày 2 lần"
PRSC032452,DRG0025,6,"Uống sau khi ăn, ngày 2 lần"
PRSC044832,DRG0217,5,"Uống sau khi ăn, ngày 2 lần"
PRSC023240,DRG0222,5,"Uống sau khi ăn, ngày 2 lần"
PRSC038460,DRG0151,1,"Uống sau khi ăn, ngày 2 lần"
PRSC020430,DRG0063,5,"Uống sau khi ăn, ngày 2 lần"
PRSC008033,DRG0226,9,"Uống sau khi ăn, ngày 2 lần"
PRSC042693,DRG0172,7,"Uống sau khi ăn, ngày 2 lần"
PRSC024373,DRG0198,1,"Uống sau khi ăn, ngày 2 lần"
PRSC034157,DRG0106,10,"Uống sau khi ăn, ngày 2 lần"
PRSC034197,DRG0225,5,"Uống sau khi ăn, ngày 2 lần"
PRSC007013,DRG0272,1,"Uống sau khi ăn, ngày 2 lần"
PRSC049986,DRG0037,5,"Uống sau khi ăn, ngày 2 lần"
PRSC016960,DRG0258,9,"Uống sau khi ăn, ngày 2 lần"
PRSC027411,DRG0002,4,"Uống sau khi ăn, ngày 2 lần"
PRSC017871,DRG0012,9,"Uống sau khi ăn, ngày 2 lần"
PRSC056928,DRG0248,9,"Uống sau khi ăn, ngày 2 lần"
PRSC032217,DRG0006,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001828,DRG0168,8,"Uống sau khi ăn, ngày 2 lần"
PRSC035462,DRG0215,7,"Uống sau khi ăn, ngày 2 lần"
PRSC042207,DRG0206,4,"Uống sau khi ăn, ngày 2 lần"
PRSC037615,DRG0230,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067498,DRG0213,3,"Uống sau khi ăn, ngày 2 lần"
PRSC073712,DRG0185,7,"Uống sau khi ăn, ngày 2 lần"
PRSC051261,DRG0174,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001456,DRG0203,5,"Uống sau khi ăn, ngày 2 lần"
PRSC040939,DRG0141,5,"Uống sau khi ăn, ngày 2 lần"
PRSC012563,DRG0155,1,"Uống sau khi ăn, ngày 2 lần"
PRSC009252,DRG0058,6,"Uống sau khi ăn, ngày 2 lần"
PRSC019593,DRG0142,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038661,DRG0230,8,"Uống sau khi ăn, ngày 2 lần"
PRSC059533,DRG0300,7,"Uống sau khi ăn, ngày 2 lần"
PRSC074027,DRG0083,3,"Uống sau khi ăn, ngày 2 lần"
PRSC016736,DRG0164,9,"Uống sau khi ăn, ngày 2 lần"
PRSC013299,DRG0197,5,"Uống sau khi ăn, ngày 2 lần"
PRSC060515,DRG0035,4,"Uống sau khi ăn, ngày 2 lần"
PRSC077099,DRG0018,9,"Uống sau khi ăn, ngày 2 lần"
PRSC029928,DRG0092,2,"Uống sau khi ăn, ngày 2 lần"
PRSC040905,DRG0268,1,"Uống sau khi ăn, ngày 2 lần"
PRSC039237,DRG0115,9,"Uống sau khi ăn, ngày 2 lần"
PRSC008131,DRG0237,2,"Uống sau khi ăn, ngày 2 lần"
PRSC024748,DRG0289,1,"Uống sau khi ăn, ngày 2 lần"
PRSC040452,DRG0246,1,"Uống sau khi ăn, ngày 2 lần"
PRSC071518,DRG0153,8,"Uống sau khi ăn, ngày 2 lần"
PRSC069652,DRG0119,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036363,DRG0199,5,"Uống sau khi ăn, ngày 2 lần"
PRSC036408,DRG0150,4,"Uống sau khi ăn, ngày 2 lần"
PRSC026543,DRG0149,4,"Uống sau khi ăn, ngày 2 lần"
PRSC022265,DRG0125,8,"Uống sau khi ăn, ngày 2 lần"
PRSC007461,DRG0092,3,"Uống sau khi ăn, ngày 2 lần"
PRSC008065,DRG0183,2,"Uống sau khi ăn, ngày 2 lần"
PRSC005485,DRG0108,3,"Uống sau khi ăn, ngày 2 lần"
PRSC035595,DRG0269,7,"Uống sau khi ăn, ngày 2 lần"
PRSC045549,DRG0256,8,"Uống sau khi ăn, ngày 2 lần"
PRSC029456,DRG0113,3,"Uống sau khi ăn, ngày 2 lần"
PRSC012584,DRG0274,9,"Uống sau khi ăn, ngày 2 lần"
PRSC024738,DRG0092,1,"Uống sau khi ăn, ngày 2 lần"
PRSC070941,DRG0242,7,"Uống sau khi ăn, ngày 2 lần"
PRSC053003,DRG0221,1,"Uống sau khi ăn, ngày 2 lần"
PRSC074357,DRG0030,3,"Uống sau khi ăn, ngày 2 lần"
PRSC043687,DRG0192,5,"Uống sau khi ăn, ngày 2 lần"
PRSC039755,DRG0077,2,"Uống sau khi ăn, ngày 2 lần"
PRSC049075,DRG0079,1,"Uống sau khi ăn, ngày 2 lần"
PRSC059548,DRG0087,9,"Uống sau khi ăn, ngày 2 lần"
PRSC009801,DRG0009,2,"Uống sau khi ăn, ngày 2 lần"
PRSC024206,DRG0045,5,"Uống sau khi ăn, ngày 2 lần"
PRSC069799,DRG0058,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029719,DRG0255,10,"Uống sau khi ăn, ngày 2 lần"
PRSC030817,DRG0067,9,"Uống sau khi ăn, ngày 2 lần"
PRSC012659,DRG0267,8,"Uống sau khi ăn, ngày 2 lần"
PRSC077586,DRG0019,3,"Uống sau khi ăn, ngày 2 lần"
PRSC056396,DRG0155,5,"Uống sau khi ăn, ngày 2 lần"
PRSC073451,DRG0236,2,"Uống sau khi ăn, ngày 2 lần"
PRSC074865,DRG0094,1,"Uống sau khi ăn, ngày 2 lần"
PRSC007129,DRG0218,9,"Uống sau khi ăn, ngày 2 lần"
PRSC043754,DRG0214,6,"Uống sau khi ăn, ngày 2 lần"
PRSC007778,DRG0062,9,"Uống sau khi ăn, ngày 2 lần"
PRSC034127,DRG0250,10,"Uống sau khi ăn, ngày 2 lần"
PRSC056936,DRG0003,9,"Uống sau khi ăn, ngày 2 lần"
PRSC023594,DRG0196,10,"Uống sau khi ăn, ngày 2 lần"
PRSC056035,DRG0019,4,"Uống sau khi ăn, ngày 2 lần"
PRSC018897,DRG0085,2,"Uống sau khi ăn, ngày 2 lần"
PRSC038512,DRG0091,1,"Uống sau khi ăn, ngày 2 lần"
PRSC052330,DRG0147,9,"Uống sau khi ăn, ngày 2 lần"
PRSC056390,DRG0245,3,"Uống sau khi ăn, ngày 2 lần"
PRSC042318,DRG0030,8,"Uống sau khi ăn, ngày 2 lần"
PRSC036592,DRG0181,9,"Uống sau khi ăn, ngày 2 lần"
PRSC012612,DRG0297,9,"Uống sau khi ăn, ngày 2 lần"
PRSC060319,DRG0091,8,"Uống sau khi ăn, ngày 2 lần"
PRSC007129,DRG0201,3,"Uống sau khi ăn, ngày 2 lần"
PRSC028264,DRG0106,7,"Uống sau khi ăn, ngày 2 lần"
PRSC014155,DRG0060,2,"Uống sau khi ăn, ngày 2 lần"
PRSC066212,DRG0196,6,"Uống sau khi ăn, ngày 2 lần"
PRSC070611,DRG0056,3,"Uống sau khi ăn, ngày 2 lần"
PRSC002509,DRG0118,2,"Uống sau khi ăn, ngày 2 lần"
PRSC053577,DRG0279,8,"Uống sau khi ăn, ngày 2 lần"
PRSC022731,DRG0246,1,"Uống sau khi ăn, ngày 2 lần"
PRSC018857,DRG0057,1,"Uống sau khi ăn, ngày 2 lần"
PRSC045577,DRG0052,8,"Uống sau khi ăn, ngày 2 lần"
PRSC036163,DRG0163,9,"Uống sau khi ăn, ngày 2 lần"
PRSC020718,DRG0295,10,"Uống sau khi ăn, ngày 2 lần"
PRSC011863,DRG0190,2,"Uống sau khi ăn, ngày 2 lần"
PRSC036341,DRG0290,4,"Uống sau khi ăn, ngày 2 lần"
PRSC005900,DRG0270,8,"Uống sau khi ăn, ngày 2 lần"
PRSC016235,DRG0093,2,"Uống sau khi ăn, ngày 2 lần"
PRSC026959,DRG0174,3,"Uống sau khi ăn, ngày 2 lần"
PRSC010466,DRG0260,9,"Uống sau khi ăn, ngày 2 lần"
PRSC022634,DRG0244,9,"Uống sau khi ăn, ngày 2 lần"
PRSC032401,DRG0249,4,"Uống sau khi ăn, ngày 2 lần"
PRSC061242,DRG0201,9,"Uống sau khi ăn, ngày 2 lần"
PRSC037382,DRG0284,9,"Uống sau khi ăn, ngày 2 lần"
PRSC007991,DRG0248,2,"Uống sau khi ăn, ngày 2 lần"
PRSC012178,DRG0068,8,"Uống sau khi ăn, ngày 2 lần"
PRSC079480,DRG0267,10,"Uống sau khi ăn, ngày 2 lần"
PRSC074674,DRG0038,3,"Uống sau khi ăn, ngày 2 lần"
PRSC015269,DRG0106,8,"Uống sau khi ăn, ngày 2 lần"
PRSC058149,DRG0109,3,"Uống sau khi ăn, ngày 2 lần"
PRSC001199,DRG0215,8,"Uống sau khi ăn, ngày 2 lần"
PRSC048928,DRG0232,6,"Uống sau khi ăn, ngày 2 lần"
PRSC010065,DRG0164,1,"Uống sau khi ăn, ngày 2 lần"
PRSC075216,DRG0019,8,"Uống sau khi ăn, ngày 2 lần"
PRSC042794,DRG0090,4,"Uống sau khi ăn, ngày 2 lần"
PRSC077360,DRG0212,3,"Uống sau khi ăn, ngày 2 lần"
PRSC066922,DRG0014,8,"Uống sau khi ăn, ngày 2 lần"
PRSC063545,DRG0174,4,"Uống sau khi ăn, ngày 2 lần"
PRSC074390,DRG0167,6,"Uống sau khi ăn, ngày 2 lần"
PRSC034319,DRG0270,1,"Uống sau khi ăn, ngày 2 lần"
PRSC012955,DRG0039,2,"Uống sau khi ăn, ngày 2 lần"
PRSC008800,DRG0007,2,"Uống sau khi ăn, ngày 2 lần"
PRSC007035,DRG0109,5,"Uống sau khi ăn, ngày 2 lần"
PRSC046173,DRG0210,2,"Uống sau khi ăn, ngày 2 lần"
PRSC008459,DRG0156,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038158,DRG0169,6,"Uống sau khi ăn, ngày 2 lần"
PRSC001291,DRG0105,8,"Uống sau khi ăn, ngày 2 lần"
PRSC050749,DRG0014,10,"Uống sau khi ăn, ngày 2 lần"
PRSC036143,DRG0074,1,"Uống sau khi ăn, ngày 2 lần"
PRSC071389,DRG0185,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027792,DRG0157,3,"Uống sau khi ăn, ngày 2 lần"
PRSC019547,DRG0242,9,"Uống sau khi ăn, ngày 2 lần"
PRSC039703,DRG0094,10,"Uống sau khi ăn, ngày 2 lần"
PRSC066522,DRG0233,6,"Uống sau khi ăn, ngày 2 lần"
PRSC051031,DRG0020,3,"Uống sau khi ăn, ngày 2 lần"
PRSC012410,DRG0039,5,"Uống sau khi ăn, ngày 2 lần"
PRSC053323,DRG0223,7,"Uống sau khi ăn, ngày 2 lần"
PRSC023156,DRG0148,8,"Uống sau khi ăn, ngày 2 lần"
PRSC054980,DRG0038,7,"Uống sau khi ăn, ngày 2 lần"
PRSC030161,DRG0299,5,"Uống sau khi ăn, ngày 2 lần"
PRSC071569,DRG0234,2,"Uống sau khi ăn, ngày 2 lần"
PRSC061288,DRG0286,5,"Uống sau khi ăn, ngày 2 lần"
PRSC057297,DRG0028,8,"Uống sau khi ăn, ngày 2 lần"
PRSC077648,DRG0079,2,"Uống sau khi ăn, ngày 2 lần"
PRSC072047,DRG0272,9,"Uống sau khi ăn, ngày 2 lần"
PRSC010725,DRG0115,4,"Uống sau khi ăn, ngày 2 lần"
PRSC076560,DRG0244,6,"Uống sau khi ăn, ngày 2 lần"
PRSC026534,DRG0137,6,"Uống sau khi ăn, ngày 2 lần"
PRSC026358,DRG0044,9,"Uống sau khi ăn, ngày 2 lần"
PRSC064227,DRG0194,2,"Uống sau khi ăn, ngày 2 lần"
PRSC018175,DRG0142,10,"Uống sau khi ăn, ngày 2 lần"
PRSC004196,DRG0047,4,"Uống sau khi ăn, ngày 2 lần"
PRSC061395,DRG0157,6,"Uống sau khi ăn, ngày 2 lần"
PRSC064372,DRG0251,2,"Uống sau khi ăn, ngày 2 lần"
PRSC054337,DRG0152,3,"Uống sau khi ăn, ngày 2 lần"
PRSC075962,DRG0122,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027414,DRG0244,2,"Uống sau khi ăn, ngày 2 lần"
PRSC027354,DRG0247,10,"Uống sau khi ăn, ngày 2 lần"
PRSC021499,DRG0101,9,"Uống sau khi ăn, ngày 2 lần"
PRSC036280,DRG0089,6,"Uống sau khi ăn, ngày 2 lần"
PRSC010770,DRG0026,2,"Uống sau khi ăn, ngày 2 lần"
PRSC068126,DRG0219,4,"Uống sau khi ăn, ngày 2 lần"
PRSC069087,DRG0044,7,"Uống sau khi ăn, ngày 2 lần"
PRSC058004,DRG0270,4,"Uống sau khi ăn, ngày 2 lần"
PRSC077588,DRG0276,8,"Uống sau khi ăn, ngày 2 lần"
PRSC033347,DRG0077,5,"Uống sau khi ăn, ngày 2 lần"
PRSC007367,DRG0171,5,"Uống sau khi ăn, ngày 2 lần"
PRSC060426,DRG0154,8,"Uống sau khi ăn, ngày 2 lần"
PRSC000825,DRG0128,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015068,DRG0068,2,"Uống sau khi ăn, ngày 2 lần"
PRSC022199,DRG0002,5,"Uống sau khi ăn, ngày 2 lần"
PRSC050068,DRG0198,5,"Uống sau khi ăn, ngày 2 lần"
PRSC010861,DRG0091,4,"Uống sau khi ăn, ngày 2 lần"
PRSC045613,DRG0142,9,"Uống sau khi ăn, ngày 2 lần"
PRSC070237,DRG0095,4,"Uống sau khi ăn, ngày 2 lần"
PRSC077267,DRG0037,4,"Uống sau khi ăn, ngày 2 lần"
PRSC039006,DRG0101,8,"Uống sau khi ăn, ngày 2 lần"
PRSC000127,DRG0068,10,"Uống sau khi ăn, ngày 2 lần"
PRSC047840,DRG0043,9,"Uống sau khi ăn, ngày 2 lần"
PRSC076366,DRG0195,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053496,DRG0248,6,"Uống sau khi ăn, ngày 2 lần"
PRSC067677,DRG0103,6,"Uống sau khi ăn, ngày 2 lần"
PRSC022052,DRG0124,3,"Uống sau khi ăn, ngày 2 lần"
PRSC038690,DRG0005,5,"Uống sau khi ăn, ngày 2 lần"
PRSC013553,DRG0065,7,"Uống sau khi ăn, ngày 2 lần"
PRSC030103,DRG0175,8,"Uống sau khi ăn, ngày 2 lần"
PRSC037648,DRG0069,3,"Uống sau khi ăn, ngày 2 lần"
PRSC047199,DRG0173,2,"Uống sau khi ăn, ngày 2 lần"
PRSC046249,DRG0210,1,"Uống sau khi ăn, ngày 2 lần"
PRSC050083,DRG0272,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053518,DRG0200,9,"Uống sau khi ăn, ngày 2 lần"
PRSC018541,DRG0074,5,"Uống sau khi ăn, ngày 2 lần"
PRSC054024,DRG0102,3,"Uống sau khi ăn, ngày 2 lần"
PRSC023018,DRG0227,10,"Uống sau khi ăn, ngày 2 lần"
PRSC035288,DRG0047,10,"Uống sau khi ăn, ngày 2 lần"
PRSC077505,DRG0086,9,"Uống sau khi ăn, ngày 2 lần"
PRSC015013,DRG0091,5,"Uống sau khi ăn, ngày 2 lần"
PRSC002097,DRG0290,7,"Uống sau khi ăn, ngày 2 lần"
PRSC001001,DRG0166,10,"Uống sau khi ăn, ngày 2 lần"
PRSC060256,DRG0015,6,"Uống sau khi ăn, ngày 2 lần"
PRSC057214,DRG0244,1,"Uống sau khi ăn, ngày 2 lần"
PRSC030469,DRG0080,5,"Uống sau khi ăn, ngày 2 lần"
PRSC027477,DRG0098,6,"Uống sau khi ăn, ngày 2 lần"
PRSC011627,DRG0036,3,"Uống sau khi ăn, ngày 2 lần"
PRSC012787,DRG0191,3,"Uống sau khi ăn, ngày 2 lần"
PRSC007782,DRG0180,3,"Uống sau khi ăn, ngày 2 lần"
PRSC034633,DRG0173,8,"Uống sau khi ăn, ngày 2 lần"
PRSC004098,DRG0007,4,"Uống sau khi ăn, ngày 2 lần"
PRSC050292,DRG0238,3,"Uống sau khi ăn, ngày 2 lần"
PRSC074186,DRG0036,10,"Uống sau khi ăn, ngày 2 lần"
PRSC058623,DRG0083,10,"Uống sau khi ăn, ngày 2 lần"
PRSC068918,DRG0244,1,"Uống sau khi ăn, ngày 2 lần"
PRSC022866,DRG0058,7,"Uống sau khi ăn, ngày 2 lần"
PRSC056731,DRG0194,9,"Uống sau khi ăn, ngày 2 lần"
PRSC060861,DRG0271,1,"Uống sau khi ăn, ngày 2 lần"
PRSC067205,DRG0291,5,"Uống sau khi ăn, ngày 2 lần"
PRSC073611,DRG0288,4,"Uống sau khi ăn, ngày 2 lần"
PRSC068114,DRG0191,7,"Uống sau khi ăn, ngày 2 lần"
PRSC030315,DRG0006,5,"Uống sau khi ăn, ngày 2 lần"
PRSC018617,DRG0093,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027655,DRG0222,7,"Uống sau khi ăn, ngày 2 lần"
PRSC022238,DRG0230,8,"Uống sau khi ăn, ngày 2 lần"
PRSC040743,DRG0078,9,"Uống sau khi ăn, ngày 2 lần"
PRSC034644,DRG0070,8,"Uống sau khi ăn, ngày 2 lần"
PRSC052109,DRG0169,7,"Uống sau khi ăn, ngày 2 lần"
PRSC019884,DRG0097,2,"Uống sau khi ăn, ngày 2 lần"
PRSC039942,DRG0016,8,"Uống sau khi ăn, ngày 2 lần"
PRSC075852,DRG0224,4,"Uống sau khi ăn, ngày 2 lần"
PRSC052783,DRG0167,10,"Uống sau khi ăn, ngày 2 lần"
