OrderID,CustomerID,SalesPersonID,CreateDate,CreateTime,Status,BranchID
ORD069181,CUS47922,E0346,2023-02-01,08:00:00,Paid,B006
ORD069182,CUS62654,E0275,2024-11-28,10:30:00,Cancelled,B006
ORD069183,CUS54648,E0440,2023-03-06,10:30:00,Cancelled,B001
ORD069184,CUS05452,E0420,2023-08-29,15:00:00,Paid,B010
ORD069185,CUS05642,E0453,2024-09-22,15:00:00,Paid,B002
ORD069186,CUS05231,E0449,2022-12-02,10:30:00,Created,B008
ORD069187,CUS27137,E0301,2022-10-04,08:00:00,Created,B004
ORD069188,CUS60659,E0357,2022-11-22,10:30:00,Paid,B001
ORD069189,CUS59557,E0271,2023-02-28,19:00:00,Cancelled,B005
ORD069190,CUS51986,E0271,2024-03-03,08:00:00,Paid,B001
ORD069191,CUS17526,E0310,2023-12-02,15:00:00,Created,B004
ORD069192,CUS52867,E0385,2022-06-11,10:30:00,Cancelled,B001
ORD069193,CUS31838,E0350,2024-06-04,15:00:00,Paid,B001
ORD069194,CUS30191,E0331,2022-03-04,10:30:00,Paid,B008
ORD069195,CUS70737,E0488,2023-09-25,10:30:00,Cancelled,B002
ORD069196,CUS71477,E0434,2024-03-26,08:00:00,Paid,B009
ORD069197,CUS46613,E0301,2022-01-04,08:00:00,Paid,B004
ORD069198,CUS02949,E0310,2024-08-20,08:00:00,Created,B004
ORD069199,CUS55563,E0290,2024-09-29,15:00:00,Created,B005
ORD069200,CUS34203,E0350,2023-05-17,15:00:00,Cancelled,B001
ORD069201,CUS16155,E0462,2022-12-08,19:00:00,Paid,B010
ORD069202,CUS60404,E0434,2023-07-26,08:00:00,Created,B008
ORD069203,CUS06223,E0439,2023-09-25,19:00:00,Cancelled,B010
ORD069204,CUS34384,E0470,2023-08-16,19:00:00,Paid,B001
ORD069205,CUS21216,E0382,2023-09-10,19:00:00,Cancelled,B006
ORD069206,CUS68072,E0297,2023-04-24,08:00:00,Paid,B009
ORD069207,CUS61547,E0500,2023-03-05,10:30:00,Created,B008
ORD069208,CUS35981,E0470,2022-11-24,19:00:00,Cancelled,B006
ORD069209,CUS73698,E0365,2022-12-26,08:00:00,Paid,B006
ORD069210,CUS15378,E0473,2024-05-07,15:00:00,Paid,B005
ORD069211,CUS67936,E0485,2022-07-18,08:00:00,Created,B003
ORD069212,CUS77833,E0365,2024-12-30,08:00:00,Paid,B009
ORD069213,CUS73757,E0271,2024-03-26,19:00:00,Cancelled,B003
ORD069214,CUS44338,E0416,2024-04-16,08:00:00,Cancelled,B008
ORD069215,CUS49521,E0426,2023-05-02,08:00:00,Created,B003
ORD069216,CUS70644,E0491,2022-09-23,19:00:00,Cancelled,B004
ORD069217,CUS55924,E0308,2024-07-22,08:00:00,Created,B005
ORD069218,CUS54035,E0446,2023-10-25,08:00:00,Paid,B005
ORD069219,CUS26559,E0492,2022-04-27,15:00:00,Cancelled,B008
ORD069220,CUS68695,E0275,2022-05-21,19:00:00,Paid,B005
ORD069221,CUS71868,E0446,2023-12-16,08:00:00,Created,B007
ORD069222,CUS16429,E0275,2024-02-27,08:00:00,Created,B002
ORD069223,CUS34722,E0491,2024-02-08,08:00:00,Cancelled,B003
ORD069224,CUS29264,E0282,2022-02-10,08:00:00,Paid,B001
ORD069225,CUS44534,E0471,2022-07-16,10:30:00,Cancelled,B010
ORD069226,CUS75208,E0279,2024-10-10,19:00:00,Created,B008
ORD069227,CUS63275,E0453,2023-01-20,10:30:00,Cancelled,B008
ORD069228,CUS67139,E0360,2022-11-01,08:00:00,Paid,B004
ORD069229,CUS61161,E0345,2022-09-22,10:30:00,Cancelled,B009
ORD069230,CUS51112,E0394,2022-06-23,15:00:00,Created,B002
ORD069231,CUS04961,E0305,2022-03-03,15:00:00,Cancelled,B008
ORD069232,CUS20849,E0287,2024-04-21,19:00:00,Paid,B002
ORD069233,CUS50392,E0271,2023-05-30,19:00:00,Cancelled,B004
ORD069234,CUS18229,E0470,2022-02-05,10:30:00,Created,B007
ORD069235,CUS37039,E0282,2024-10-06,19:00:00,Cancelled,B005
ORD069236,CUS39333,E0420,2024-05-18,08:00:00,Created,B002
ORD069237,CUS00547,E0415,2024-09-30,10:30:00,Paid,B003
ORD069238,CUS34331,E0361,2022-01-06,15:00:00,Cancelled,B010
ORD069239,CUS40437,E0496,2024-09-07,08:00:00,Paid,B005
ORD069240,CUS12406,E0495,2022-04-10,15:00:00,Cancelled,B006
ORD069241,CUS68668,E0365,2022-08-04,08:00:00,Cancelled,B004
ORD069242,CUS11576,E0350,2022-09-29,19:00:00,Cancelled,B004
ORD069243,CUS78909,E0288,2023-09-13,15:00:00,Paid,B009
ORD069244,CUS21061,E0470,2022-09-20,08:00:00,Paid,B004
ORD069245,CUS29413,E0442,2023-10-15,08:00:00,Created,B006
ORD069246,CUS17807,E0357,2022-12-12,19:00:00,Created,B004
ORD069247,CUS76506,E0297,2024-01-24,19:00:00,Paid,B003
ORD069248,CUS53279,E0283,2022-12-13,15:00:00,Cancelled,B003
ORD069249,CUS58398,E0416,2023-06-14,15:00:00,Created,B005
ORD069250,CUS15508,E0470,2022-06-04,15:00:00,Cancelled,B002
ORD069251,CUS03220,E0462,2022-12-09,08:00:00,Paid,B007
ORD069252,CUS31024,E0495,2024-05-23,19:00:00,Cancelled,B009
ORD069253,CUS50332,E0318,2024-06-12,08:00:00,Created,B007
ORD069254,CUS24552,E0271,2024-06-21,15:00:00,Created,B002
ORD069255,CUS39819,E0361,2024-07-27,15:00:00,Paid,B004
ORD069256,CUS32181,E0332,2023-09-22,19:00:00,Created,B009
ORD069257,CUS57116,E0312,2022-07-27,10:30:00,Paid,B002
ORD069258,CUS00219,E0440,2022-07-08,19:00:00,Cancelled,B008
ORD069259,CUS52066,E0287,2024-11-20,15:00:00,Paid,B001
ORD069260,CUS13773,E0392,2024-10-10,19:00:00,Created,B010
ORD069261,CUS29564,E0297,2024-06-20,10:30:00,Paid,B010
ORD069262,CUS59490,E0279,2022-01-27,10:30:00,Created,B004
ORD069263,CUS17801,E0288,2023-06-27,08:00:00,Paid,B009
ORD069264,CUS61336,E0311,2024-11-26,10:30:00,Cancelled,B010
ORD069265,CUS26148,E0420,2024-07-13,08:00:00,Created,B007
ORD069266,CUS20251,E0373,2023-06-02,08:00:00,Paid,B004
ORD069267,CUS40690,E0452,2022-09-03,08:00:00,Created,B002
ORD069268,CUS74837,E0500,2024-01-10,15:00:00,Created,B006
ORD069269,CUS71468,E0439,2024-01-18,08:00:00,Paid,B008
ORD069270,CUS22986,E0496,2022-01-09,08:00:00,Created,B007
ORD069271,CUS01087,E0312,2023-05-10,10:30:00,Paid,B002
ORD069272,CUS36448,E0322,2022-10-11,08:00:00,Created,B009
ORD069273,CUS07577,E0440,2024-10-05,10:30:00,Created,B009
ORD069274,CUS49329,E0446,2022-11-28,15:00:00,Paid,B007
ORD069275,CUS28537,E0382,2024-10-21,19:00:00,Cancelled,B005
ORD069276,CUS76268,E0452,2023-01-27,15:00:00,Paid,B002
ORD069277,CUS20236,E0361,2022-01-24,08:00:00,Created,B001
ORD069278,CUS63119,E0500,2023-04-30,10:30:00,Paid,B008
ORD069279,CUS38026,E0391,2022-04-09,08:00:00,Created,B009
ORD069280,CUS21689,E0471,2022-04-20,10:30:00,Created,B009
ORD069281,CUS62335,E0496,2023-03-21,10:30:00,Cancelled,B007
ORD069282,CUS79256,E0394,2023-12-21,10:30:00,Cancelled,B008
ORD069283,CUS68329,E0449,2024-04-16,15:00:00,Created,B003
ORD069284,CUS72093,E0452,2023-11-08,10:30:00,Created,B002
ORD069285,CUS05450,E0381,2022-03-27,15:00:00,Created,B005
ORD069286,CUS64895,E0488,2023-09-08,15:00:00,Cancelled,B002
ORD069287,CUS66545,E0381,2022-01-31,10:30:00,Cancelled,B003
ORD069288,CUS54593,E0331,2023-11-17,08:00:00,Cancelled,B010
ORD069289,CUS44180,E0382,2024-11-02,10:30:00,Cancelled,B006
ORD069290,CUS14985,E0442,2022-10-29,08:00:00,Cancelled,B003
ORD069291,CUS18983,E0488,2024-12-10,10:30:00,Cancelled,B010
ORD069292,CUS03751,E0370,2023-10-25,08:00:00,Created,B005
ORD069293,CUS01000,E0346,2024-09-16,10:30:00,Cancelled,B002
ORD069294,CUS30068,E0318,2022-02-16,08:00:00,Cancelled,B002
ORD069295,CUS72233,E0455,2024-03-27,15:00:00,Paid,B008
ORD069296,CUS10520,E0482,2023-12-15,19:00:00,Cancelled,B004
ORD069297,CUS20217,E0454,2024-03-26,15:00:00,Paid,B005
ORD069298,CUS20790,E0322,2024-06-19,19:00:00,Cancelled,B001
ORD069299,CUS60477,E0298,2024-06-19,10:30:00,Paid,B008
ORD069300,CUS28215,E0370,2023-05-30,15:00:00,Created,B009
ORD069301,CUS33393,E0332,2024-03-19,10:30:00,Paid,B005
ORD069302,CUS13912,E0346,2022-08-13,10:30:00,Created,B004
ORD069303,CUS40280,E0294,2024-11-24,19:00:00,Created,B001
ORD069304,CUS74085,E0345,2023-11-30,15:00:00,Cancelled,B004
ORD069305,CUS74738,E0453,2022-07-02,10:30:00,Created,B007
ORD069306,CUS08183,E0437,2024-07-29,19:00:00,Cancelled,B004
ORD069307,CUS75925,E0282,2022-04-23,15:00:00,Created,B006
ORD069308,CUS28705,E0345,2022-10-24,10:30:00,Created,B002
ORD069309,CUS76674,E0288,2022-12-08,15:00:00,Created,B006
ORD069310,CUS61654,E0481,2022-12-18,08:00:00,Paid,B006
ORD069311,CUS56686,E0350,2022-01-26,19:00:00,Paid,B001
ORD069312,CUS35667,E0394,2023-05-07,10:30:00,Created,B001
ORD069313,CUS69016,E0415,2024-05-08,08:00:00,Created,B002
ORD069314,CUS63147,E0426,2023-05-04,08:00:00,Cancelled,B008
ORD069315,CUS48988,E0383,2023-02-08,15:00:00,Cancelled,B007
ORD069316,CUS72111,E0495,2023-08-16,19:00:00,Cancelled,B006
ORD069317,CUS39175,E0482,2022-01-10,08:00:00,Cancelled,B007
ORD069318,CUS77790,E0394,2023-01-20,19:00:00,Created,B006
ORD069319,CUS54929,E0454,2024-06-14,10:30:00,Paid,B001
ORD069320,CUS65635,E0434,2023-01-10,15:00:00,Paid,B003
ORD069321,CUS37742,E0282,2024-01-30,08:00:00,Cancelled,B003
ORD069322,CUS51575,E0301,2022-05-07,08:00:00,Paid,B001
ORD069323,CUS60542,E0279,2024-03-22,10:30:00,Paid,B009
ORD069324,CUS51607,E0473,2024-05-09,15:00:00,Created,B004
ORD069325,CUS65447,E0392,2024-04-14,08:00:00,Paid,B005
ORD069326,CUS01712,E0361,2024-06-28,08:00:00,Paid,B008
ORD069327,CUS79842,E0311,2024-11-06,15:00:00,Cancelled,B009
ORD069328,CUS10711,E0415,2022-12-13,15:00:00,Cancelled,B008
ORD069329,CUS00715,E0341,2022-12-04,19:00:00,Cancelled,B001
ORD069330,CUS38529,E0318,2023-01-08,08:00:00,Created,B005
ORD069331,CUS36873,E0308,2023-09-05,15:00:00,Created,B008
ORD069332,CUS72730,E0381,2023-01-30,10:30:00,Created,B001
ORD069333,CUS30690,E0417,2024-02-18,08:00:00,Created,B009
ORD069334,CUS76044,E0381,2022-05-20,10:30:00,Created,B003
ORD069335,CUS75184,E0350,2022-12-26,15:00:00,Paid,B009
ORD069336,CUS14973,E0437,2024-04-01,19:00:00,Cancelled,B006
ORD069337,CUS30739,E0305,2023-03-24,08:00:00,Cancelled,B004
ORD069338,CUS17164,E0283,2023-09-04,08:00:00,Cancelled,B004
ORD069339,CUS61763,E0271,2023-10-22,10:30:00,Paid,B007
ORD069340,CUS38674,E0491,2024-12-04,15:00:00,Created,B003
ORD069341,CUS74761,E0315,2024-07-30,15:00:00,Created,B003
ORD069342,CUS69398,E0385,2023-06-01,08:00:00,Created,B007
ORD069343,CUS04455,E0283,2022-01-30,15:00:00,Created,B002
ORD069344,CUS75870,E0381,2024-12-29,19:00:00,Created,B010
ORD069345,CUS34522,E0462,2022-12-01,15:00:00,Cancelled,B007
ORD069346,CUS54643,E0496,2024-10-14,10:30:00,Cancelled,B003
ORD069347,CUS14640,E0442,2024-09-28,08:00:00,Created,B009
ORD069348,CUS60467,E0462,2024-05-19,08:00:00,Paid,B008
ORD069349,CUS26636,E0271,2023-04-06,08:00:00,Created,B001
ORD069350,CUS41841,E0449,2022-09-09,10:30:00,Cancelled,B001
ORD069351,CUS47262,E0446,2022-10-02,08:00:00,Cancelled,B008
ORD069352,CUS46868,E0496,2023-12-05,19:00:00,Created,B006
ORD069353,CUS59711,E0361,2023-07-24,19:00:00,Paid,B003
ORD069354,CUS58442,E0332,2023-12-20,08:00:00,Paid,B006
ORD069355,CUS70495,E0394,2022-06-13,19:00:00,Created,B006
ORD069356,CUS76654,E0373,2022-07-20,10:30:00,Paid,B001
ORD069357,CUS61801,E0341,2024-12-28,19:00:00,Paid,B006
ORD069358,CUS62610,E0318,2023-06-27,15:00:00,Paid,B005
ORD069359,CUS22609,E0341,2022-09-15,15:00:00,Paid,B005
ORD069360,CUS40530,E0381,2024-03-06,08:00:00,Paid,B005
ORD069361,CUS03451,E0297,2023-07-14,19:00:00,Cancelled,B010
ORD069362,CUS67969,E0500,2023-04-17,10:30:00,Cancelled,B001
ORD069363,CUS12856,E0496,2022-12-25,08:00:00,Paid,B004
ORD069364,CUS61638,E0470,2023-04-24,10:30:00,Created,B006
ORD069365,CUS42635,E0385,2023-01-25,08:00:00,Cancelled,B007
ORD069366,CUS06449,E0283,2023-11-08,15:00:00,Paid,B001
ORD069367,CUS12023,E0392,2024-08-09,10:30:00,Paid,B008
ORD069368,CUS39086,E0294,2023-09-14,19:00:00,Paid,B005
ORD069369,CUS02760,E0293,2024-03-15,10:30:00,Created,B005
ORD069370,CUS78650,E0473,2022-11-16,10:30:00,Paid,B008
ORD069371,CUS63364,E0491,2024-07-27,10:30:00,Paid,B004
ORD069372,CUS53080,E0486,2024-06-01,08:00:00,Paid,B004
ORD069373,CUS04641,E0440,2022-01-13,10:30:00,Paid,B003
ORD069374,CUS25338,E0281,2022-08-31,19:00:00,Paid,B005
ORD069375,CUS56300,E0382,2024-08-16,19:00:00,Created,B008
ORD069376,CUS08602,E0470,2023-02-08,08:00:00,Cancelled,B005
ORD069377,CUS24754,E0294,2024-02-28,15:00:00,Cancelled,B006
ORD069378,CUS66058,E0500,2024-05-20,08:00:00,Paid,B002
ORD069379,CUS78599,E0322,2023-11-28,08:00:00,Created,B003
ORD069380,CUS19949,E0345,2024-12-15,08:00:00,Paid,B007
ORD069381,CUS25082,E0357,2024-08-01,10:30:00,Cancelled,B001
ORD069382,CUS77196,E0485,2024-08-01,08:00:00,Cancelled,B005
ORD069383,CUS09243,E0305,2023-07-12,10:30:00,Cancelled,B006
ORD069384,CUS65499,E0373,2024-03-16,10:30:00,Paid,B007
ORD069385,CUS60004,E0426,2023-03-17,10:30:00,Paid,B003
ORD069386,CUS50961,E0416,2022-12-30,08:00:00,Paid,B005
ORD069387,CUS28717,E0341,2023-05-29,08:00:00,Paid,B008
ORD069388,CUS50205,E0440,2022-02-22,08:00:00,Created,B001
ORD069389,CUS72549,E0308,2022-06-20,08:00:00,Created,B002
ORD069390,CUS75103,E0394,2023-02-10,10:30:00,Created,B010
ORD069391,CUS77902,E0279,2023-03-22,15:00:00,Paid,B009
ORD069392,CUS01771,E0440,2023-11-11,19:00:00,Paid,B001
ORD069393,CUS01946,E0365,2023-05-10,15:00:00,Paid,B009
ORD069394,CUS07774,E0315,2024-08-07,19:00:00,Paid,B010
ORD069395,CUS03819,E0411,2022-08-30,15:00:00,Paid,B010
ORD069396,CUS58439,E0279,2023-12-13,10:30:00,Paid,B002
ORD069397,CUS77514,E0290,2022-08-15,08:00:00,Paid,B002
ORD069398,CUS31471,E0482,2024-07-02,15:00:00,Paid,B006
ORD069399,CUS37466,E0294,2022-09-28,10:30:00,Paid,B001
ORD069400,CUS58427,E0331,2024-03-06,10:30:00,Cancelled,B007
ORD069401,CUS11123,E0453,2024-06-09,08:00:00,Paid,B007
ORD069402,CUS17208,E0281,2024-08-26,08:00:00,Paid,B009
ORD069403,CUS18566,E0485,2023-09-04,15:00:00,Cancelled,B001
ORD069404,CUS29914,E0416,2024-08-25,08:00:00,Paid,B001
ORD069405,CUS05041,E0435,2022-06-10,15:00:00,Created,B007
ORD069406,CUS47912,E0500,2024-12-10,19:00:00,Paid,B002
ORD069407,CUS00344,E0293,2023-02-18,10:30:00,Paid,B010
ORD069408,CUS46541,E0271,2023-08-14,08:00:00,Cancelled,B004
ORD069409,CUS33343,E0391,2024-07-04,15:00:00,Paid,B008
ORD069410,CUS26115,E0382,2022-10-05,15:00:00,Paid,B002
ORD069411,CUS67855,E0439,2024-01-02,08:00:00,Created,B001
ORD069412,CUS09899,E0417,2024-12-23,10:30:00,Paid,B005
ORD069413,CUS19192,E0415,2024-06-11,10:30:00,Paid,B007
ORD069414,CUS49676,E0453,2023-05-18,19:00:00,Paid,B004
ORD069415,CUS10429,E0442,2022-08-06,10:30:00,Created,B009
ORD069416,CUS58724,E0391,2023-09-19,10:30:00,Cancelled,B010
ORD069417,CUS49491,E0415,2022-04-08,10:30:00,Paid,B003
ORD069418,CUS76522,E0470,2022-07-20,10:30:00,Paid,B010
ORD069419,CUS05944,E0488,2024-09-20,08:00:00,Created,B001
ORD069420,CUS26284,E0287,2023-02-21,19:00:00,Cancelled,B010
ORD069421,CUS48647,E0360,2022-10-23,19:00:00,Cancelled,B001
ORD069422,CUS20030,E0382,2024-04-23,10:30:00,Created,B004
ORD069423,CUS13487,E0346,2022-11-21,08:00:00,Paid,B005
ORD069424,CUS63948,E0290,2024-12-07,15:00:00,Cancelled,B010
ORD069425,CUS62925,E0281,2024-12-02,08:00:00,Cancelled,B001
ORD069426,CUS41798,E0282,2023-05-19,15:00:00,Cancelled,B003
ORD069427,CUS70130,E0491,2022-10-03,15:00:00,Paid,B001
ORD069428,CUS59018,E0462,2024-10-07,19:00:00,Cancelled,B007
ORD069429,CUS01270,E0391,2024-11-04,15:00:00,Cancelled,B003
ORD069430,CUS36728,E0455,2024-09-12,08:00:00,Cancelled,B008
ORD069431,CUS21199,E0310,2022-08-29,10:30:00,Cancelled,B006
ORD069432,CUS79846,E0382,2023-07-12,10:30:00,Cancelled,B005
ORD069433,CUS20781,E0381,2023-07-23,19:00:00,Paid,B009
ORD069434,CUS01110,E0452,2022-09-05,08:00:00,Paid,B009
ORD069435,CUS69088,E0310,2024-12-06,08:00:00,Cancelled,B004
ORD069436,CUS56422,E0308,2024-06-19,08:00:00,Paid,B005
ORD069437,CUS56103,E0491,2022-05-31,08:00:00,Paid,B001
ORD069438,CUS67268,E0495,2024-06-21,19:00:00,Paid,B003
ORD069439,CUS59640,E0411,2023-05-15,19:00:00,Created,B006
ORD069440,CUS29898,E0492,2022-05-02,08:00:00,Cancelled,B005
ORD069441,CUS75886,E0446,2022-06-03,15:00:00,Paid,B010
ORD069442,CUS16543,E0391,2024-05-13,08:00:00,Created,B007
ORD069443,CUS18648,E0473,2024-05-10,19:00:00,Created,B004
ORD069444,CUS57430,E0434,2024-04-03,10:30:00,Created,B002
ORD069445,CUS31903,E0290,2022-10-10,15:00:00,Cancelled,B006
ORD069446,CUS32372,E0287,2023-11-13,15:00:00,Paid,B008
ORD069447,CUS00749,E0434,2023-03-31,15:00:00,Paid,B010
ORD069448,CUS17513,E0452,2024-02-27,19:00:00,Cancelled,B003
ORD069449,CUS31256,E0373,2022-11-11,19:00:00,Cancelled,B010
ORD069450,CUS36521,E0381,2024-12-23,15:00:00,Cancelled,B001
ORD069451,CUS14046,E0298,2023-03-27,08:00:00,Paid,B003
ORD069452,CUS77499,E0360,2022-10-29,15:00:00,Cancelled,B008
ORD069453,CUS49561,E0342,2022-06-27,10:30:00,Cancelled,B004
ORD069454,CUS47513,E0439,2022-12-07,10:30:00,Cancelled,B009
ORD069455,CUS37771,E0435,2022-03-04,19:00:00,Cancelled,B003
ORD069456,CUS12230,E0280,2024-04-02,15:00:00,Created,B010
ORD069457,CUS38932,E0434,2022-09-24,19:00:00,Paid,B010
ORD069458,CUS02183,E0439,2024-07-28,19:00:00,Paid,B005
ORD069459,CUS05410,E0417,2023-03-19,10:30:00,Created,B010
ORD069460,CUS67695,E0331,2022-01-11,19:00:00,Cancelled,B003
ORD069461,CUS19992,E0485,2023-12-06,19:00:00,Paid,B008
ORD069462,CUS15630,E0434,2024-04-29,15:00:00,Created,B004
ORD069463,CUS01344,E0373,2022-04-07,15:00:00,Paid,B006
ORD069464,CUS41218,E0331,2023-09-02,10:30:00,Cancelled,B002
ORD069465,CUS58700,E0442,2024-05-05,08:00:00,Created,B001
ORD069466,CUS55581,E0420,2022-12-10,15:00:00,Created,B005
ORD069467,CUS50932,E0420,2024-12-29,15:00:00,Paid,B008
ORD069468,CUS12563,E0391,2023-06-10,10:30:00,Created,B010
ORD069469,CUS78649,E0345,2022-04-15,15:00:00,Paid,B004
ORD069470,CUS27154,E0470,2023-04-01,15:00:00,Cancelled,B007
ORD069471,CUS37458,E0305,2024-08-13,19:00:00,Paid,B010
ORD069472,CUS71502,E0416,2023-05-28,19:00:00,Created,B001
ORD069473,CUS60356,E0276,2023-12-01,15:00:00,Cancelled,B010
ORD069474,CUS56411,E0312,2024-07-23,15:00:00,Paid,B002
ORD069475,CUS22608,E0341,2022-04-03,08:00:00,Created,B003
ORD069476,CUS08268,E0331,2024-09-07,10:30:00,Cancelled,B004
ORD069477,CUS48731,E0435,2024-06-16,08:00:00,Created,B008
ORD069478,CUS14690,E0350,2022-03-31,10:30:00,Cancelled,B006
ORD069479,CUS73564,E0471,2022-12-03,15:00:00,Cancelled,B001
ORD069480,CUS71104,E0417,2022-06-30,19:00:00,Created,B005
ORD069481,CUS38588,E0416,2024-02-25,08:00:00,Created,B007
ORD069482,CUS15886,E0271,2024-03-25,10:30:00,Cancelled,B010
ORD069483,CUS69468,E0391,2022-04-23,19:00:00,Cancelled,B006
ORD069484,CUS37705,E0332,2022-12-06,08:00:00,Cancelled,B002
ORD069485,CUS03545,E0370,2024-07-18,15:00:00,Cancelled,B003
ORD069486,CUS61997,E0297,2022-05-31,19:00:00,Paid,B010
ORD069487,CUS40307,E0426,2023-11-07,15:00:00,Paid,B003
ORD069488,CUS77311,E0322,2023-04-09,15:00:00,Cancelled,B010
ORD069489,CUS62665,E0298,2024-08-30,19:00:00,Paid,B009
ORD069490,CUS09027,E0453,2023-03-03,19:00:00,Cancelled,B004
ORD069491,CUS79704,E0415,2024-11-29,10:30:00,Paid,B004
ORD069492,CUS77053,E0492,2024-08-13,10:30:00,Cancelled,B004
ORD069493,CUS47566,E0415,2024-05-31,19:00:00,Cancelled,B002
ORD069494,CUS62903,E0434,2022-10-26,08:00:00,Created,B002
ORD069495,CUS76054,E0420,2024-06-24,08:00:00,Paid,B004
ORD069496,CUS60677,E0391,2024-03-29,19:00:00,Paid,B009
ORD069497,CUS67607,E0294,2024-03-29,08:00:00,Cancelled,B007
ORD069498,CUS54515,E0450,2022-12-18,19:00:00,Cancelled,B001
ORD069499,CUS02625,E0322,2024-07-18,19:00:00,Created,B002
ORD069500,CUS28882,E0385,2024-06-24,08:00:00,Paid,B010
ORD069501,CUS49307,E0411,2023-07-13,08:00:00,Cancelled,B005
ORD069502,CUS53281,E0495,2022-05-29,08:00:00,Cancelled,B009
ORD069503,CUS37458,E0450,2022-11-17,19:00:00,Created,B003
ORD069504,CUS12003,E0391,2023-09-02,15:00:00,Cancelled,B005
ORD069505,CUS42784,E0491,2022-01-04,15:00:00,Cancelled,B005
ORD069506,CUS61004,E0392,2023-12-11,15:00:00,Created,B002
ORD069507,CUS56721,E0298,2023-06-16,19:00:00,Cancelled,B006
ORD069508,CUS56732,E0305,2022-04-15,08:00:00,Created,B006
ORD069509,CUS37926,E0294,2024-06-20,19:00:00,Created,B005
ORD069510,CUS53902,E0275,2024-12-07,19:00:00,Cancelled,B002
ORD069511,CUS00873,E0282,2023-03-19,08:00:00,Created,B004
ORD069512,CUS21021,E0462,2022-12-16,15:00:00,Created,B002
ORD069513,CUS67774,E0297,2022-10-29,19:00:00,Cancelled,B003
ORD069514,CUS27774,E0491,2022-08-15,08:00:00,Paid,B009
ORD069515,CUS01206,E0391,2023-07-03,19:00:00,Created,B006
ORD069516,CUS26178,E0440,2022-09-09,15:00:00,Cancelled,B004
ORD069517,CUS30536,E0415,2022-02-23,10:30:00,Created,B009
ORD069518,CUS37651,E0489,2024-12-25,19:00:00,Paid,B002
ORD069519,CUS52625,E0308,2022-07-27,10:30:00,Created,B001
ORD069520,CUS70436,E0439,2024-12-22,15:00:00,Paid,B004
ORD069521,CUS25352,E0293,2022-03-04,19:00:00,Paid,B008
ORD069522,CUS00239,E0496,2022-12-18,08:00:00,Cancelled,B010
ORD069523,CUS47277,E0452,2024-09-10,15:00:00,Paid,B003
ORD069524,CUS06591,E0360,2024-02-03,15:00:00,Cancelled,B004
ORD069525,CUS18607,E0481,2024-10-13,15:00:00,Created,B009
ORD069526,CUS73789,E0489,2024-08-24,10:30:00,Cancelled,B008
ORD069527,CUS52851,E0394,2022-11-02,19:00:00,Created,B010
ORD069528,CUS32467,E0481,2022-10-03,19:00:00,Created,B010
ORD069529,CUS38214,E0411,2024-05-09,15:00:00,Cancelled,B008
ORD069530,CUS02816,E0382,2022-05-05,10:30:00,Created,B005
ORD069531,CUS22777,E0471,2023-03-07,08:00:00,Cancelled,B007
ORD069532,CUS05065,E0417,2024-07-31,15:00:00,Paid,B008
ORD069533,CUS53692,E0439,2023-09-22,15:00:00,Paid,B003
ORD069534,CUS18533,E0357,2022-01-24,19:00:00,Cancelled,B001
ORD069535,CUS61631,E0287,2024-10-29,19:00:00,Paid,B006
ORD069536,CUS14218,E0346,2024-04-29,15:00:00,Created,B003
ORD069537,CUS08263,E0279,2024-04-17,15:00:00,Paid,B005
ORD069538,CUS35338,E0455,2024-11-03,08:00:00,Created,B008
ORD069539,CUS34091,E0318,2024-12-19,08:00:00,Paid,B005
ORD069540,CUS24028,E0496,2024-03-03,10:30:00,Cancelled,B004
ORD069541,CUS21887,E0275,2023-08-10,08:00:00,Paid,B002
ORD069542,CUS12942,E0486,2024-07-15,19:00:00,Paid,B004
ORD069543,CUS17469,E0315,2024-05-25,15:00:00,Paid,B004
ORD069544,CUS75612,E0310,2024-03-21,15:00:00,Paid,B008
ORD069545,CUS55487,E0491,2022-10-20,10:30:00,Paid,B010
ORD069546,CUS32220,E0453,2022-11-18,08:00:00,Cancelled,B010
ORD069547,CUS16516,E0361,2022-06-04,10:30:00,Cancelled,B005
ORD069548,CUS08350,E0350,2023-09-18,15:00:00,Created,B003
ORD069549,CUS54821,E0440,2024-01-11,08:00:00,Created,B009
ORD069550,CUS78264,E0315,2022-01-07,19:00:00,Cancelled,B005
ORD069551,CUS18555,E0361,2022-12-25,15:00:00,Cancelled,B008
ORD069552,CUS59812,E0495,2023-03-11,10:30:00,Cancelled,B007
ORD069553,CUS27236,E0310,2024-06-08,08:00:00,Cancelled,B010
ORD069554,CUS61113,E0322,2022-01-06,10:30:00,Created,B009
ORD069555,CUS18575,E0294,2024-10-02,19:00:00,Created,B009
ORD069556,CUS58372,E0454,2023-01-27,08:00:00,Cancelled,B007
ORD069557,CUS19824,E0315,2022-11-15,10:30:00,Cancelled,B002
ORD069558,CUS38390,E0322,2023-08-15,10:30:00,Created,B001
ORD069559,CUS30529,E0481,2023-11-21,19:00:00,Created,B003
ORD069560,CUS03914,E0382,2023-09-26,08:00:00,Cancelled,B008
ORD069561,CUS06057,E0450,2024-06-06,10:30:00,Cancelled,B009
ORD069562,CUS06786,E0370,2023-12-17,15:00:00,Cancelled,B003
ORD069563,CUS43045,E0435,2024-02-07,10:30:00,Created,B002
