InvoiceID,OrderID,OrderServiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV099216,ORD081665,ORS025629,CUS42809,E0393,CARD23960,2024-10-01,08:00:00,505059,505059,PM02
INV099217,ORD098781,ORS073044,CUS30755,E0369,CARD49261,2024-09-07,08:00:00,1490933,1490933,PM04
INV099218,ORD052518,ORS065471,CUS32284,E0472,CARD43422,2022-01-28,18:00:00,1230672,1230672,PM04
INV099219,ORD029397,ORS078463,CUS75635,E0464,CARD19175,2024-04-26,14:00:00,550066,550066,PM04
INV099220,ORD005851,ORS094609,CUS13126,E0395,CARD17263,2022-12-28,14:00:00,2630183,2630183,PM03
INV099221,ORD000812,ORS021716,CUS67234,E0273,CARD40784,2022-06-01,18:00:00,661738,661738,PM02
INV099222,ORD025440,ORS019663,CUS23282,E0338,CARD00765,2022-08-14,18:00:00,2593043,2593043,PM04
INV099223,ORD059354,ORS090345,CUS75945,E0352,CARD19888,2024-06-30,08:00:00,1113738,1113738,PM02
INV099224,ORD085613,ORS021116,CUS65799,E0273,CARD37096,2024-10-04,11:00:00,1121496,1121496,PM03
INV099225,ORD089678,ORS022461,CUS64709,E0408,CARD37355,2023-03-11,11:00:00,2582203,2582203,PM04
INV099226,ORD032961,ORS074291,CUS44986,E0295,CARD01213,2022-07-16,14:00:00,768989,768989,PM02
INV099227,ORD066001,ORS026002,CUS79747,E0319,CARD09297,2024-04-09,18:00:00,277275,277275,PM03
INV099228,ORD067875,ORS002462,CUS54692,E0349,CARD49092,2022-12-23,08:00:00,2192430,2192430,PM01
INV099229,ORD096677,ORS014936,CUS69765,E0433,CARD25552,2024-10-31,14:00:00,53894,53894,PM04
INV099230,ORD070911,ORS028397,CUS66352,E0409,CARD45078,2022-05-11,08:00:00,504401,504401,PM04
INV099231,ORD017767,ORS024967,CUS02833,E0401,CARD17268,2023-06-19,11:00:00,676069,676069,PM03
INV099232,ORD047220,ORS065836,CUS52033,E0457,CARD02312,2022-10-04,14:00:00,898880,898880,PM03
INV099233,ORD020574,ORS081856,CUS68866,E0430,CARD22838,2022-06-01,18:00:00,1470945,1470945,PM01
INV099234,ORD065038,ORS001577,CUS12537,E0479,CARD36016,2024-01-08,11:00:00,2839922,2839922,PM01
INV099235,ORD041061,ORS077540,CUS49088,E0472,CARD42681,2022-12-05,08:00:00,1894584,1894584,PM01
INV099236,ORD093636,ORS003163,CUS44407,E0428,CARD22691,2024-12-01,08:00:00,186944,186944,PM04
INV099237,ORD083606,ORS081984,CUS64651,E0303,CARD20444,2024-09-19,11:00:00,1467843,1467843,PM03
INV099238,ORD065039,ORS000500,CUS73095,E0465,CARD07298,2024-12-02,11:00:00,274748,274748,PM02
INV099239,ORD054328,ORS071482,CUS14606,E0337,CARD36646,2022-09-04,14:00:00,876619,876619,PM03
INV099240,ORD077715,ORS096263,CUS57493,E0464,CARD44866,2023-04-09,14:00:00,1648773,1648773,PM02
INV099241,ORD075271,ORS015963,CUS43690,E0384,CARD42003,2022-02-05,08:00:00,454652,454652,PM01
INV099242,ORD011214,ORS079225,CUS01044,E0319,CARD41744,2022-05-29,18:00:00,371860,371860,PM03
INV099243,ORD069041,ORS044459,CUS68770,E0433,CARD39872,2023-12-21,14:00:00,1939306,1939306,PM03
INV099244,ORD038515,ORS045895,CUS01181,E0433,CARD28978,2024-03-09,18:00:00,2240093,2240093,PM02
INV099245,ORD053714,ORS068309,CUS48999,E0448,CARD30170,2023-04-05,11:00:00,1160464,1160464,PM04
INV099246,ORD073652,ORS008732,CUS05729,E0353,CARD30715,2024-10-15,11:00:00,467754,467754,PM04
INV099247,ORD039535,ORS030332,CUS63582,E0319,CARD42475,2023-09-18,18:00:00,1089355,1089355,PM03
INV099248,ORD012252,ORS042329,CUS41769,E0468,CARD40691,2023-09-12,08:00:00,617603,617603,PM02
INV099249,ORD016183,ORS047743,CUS16696,E0378,CARD48681,2023-07-28,18:00:00,1913851,1913851,PM04
INV099250,ORD060102,ORS037571,CUS55216,E0353,CARD38288,2024-10-29,08:00:00,1840141,1840141,PM04
INV099251,ORD007072,ORS011491,CUS66389,E0413,CARD08647,2022-01-14,11:00:00,1554615,1554615,PM02
INV099252,ORD046271,ORS021229,CUS00920,E0384,CARD47898,2023-02-14,11:00:00,1698509,1698509,PM03
INV099253,ORD098633,ORS025022,CUS21264,E0369,CARD39154,2024-01-27,18:00:00,791626,791626,PM02
INV099254,ORD073737,ORS007038,CUS64712,E0479,CARD40500,2024-01-15,14:00:00,397644,397644,PM01
INV099255,ORD049583,ORS082681,CUS17983,E0469,CARD17379,2023-11-20,18:00:00,84108,84108,PM01
INV099256,ORD084243,ORS032528,CUS28861,E0300,CARD18510,2024-06-06,11:00:00,1053108,1053108,PM02
INV099257,ORD001484,ORS024822,CUS29372,E0410,CARD44767,2024-11-14,18:00:00,1924750,1924750,PM02
INV099258,ORD059117,ORS048595,CUS03011,E0368,CARD00573,2022-10-08,14:00:00,954261,954261,PM01
INV099259,ORD011286,ORS081851,CUS39905,E0330,CARD27572,2022-01-26,11:00:00,517072,517072,PM04
INV099260,ORD059579,ORS064718,CUS24820,E0477,CARD31788,2023-09-19,18:00:00,1080450,1080450,PM01
INV099261,ORD004375,ORS071905,CUS27420,E0393,CARD20523,2023-12-17,14:00:00,439766,439766,PM03
INV099262,ORD005464,ORS025730,CUS78242,E0425,CARD23196,2023-04-27,08:00:00,1704843,1704843,PM01
INV099263,ORD080873,ORS046941,CUS72381,E0457,CARD15620,2022-01-13,08:00:00,2128139,2128139,PM01
INV099264,ORD038459,ORS017872,CUS72918,E0319,CARD01259,2022-07-17,18:00:00,459973,459973,PM01
INV099265,ORD005204,ORS089221,CUS73978,E0330,CARD07715,2022-02-11,14:00:00,944748,944748,PM03
INV099266,ORD095942,ORS046857,CUS68171,E0423,CARD27160,2022-04-19,18:00:00,2580776,2580776,PM04
INV099267,ORD050679,ORS067105,CUS75772,E0378,CARD46295,2023-06-11,18:00:00,534480,534480,PM04
INV099268,ORD027333,ORS049610,CUS53427,E0430,CARD07146,2023-03-05,14:00:00,885061,885061,PM01
INV099269,ORD012030,ORS012626,CUS75102,E0474,CARD21598,2023-06-29,08:00:00,615365,615365,PM02
INV099270,ORD082752,ORS079031,CUS37794,E0363,CARD04090,2023-06-20,14:00:00,1551153,1551153,PM04
INV099271,ORD090755,ORS094633,CUS74399,E0379,CARD07773,2024-12-22,14:00:00,572609,572609,PM03
INV099272,ORD037842,ORS000601,CUS54202,E0399,CARD47721,2022-01-31,18:00:00,1365678,1365678,PM01
INV099273,ORD061361,ORS040930,CUS52142,E0286,CARD42262,2022-04-11,08:00:00,665178,665178,PM04
INV099274,ORD032640,ORS048942,CUS62448,E0289,CARD02977,2024-11-14,18:00:00,283512,283512,PM02
INV099275,ORD077406,ORS043489,CUS02563,E0338,CARD13577,2022-01-07,14:00:00,2359268,2359268,PM04
INV099276,ORD055524,ORS064515,CUS59290,E0353,CARD18546,2023-05-12,18:00:00,2976514,2976514,PM01
INV099277,ORD008357,ORS013656,CUS73238,E0337,CARD39902,2024-03-16,18:00:00,1155605,1155605,PM03
INV099278,ORD065642,ORS055032,CUS03297,E0384,CARD18219,2022-01-03,18:00:00,2993041,2993041,PM04
INV099279,ORD059316,ORS054571,CUS12380,E0363,CARD10761,2023-01-30,18:00:00,2005315,2005315,PM02
INV099280,ORD014766,ORS074909,CUS55951,E0459,CARD49270,2022-12-25,08:00:00,2101634,2101634,PM03
INV099281,ORD017849,ORS069379,CUS41303,E0431,CARD21614,2024-08-05,18:00:00,1162971,1162971,PM04
INV099282,ORD073262,ORS017698,CUS36091,E0490,CARD26726,2024-08-25,08:00:00,1847643,1847643,PM03
INV099283,ORD079159,ORS066812,CUS14701,E0464,CARD06091,2022-08-12,11:00:00,1519760,1519760,PM03
INV099284,ORD096326,ORS030380,CUS07770,E0430,CARD18404,2022-06-19,14:00:00,374428,374428,PM04
INV099285,ORD065616,ORS076077,CUS17924,E0443,CARD38210,2023-05-29,08:00:00,2158975,2158975,PM02
INV099286,ORD010394,ORS081504,CUS55854,E0273,CARD01634,2023-04-17,18:00:00,2480161,2480161,PM03
INV099287,ORD096028,ORS052630,CUS18034,E0321,CARD14960,2024-03-15,11:00:00,2560486,2560486,PM04
INV099288,ORD008786,ORS086546,CUS47217,E0379,CARD31018,2022-12-12,08:00:00,1968506,1968506,PM03
INV099289,ORD080973,ORS044221,CUS74674,E0407,CARD45651,2023-08-08,11:00:00,823026,823026,PM04
INV099290,ORD050623,ORS072599,CUS62893,E0398,CARD38184,2024-06-17,18:00:00,1917080,1917080,PM01
INV099291,ORD002362,ORS024773,CUS29643,E0408,CARD07816,2024-06-11,18:00:00,1756893,1756893,PM04
INV099292,ORD062658,ORS034683,CUS04328,E0273,CARD19580,2024-12-09,08:00:00,2103905,2103905,PM01
INV099293,ORD071137,ORS070819,CUS13341,E0490,CARD34911,2024-04-12,14:00:00,2085159,2085159,PM02
INV099294,ORD020221,ORS071806,CUS67705,E0304,CARD45811,2024-01-07,18:00:00,2145697,2145697,PM01
INV099295,ORD056168,ORS005588,CUS60796,E0477,CARD02007,2023-10-19,08:00:00,924859,924859,PM04
INV099296,ORD021563,ORS027964,CUS75513,E0393,CARD22094,2022-12-21,08:00:00,1281451,1281451,PM03
INV099297,ORD039406,ORS095422,CUS17847,E0477,CARD11472,2024-08-09,14:00:00,2258031,2258031,PM02
INV099298,ORD066324,ORS024855,CUS58928,E0397,CARD44911,2024-11-17,11:00:00,1450139,1450139,PM03
INV099299,ORD066930,ORS054895,CUS04098,E0395,CARD18727,2024-12-02,08:00:00,2072298,2072298,PM04
INV099300,ORD003230,ORS038420,CUS62925,E0472,CARD46467,2022-09-06,08:00:00,288564,288564,PM04
INV099301,ORD075735,ORS090667,CUS62241,E0395,CARD20974,2023-07-27,08:00:00,2968353,2968353,PM04
INV099302,ORD066570,ORS063935,CUS04474,E0307,CARD13093,2024-01-20,11:00:00,673547,673547,PM02
INV099303,ORD080106,ORS003640,CUS78593,E0422,CARD22861,2023-10-05,08:00:00,133863,133863,PM02
INV099304,ORD031542,ORS059543,CUS58107,E0398,CARD10799,2023-06-24,11:00:00,963076,963076,PM02
INV099305,ORD019198,ORS081327,CUS20932,E0378,CARD09428,2023-10-18,18:00:00,1643964,1643964,PM04
INV099306,ORD008169,ORS063221,CUS77721,E0291,CARD26601,2024-03-11,08:00:00,1060234,1060234,PM01
INV099307,ORD047422,ORS009221,CUS72284,E0458,CARD20319,2022-12-03,14:00:00,728317,728317,PM02
INV099308,ORD014855,ORS070750,CUS62316,E0409,CARD22143,2023-01-03,11:00:00,2571869,2571869,PM01
INV099309,ORD024431,ORS013363,CUS32801,E0460,CARD07969,2024-04-09,18:00:00,79268,79268,PM04
INV099310,ORD016748,ORS011423,CUS44928,E0413,CARD21017,2022-09-18,18:00:00,1440733,1440733,PM03
INV099311,ORD056234,ORS001588,CUS13544,E0289,CARD13634,2023-09-15,08:00:00,1746201,1746201,PM04
INV099312,ORD052402,ORS027513,CUS23840,E0438,CARD22348,2023-08-30,18:00:00,2353406,2353406,PM02
INV099313,ORD025945,ORS021706,CUS31558,E0428,CARD25826,2023-03-12,18:00:00,590722,590722,PM02
INV099314,ORD047802,ORS098290,CUS43661,E0319,CARD35402,2024-03-13,14:00:00,2744473,2744473,PM01
INV099315,ORD085597,ORS066011,CUS42552,E0367,CARD11478,2022-01-08,18:00:00,1040815,1040815,PM04
INV099316,ORD034929,ORS008473,CUS76071,E0408,CARD36251,2023-11-08,18:00:00,1724419,1724419,PM04
INV099317,ORD065779,ORS009048,CUS10256,E0431,CARD22920,2024-12-06,11:00:00,1850836,1850836,PM04
INV099318,ORD003971,ORS018380,CUS19728,E0378,CARD30794,2023-03-27,11:00:00,1586521,1586521,PM04
INV099319,ORD024504,ORS033118,CUS15189,E0363,CARD36218,2022-04-05,14:00:00,894927,894927,PM02
INV099320,ORD006456,ORS099833,CUS33934,E0321,CARD18561,2024-12-14,18:00:00,366024,366024,PM01
INV099321,ORD030216,ORS033006,CUS39694,E0465,CARD35410,2022-09-27,11:00:00,2845987,2845987,PM03
INV099322,ORD001097,ORS075056,CUS70923,E0413,CARD31206,2024-11-09,18:00:00,1084368,1084368,PM02
INV099323,ORD055188,ORS058516,CUS26276,E0378,CARD22687,2022-04-20,11:00:00,1215067,1215067,PM02
INV099324,ORD068326,ORS024993,CUS48647,E0422,CARD38399,2024-01-09,11:00:00,2748366,2748366,PM02
INV099325,ORD020562,ORS041689,CUS45141,E0460,CARD12314,2022-04-10,08:00:00,2715217,2715217,PM04
INV099326,ORD033467,ORS001366,CUS60553,E0460,CARD03764,2023-03-16,14:00:00,2240372,2240372,PM01
INV099327,ORD004431,ORS039916,CUS26865,E0398,CARD04306,2024-10-29,11:00:00,2094897,2094897,PM01
INV099328,ORD032750,ORS075725,CUS06413,E0319,CARD14945,2023-06-23,18:00:00,2376373,2376373,PM04
INV099329,ORD030233,ORS082515,CUS28852,E0430,CARD32861,2023-10-07,18:00:00,129781,129781,PM03
INV099330,ORD028948,ORS036602,CUS57410,E0438,CARD38241,2023-05-11,14:00:00,2388118,2388118,PM01
INV099331,ORD011334,ORS093344,CUS56690,E0379,CARD07448,2022-04-16,11:00:00,2385571,2385571,PM02
INV099332,ORD021589,ORS012942,CUS24632,E0300,CARD19264,2023-01-09,08:00:00,2462063,2462063,PM01
INV099333,ORD040278,ORS076193,CUS34073,E0289,CARD09588,2022-01-25,14:00:00,2692647,2692647,PM03
INV099334,ORD007868,ORS008378,CUS58323,E0349,CARD32492,2024-08-19,11:00:00,2999652,2999652,PM03
INV099335,ORD025624,ORS018194,CUS40606,E0406,CARD23373,2023-10-03,18:00:00,1351893,1351893,PM04
INV099336,ORD073385,ORS021953,CUS75736,E0399,CARD07700,2024-12-03,14:00:00,1472282,1472282,PM01
INV099337,ORD081112,ORS080442,CUS45635,E0304,CARD02232,2024-09-29,14:00:00,1322134,1322134,PM01
INV099338,ORD052538,ORS029487,CUS48588,E0397,CARD09107,2023-12-21,18:00:00,734646,734646,PM04
INV099339,ORD056962,ORS057691,CUS37911,E0479,CARD13559,2022-10-10,11:00:00,823287,823287,PM03
INV099340,ORD007902,ORS079801,CUS63849,E0479,CARD29074,2022-10-15,18:00:00,1359031,1359031,PM01
INV099341,ORD034861,ORS048898,CUS61011,E0425,CARD19598,2023-03-11,14:00:00,2514666,2514666,PM04
INV099342,ORD004507,ORS056839,CUS74097,E0457,CARD36390,2022-07-21,14:00:00,2657656,2657656,PM01
INV099343,ORD066989,ORS004608,CUS05225,E0277,CARD13544,2023-04-06,11:00:00,1930382,1930382,PM03
INV099344,ORD051216,ORS077719,CUS34390,E0291,CARD36976,2024-10-02,08:00:00,2708811,2708811,PM02
INV099345,ORD079586,ORS065644,CUS48011,E0422,CARD26454,2023-08-29,11:00:00,2753840,2753840,PM03
INV099346,ORD085130,ORS026172,CUS43046,E0352,CARD46002,2023-05-29,18:00:00,593156,593156,PM01
INV099347,ORD045708,ORS008813,CUS55769,E0409,CARD12925,2022-02-21,14:00:00,2471869,2471869,PM03
INV099348,ORD026488,ORS011122,CUS02469,E0363,CARD19584,2024-03-05,14:00:00,832738,832738,PM04
INV099349,ORD040039,ORS028340,CUS49861,E0433,CARD42669,2024-06-02,11:00:00,2396158,2396158,PM02
INV099350,ORD080776,ORS033238,CUS65641,E0369,CARD30454,2023-05-14,08:00:00,1464573,1464573,PM04
INV099351,ORD058673,ORS090305,CUS30383,E0406,CARD20606,2022-03-01,18:00:00,693312,693312,PM01
INV099352,ORD027441,ORS057962,CUS46946,E0459,CARD15812,2024-01-17,08:00:00,2433330,2433330,PM04
INV099353,ORD066075,ORS096118,CUS74397,E0479,CARD35334,2024-11-15,18:00:00,2179417,2179417,PM01
INV099354,ORD003874,ORS015454,CUS11620,E0409,CARD47227,2022-08-07,11:00:00,542917,542917,PM03
INV099355,ORD050414,ORS029277,CUS07252,E0374,CARD18442,2024-11-13,18:00:00,732511,732511,PM03
INV099356,ORD068695,ORS009757,CUS55429,E0330,CARD00634,2022-11-23,08:00:00,335905,335905,PM03
INV099357,ORD074334,ORS023913,CUS24953,E0478,CARD02844,2023-09-28,14:00:00,2443749,2443749,PM04
INV099358,ORD012036,ORS007681,CUS37613,E0369,CARD26633,2024-06-07,14:00:00,1319937,1319937,PM03
INV099359,ORD033185,ORS068194,CUS56371,E0378,CARD04719,2024-10-21,18:00:00,345957,345957,PM04
INV099360,ORD099751,ORS036689,CUS26188,E0438,CARD24679,2024-07-22,14:00:00,452119,452119,PM04
INV099361,ORD072730,ORS073209,CUS53758,E0314,CARD32310,2023-09-21,18:00:00,665422,665422,PM02
INV099362,ORD019113,ORS073043,CUS11418,E0317,CARD04019,2023-01-15,14:00:00,810552,810552,PM02
INV099363,ORD017246,ORS040724,CUS54423,E0457,CARD43335,2023-12-10,11:00:00,2766319,2766319,PM04
INV099364,ORD006127,ORS058545,CUS77804,E0410,CARD03779,2023-11-28,18:00:00,2119304,2119304,PM04
INV099365,ORD068150,ORS019719,CUS53452,E0393,CARD15092,2022-10-03,11:00:00,2371253,2371253,PM01
INV099366,ORD075878,ORS047978,CUS44901,E0401,CARD12110,2022-09-07,11:00:00,86191,86191,PM03
INV099367,ORD037625,ORS098174,CUS18022,E0374,CARD35232,2024-12-07,08:00:00,404182,404182,PM02
INV099368,ORD093919,ORS056720,CUS28855,E0396,CARD39288,2023-07-06,08:00:00,463767,463767,PM01
INV099369,ORD016571,ORS098855,CUS67281,E0304,CARD36963,2022-06-08,14:00:00,421419,421419,PM01
INV099370,ORD084362,ORS055518,CUS57564,E0330,CARD00059,2024-11-23,14:00:00,2856443,2856443,PM04
INV099371,ORD016078,ORS096864,CUS21934,E0448,CARD12663,2023-08-13,14:00:00,563543,563543,PM02
INV099372,ORD010298,ORS034958,CUS65485,E0273,CARD16583,2022-08-10,11:00:00,2198314,2198314,PM02
INV099373,ORD084307,ORS022898,CUS04034,E0330,CARD27167,2023-12-11,14:00:00,368170,368170,PM03
INV099374,ORD095195,ORS069394,CUS17852,E0368,CARD02254,2022-06-06,18:00:00,785762,785762,PM02
INV099375,ORD077120,ORS074144,CUS48506,E0425,CARD46695,2024-10-21,08:00:00,2348597,2348597,PM03
INV099376,ORD070410,ORS015019,CUS55106,E0374,CARD06215,2022-12-17,08:00:00,924873,924873,PM03
INV099377,ORD014645,ORS038191,CUS04114,E0443,CARD07071,2022-03-13,18:00:00,1207175,1207175,PM01
INV099378,ORD027453,ORS003059,CUS43658,E0349,CARD13253,2024-04-27,18:00:00,1172812,1172812,PM02
INV099379,ORD064455,ORS038046,CUS74744,E0429,CARD27876,2023-03-23,11:00:00,116996,116996,PM03
INV099380,ORD071774,ORS066294,CUS52377,E0277,CARD02080,2022-05-18,14:00:00,538037,538037,PM04
INV099381,ORD082950,ORS075210,CUS75857,E0490,CARD35093,2024-11-27,11:00:00,1810247,1810247,PM03
INV099382,ORD012156,ORS058006,CUS60124,E0460,CARD39546,2022-02-13,18:00:00,1899632,1899632,PM04
INV099383,ORD049359,ORS008146,CUS79804,E0457,CARD08771,2022-06-25,11:00:00,323088,323088,PM02
INV099384,ORD053398,ORS075920,CUS53795,E0474,CARD19693,2022-07-23,14:00:00,691773,691773,PM01
INV099385,ORD007544,ORS087866,CUS37448,E0349,CARD24495,2023-06-10,14:00:00,1760055,1760055,PM01
INV099386,ORD038540,ORS065905,CUS31218,E0431,CARD22205,2022-03-24,14:00:00,1418281,1418281,PM01
INV099387,ORD053309,ORS007942,CUS06325,E0336,CARD30575,2022-08-21,08:00:00,2023764,2023764,PM01
INV099388,ORD078948,ORS031686,CUS54038,E0295,CARD46055,2022-06-18,18:00:00,1955434,1955434,PM03
INV099389,ORD024819,ORS038876,CUS43246,E0368,CARD10684,2024-04-16,08:00:00,2307369,2307369,PM01
INV099390,ORD034904,ORS011232,CUS20543,E0295,CARD39320,2023-04-07,18:00:00,1207816,1207816,PM03
INV099391,ORD015711,ORS024067,CUS69537,E0299,CARD33180,2022-04-11,18:00:00,2359157,2359157,PM02
INV099392,ORD012569,ORS066457,CUS24153,E0423,CARD47642,2023-08-25,18:00:00,2753565,2753565,PM04
INV099393,ORD049013,ORS067391,CUS00712,E0396,CARD40373,2023-12-17,18:00:00,895503,895503,PM01
INV099394,ORD019443,ORS074631,CUS69350,E0299,CARD37651,2023-02-04,11:00:00,2600678,2600678,PM02
INV099395,ORD088523,ORS074457,CUS59151,E0374,CARD11897,2024-06-15,11:00:00,1797394,1797394,PM02
INV099396,ORD030846,ORS073552,CUS20513,E0349,CARD41556,2024-09-03,14:00:00,1377612,1377612,PM03
INV099397,ORD073514,ORS014117,CUS33557,E0397,CARD06525,2024-11-13,08:00:00,1403548,1403548,PM02
INV099398,ORD091365,ORS081978,CUS12905,E0408,CARD19944,2022-05-20,08:00:00,1575969,1575969,PM01
INV099399,ORD046106,ORS019258,CUS70644,E0371,CARD03884,2023-04-15,18:00:00,1921571,1921571,PM02
INV099400,ORD073444,ORS091564,CUS32102,E0423,CARD35618,2022-01-09,11:00:00,1582525,1582525,PM03
INV099401,ORD064249,ORS099481,CUS21202,E0299,CARD19432,2023-02-02,18:00:00,2441126,2441126,PM04
INV099402,ORD081915,ORS047031,CUS04549,E0469,CARD18805,2024-01-31,18:00:00,2807353,2807353,PM04
INV099403,ORD044570,ORS087299,CUS64923,E0336,CARD08356,2023-03-01,11:00:00,245088,245088,PM01
INV099404,ORD097599,ORS021425,CUS65280,E0468,CARD19478,2023-08-23,08:00:00,137412,137412,PM03
INV099405,ORD076790,ORS007236,CUS38119,E0273,CARD15525,2024-08-19,11:00:00,1229630,1229630,PM01
INV099406,ORD080423,ORS022784,CUS17063,E0425,CARD29208,2022-04-11,11:00:00,253431,253431,PM02
INV099407,ORD086147,ORS031156,CUS18507,E0368,CARD07068,2022-03-26,11:00:00,1537078,1537078,PM01
INV099408,ORD088608,ORS002712,CUS57216,E0429,CARD10117,2022-01-01,08:00:00,2205662,2205662,PM02
INV099409,ORD018248,ORS077240,CUS34924,E0409,CARD26813,2022-09-10,14:00:00,793865,793865,PM04
INV099410,ORD002302,ORS043185,CUS37756,E0330,CARD14714,2022-07-28,08:00:00,2656379,2656379,PM01
INV099411,ORD030069,ORS020645,CUS59923,E0408,CARD12950,2022-05-04,11:00:00,988221,988221,PM03
INV099412,ORD004992,ORS086736,CUS71300,E0474,CARD49536,2023-03-19,08:00:00,805908,805908,PM02
INV099413,ORD088919,ORS057317,CUS03142,E0428,CARD42409,2024-07-29,08:00:00,2118222,2118222,PM03
INV099414,ORD049035,ORS054810,CUS02593,E0300,CARD47761,2022-08-10,08:00:00,467505,467505,PM02
INV099415,ORD001272,ORS077451,CUS45453,E0378,CARD33631,2024-04-11,14:00:00,2140188,2140188,PM01
INV099416,ORD005562,ORS033191,CUS32730,E0407,CARD40555,2023-01-19,08:00:00,957440,957440,PM03
INV099417,ORD015427,ORS004487,CUS69822,E0307,CARD26618,2024-07-13,14:00:00,2885934,2885934,PM02
INV099418,ORD075180,ORS021456,CUS07484,E0307,CARD25870,2024-06-09,11:00:00,343132,343132,PM01
INV099419,ORD028921,ORS096345,CUS07081,E0307,CARD49534,2023-06-03,14:00:00,2875762,2875762,PM04
INV099420,ORD025514,ORS065508,CUS20633,E0430,CARD03407,2023-09-02,11:00:00,1063811,1063811,PM01
INV099421,ORD084933,ORS036804,CUS01245,E0428,CARD27068,2023-03-04,18:00:00,2955485,2955485,PM03
INV099422,ORD067765,ORS043144,CUS27342,E0369,CARD20619,2023-04-02,14:00:00,560246,560246,PM02
INV099423,ORD044556,ORS021963,CUS66244,E0401,CARD23540,2024-02-26,18:00:00,1583224,1583224,PM03
INV099424,ORD061372,ORS072473,CUS39268,E0429,CARD09916,2023-10-27,11:00:00,2311376,2311376,PM04
INV099425,ORD000623,ORS068939,CUS64709,E0413,CARD45814,2024-03-12,18:00:00,349406,349406,PM03
INV099426,ORD046226,ORS033195,CUS01265,E0474,CARD41315,2023-10-13,11:00:00,750909,750909,PM01
INV099427,ORD022620,ORS027659,CUS23717,E0490,CARD08168,2023-12-31,14:00:00,2514055,2514055,PM02
INV099428,ORD080921,ORS043182,CUS69946,E0401,CARD06234,2022-09-18,18:00:00,1313168,1313168,PM03
INV099429,ORD095993,ORS036024,CUS09575,E0397,CARD36405,2023-10-10,18:00:00,1770839,1770839,PM01
INV099430,ORD011151,ORS091535,CUS73193,E0396,CARD04454,2023-07-26,18:00:00,274758,274758,PM04
INV099431,ORD066376,ORS030578,CUS31916,E0291,CARD05760,2023-06-10,11:00:00,1069270,1069270,PM04
INV099432,ORD021135,ORS062375,CUS26253,E0319,CARD06796,2022-06-25,18:00:00,1466290,1466290,PM04
INV099433,ORD055760,ORS082143,CUS56258,E0423,CARD27585,2022-08-15,14:00:00,1006273,1006273,PM04
INV099434,ORD055830,ORS032123,CUS25317,E0460,CARD07426,2023-11-08,11:00:00,2652805,2652805,PM03
INV099435,ORD000479,ORS084296,CUS45010,E0479,CARD35321,2023-10-28,11:00:00,589899,589899,PM02
INV099436,ORD088665,ORS010585,CUS27323,E0330,CARD15179,2024-05-24,08:00:00,2990451,2990451,PM02
INV099437,ORD074954,ORS079784,CUS74500,E0384,CARD30270,2023-06-19,11:00:00,2043843,2043843,PM01
INV099438,ORD024764,ORS028994,CUS07412,E0448,CARD01709,2023-03-28,08:00:00,2980171,2980171,PM03
INV099439,ORD096097,ORS031492,CUS39608,E0443,CARD15677,2022-06-16,18:00:00,1703574,1703574,PM04
INV099440,ORD065058,ORS099425,CUS23067,E0460,CARD38264,2022-04-22,14:00:00,1899168,1899168,PM01
INV099441,ORD058433,ORS079719,CUS40317,E0406,CARD39765,2023-08-12,08:00:00,278600,278600,PM04
INV099442,ORD009949,ORS063027,CUS31323,E0408,CARD06865,2024-02-29,18:00:00,285111,285111,PM04
INV099443,ORD011634,ORS039053,CUS37811,E0460,CARD27307,2023-10-07,11:00:00,2716725,2716725,PM01
INV099444,ORD073364,ORS076426,CUS34051,E0460,CARD08436,2023-11-15,14:00:00,1523795,1523795,PM01
INV099445,ORD052303,ORS021002,CUS59448,E0430,CARD30011,2023-09-22,18:00:00,2088018,2088018,PM02
INV099446,ORD071769,ORS026810,CUS31310,E0384,CARD46625,2022-06-05,11:00:00,71724,71724,PM04
INV099447,ORD071581,ORS021449,CUS16522,E0367,CARD35071,2024-09-14,11:00:00,2502898,2502898,PM04
INV099448,ORD093082,ORS062150,CUS34715,E0469,CARD37909,2023-03-29,11:00:00,245252,245252,PM02
INV099449,ORD037123,ORS049659,CUS00423,E0353,CARD06738,2022-02-25,18:00:00,1022362,1022362,PM01
INV099450,ORD022064,ORS023108,CUS61389,E0465,CARD49520,2024-04-27,08:00:00,247950,247950,PM01
INV099451,ORD063329,ORS021267,CUS28628,E0468,CARD28222,2023-02-07,18:00:00,552973,552973,PM01
INV099452,ORD003383,ORS004355,CUS02330,E0490,CARD48233,2024-07-31,08:00:00,168411,168411,PM04
INV099453,ORD016025,ORS068732,CUS79638,E0369,CARD06567,2022-09-19,18:00:00,2961702,2961702,PM02
INV099454,ORD050315,ORS065597,CUS67369,E0438,CARD37944,2022-06-09,11:00:00,1924921,1924921,PM01
INV099455,ORD064414,ORS049883,CUS67936,E0321,CARD16865,2022-01-21,14:00:00,102722,102722,PM04
INV099456,ORD027843,ORS028318,CUS63535,E0295,CARD39500,2022-02-25,11:00:00,2147084,2147084,PM03
INV099457,ORD082494,ORS087289,CUS17525,E0369,CARD42705,2024-05-05,18:00:00,942211,942211,PM04
INV099458,ORD013197,ORS049525,CUS21596,E0397,CARD06942,2023-03-02,14:00:00,2625178,2625178,PM02
