PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET116052,CUS79008,Sữa,Rùa,Rùa Cạn,2021-08-10,Đực,Đang điều trị
PET116053,CUS13549,Xôi,Mèo,Mèo Tam Thể,2019-08-09,Cái,Đang điều trị
PET116054,CUS18370,Nem,Chim,Vẹt Xám Châu Phi,2024-05-27,Đực,Tiêm phòng đầy đủ
PET116055,CUS31387,Butter,Chim,Chim Yến Phụng,2019-10-30,Đực,Khỏe mạnh
PET116056,CUS73281,Chả,Thỏ,Thỏ Holland Lop,2018-10-29,Cái,Đang điều trị
PET116057,CUS46348,Mưa,Mèo,Munchkin,2021-01-28,Đực,Chưa tiêm phòng
PET116058,CUS48148,Vàng,Rùa,Rùa Cạn,2024-03-06,Cái,Phục hồi chấn thương
PET116059,CUS79535,Trăng,Chim,Vẹt Cockatiel,2023-06-05,Cái,Chưa tiêm phòng
PET116060,CUS74046,Leo,Chim,Chim Sáo,2020-08-16,Đực,Phục hồi chấn thương
PET116061,CUS68785,Charlie,Mèo,Munchkin,2019-03-26,Đực,Tiêm phòng đầy đủ
PET116062,CUS13576,Max,Chim,Chim Bồ Câu,2024-01-09,Đực,Chưa tiêm phòng
PET116063,CUS56821,Na,Chó,Rottweiler,2023-02-09,Đực,Sau phẫu thuật
PET116064,CUS41727,Butter,Hamster,Hamster Campbell,2018-02-20,Đực,Đang điều trị
PET116065,CUS18090,Trà,Mèo,Maine Coon,2022-05-08,Cái,Sau phẫu thuật
PET116066,CUS31544,Latte,Mèo,Mèo Ba Tư,2022-04-10,Cái,Sau phẫu thuật
PET116067,CUS74377,Bin,Rùa,Rùa Tai Đỏ,2019-04-25,Đực,Khỏe mạnh
PET116068,CUS51324,Mực,Rùa,Rùa Núi Vimg,2021-09-16,Đực,Khỏe mạnh
PET116069,CUS09134,Bơ,Thỏ,Thỏ Lùn Hà Lan,2020-03-23,Cái,Bệnh mãn tính
PET116070,CUS19831,Miu,Thỏ,Thỏ Xám,2022-08-01,Cái,Bệnh mãn tính
PET116071,CUS24076,Bánh,Chó,Chó cỏ,2019-05-24,Đực,Khỏe mạnh
PET116072,CUS31374,Luna,Chó,Pitbull,2021-05-08,Cái,Cần theo dõi
PET116073,CUS25396,Xoài,Mèo,Mèo Scottlish Fold,2023-05-28,Cái,Phục hồi chấn thương
PET116074,CUS13997,Sushi,Thỏ,Thỏ Lop,2021-08-10,Cái,Khỏe mạnh
PET116075,CUS63542,Buddy,Hamster,Hamster Winter White,2023-07-03,Cái,Phục hồi chấn thương
PET116076,CUS26707,Cỏ,Mèo,Bengal,2018-07-16,Cái,Cần theo dõi
PET116077,CUS00862,Lucky,Chó,Shiba Inu,2020-10-16,Cái,Khỏe mạnh
PET116078,CUS06315,Oreo,Mèo,Bengal,2021-05-08,Đực,Khỏe mạnh
PET116079,CUS24281,Cam,Chim,Vẹt Cockatiel,2021-10-14,Cái,Tiêm phòng đầy đủ
PET116080,CUS24365,Trà,Chim,Chim Bồ Câu,2019-12-31,Cái,Bệnh mãn tính
PET116081,CUS75346,Hoa,Chim,Chim Sáo,2018-09-11,Cái,Khỏe mạnh
PET116082,CUS65842,Chả,Rùa,Rùa Núi Vimg,2020-01-05,Đực,Khỏe mạnh
PET116083,CUS54071,Lucky,Chim,Vẹt Cockatiel,2021-04-26,Cái,Phục hồi chấn thương
PET116084,CUS46542,Chả,Thỏ,Thỏ Đen,2022-12-17,Cái,Chưa tiêm phòng
PET116085,CUS25915,Mây,Thỏ,Thỏ Lop,2023-03-28,Cái,Khỏe mạnh
PET116086,CUS50134,Mây,Thỏ,Thỏ Trắng,2022-04-14,Cái,Phục hồi chấn thương
PET116087,CUS05588,Honey,Hamster,Hamster Trung Quốc,2022-09-28,Cái,Đang điều trị
PET116088,CUS10616,Lu Lu,Chim,Vẹt Hoàng Yến,2018-06-23,Đực,Chưa tiêm phòng
PET116089,CUS33469,Cam,Hamster,Hamster Trung Quốc,2024-05-23,Đực,Chưa tiêm phòng
PET116090,CUS43756,Miu,Chó,Chó cỏ,2021-08-01,Đực,Phục hồi chấn thương
PET116091,CUS56236,Max,Thỏ,Thỏ Vặn,2022-03-14,Đực,Cần theo dõi
PET116092,CUS15433,Trăng,Hamster,Hamster Winter White,2021-06-25,Đực,Đang điều trị
PET116093,CUS68756,Leo,Chim,Vẹt,2020-09-15,Cái,Tiêm phòng đầy đủ
PET116094,CUS18305,Sugar,Mèo,Mèo ta,2021-09-12,Cái,Bệnh mãn tính
PET116095,CUS25731,Bim,Chó,Samoyed,2022-07-19,Đực,Phục hồi chấn thương
PET116096,CUS70207,Max,Chó,Chihuahua,2020-11-15,Cái,Chưa tiêm phòng
PET116097,CUS16394,Sao,Thỏ,Thỏ Lùn Hà Lan,2021-05-22,Đực,Tiêm phòng đầy đủ
PET116098,CUS06904,Hoa,Chim,Chim Bồ Câu,2023-09-11,Đực,Cần theo dõi
PET116099,CUS01141,Mây,Hamster,Hamster Campbell,2019-02-12,Cái,Tiêm phòng đầy đủ
PET116100,CUS41847,Latte,Chó,Phốc sóc,2019-04-24,Đực,Phục hồi chấn thương
PET116101,CUS78406,Coco,Chó,Corgi,2019-10-01,Đực,Khỏe mạnh
PET116102,CUS48659,Trắng,Chó,Pitbull,2020-07-10,Cái,Tiêm phòng đầy đủ
PET116103,CUS07242,Cam,Thỏ,Thỏ Lop,2024-05-17,Đực,Khỏe mạnh
PET116104,CUS50163,Bông,Mèo,Mèo Nga,2023-05-19,Đực,Sau phẫu thuật
PET116105,CUS77621,Milo,Mèo,Ragdoll,2018-06-23,Cái,Cần theo dõi
PET116106,CUS32747,Sao,Chim,Vẹt,2019-05-12,Đực,Đang điều trị
PET116107,CUS06116,Mèo Mập,Thỏ,Thỏ Holland Lop,2021-12-08,Cái,Phục hồi chấn thương
PET116108,CUS39756,Khoai,Chim,Chim Yến Phụng,2019-01-30,Cái,Đang điều trị
PET116109,CUS45678,Bông Bông,Thỏ,Thỏ Trắng,2023-12-14,Cái,Phục hồi chấn thương
PET116110,CUS10246,Buddy,Rùa,Rùa Sulcata,2018-11-23,Đực,Bệnh mãn tính
PET116111,CUS14596,Trắng,Thỏ,Thỏ Angora,2020-05-27,Đực,Cần theo dõi
PET116112,CUS17220,Ki,Hamster,Hamster Winter White,2022-12-21,Cái,Khỏe mạnh
PET116113,CUS49911,Gấu,Chó,Husky,2021-04-12,Đực,Chưa tiêm phòng
PET116114,CUS20079,Bin,Hamster,Hamster Campbell,2018-07-05,Cái,Sau phẫu thuật
PET116115,CUS79246,Nắng,Thỏ,Thỏ Lop,2020-03-09,Cái,Cần theo dõi
PET116116,CUS51045,Lá,Rùa,Rùa Sulcata,2018-01-12,Đực,Sau phẫu thuật
PET116117,CUS58012,Trăng,Chim,Chim Bồ Câu,2022-09-04,Đực,Bệnh mãn tính
PET116118,CUS14293,Max,Thỏ,Thỏ Angora,2022-10-11,Cái,Đang điều trị
PET116119,CUS68575,Nấm,Chim,Vẹt,2019-01-17,Cái,Tiêm phòng đầy đủ
PET116120,CUS66972,Chè,Rùa,Rùa Núi Vimg,2019-07-24,Cái,Bệnh mãn tính
PET116121,CUS65219,Caramel,Thỏ,Thỏ Lùn Hà Lan,2021-11-26,Đực,Sau phẫu thuật
PET116122,CUS37825,Gió,Mèo,Sphynx,2021-02-19,Đực,Chưa tiêm phòng
PET116123,CUS39495,Khoai,Hamster,Hamster Campbell,2022-08-01,Đực,Sau phẫu thuật
PET116124,CUS14131,Mây,Chó,Poodle,2020-03-14,Cái,Cần theo dõi
PET116125,CUS61578,Leo,Mèo,Mèo Nga,2020-10-16,Cái,Bệnh mãn tính
PET116126,CUS58009,Lá,Chó,Béc giê Đức,2022-03-23,Đực,Chưa tiêm phòng
PET116127,CUS42882,Mây,Chó,Chihuahua,2022-02-15,Đực,Sau phẫu thuật
PET116128,CUS50115,Honey,Hamster,Hamster Winter White,2019-12-20,Cái,Cần theo dõi
PET116129,CUS68384,Mocha,Thỏ,Thỏ Xám,2022-12-22,Đực,Cần theo dõi
PET116130,CUS59680,Lu Lu,Mèo,Mèo Mướp,2020-07-28,Cái,Bệnh mãn tính
PET116131,CUS69552,Charlie,Thỏ,Thỏ Lùn Hà Lan,2023-01-21,Đực,Đang điều trị
PET116132,CUS51524,Lá,Rùa,Rùa Núi Vimg,2018-07-18,Cái,Khỏe mạnh
PET116133,CUS37909,Khoai,Chim,Chim Bồ Câu,2023-08-23,Đực,Phục hồi chấn thương
PET116134,CUS16233,Nala,Mèo,Mèo Anh lông dài,2022-09-24,Đực,Khỏe mạnh
PET116135,CUS26371,Mochi,Rùa,Rùa Sulcata,2021-07-04,Đực,Phục hồi chấn thương
PET116136,CUS26087,Mocha,Chó,Chó cỏ,2020-03-04,Cái,Chưa tiêm phòng
PET116137,CUS42459,Cheese,Rùa,Rùa Núi Vimg,2020-09-01,Đực,Khỏe mạnh
PET116138,CUS72830,Leo,Chó,Chó Phú Quốc,2021-08-22,Đực,Chưa tiêm phòng
PET116139,CUS59188,Mực,Mèo,Ragdoll,2020-07-08,Cái,Cần theo dõi
PET116140,CUS36413,Bông Bông,Rùa,Rùa Tai Đỏ,2022-10-03,Cái,Sau phẫu thuật
PET116141,CUS63667,Dừa,Chó,Chó Nhật,2019-10-30,Đực,Khỏe mạnh
PET116142,CUS68837,Oreo,Mèo,Mèo Anh lông dài,2019-01-15,Cái,Bệnh mãn tính
PET116143,CUS56196,Bé Bi,Chim,Chim Sáo,2020-04-03,Đực,Cần theo dõi
PET116144,CUS21230,Sao,Mèo,Mèo Nga,2021-03-26,Cái,Chưa tiêm phòng
PET116145,CUS16604,Bí Ngô,Mèo,Ragdoll,2020-12-23,Đực,Sau phẫu thuật
PET116146,CUS00769,Leo,Rùa,Rùa Núi Vimg,2022-09-14,Đực,Bệnh mãn tính
PET116147,CUS66926,Hoa,Rùa,Rùa Cạn,2020-06-14,Cái,Phục hồi chấn thương
PET116148,CUS01929,Mây,Hamster,Hamster Syria,2021-08-31,Đực,Chưa tiêm phòng
PET116149,CUS73596,Bim,Chim,Vẹt Xám Châu Phi,2018-09-02,Cái,Cần theo dõi
PET116150,CUS65314,Bơ,Hamster,Hamster Winter White,2023-12-11,Cái,Khỏe mạnh
PET116151,CUS24858,Nấm,Thỏ,Thỏ Angora,2024-02-22,Đực,Bệnh mãn tính
PET116152,CUS07048,Luna,Chim,Vẹt,2023-09-29,Đực,Sau phẫu thuật
PET116153,CUS69964,Lucky,Hamster,Hamster Campbell,2019-09-10,Đực,Sau phẫu thuật
PET116154,CUS09873,Cưng,Chó,Shiba Inu,2020-09-14,Đực,Cần theo dõi
PET116155,CUS63561,Khoai,Hamster,Hamster Syria,2019-02-19,Đực,Chưa tiêm phòng
PET116156,CUS01874,Max,Chim,Vẹt Xám Châu Phi,2021-06-04,Cái,Khỏe mạnh
PET116157,CUS22929,Butter,Chim,Chim Yến Phụng,2022-07-10,Đực,Chưa tiêm phòng
PET116158,CUS64630,Chanh,Mèo,Mèo Anh lông ngắn,2018-05-22,Cái,Đang điều trị
PET116159,CUS58097,Lucky,Mèo,Bengal,2021-06-07,Đực,Chưa tiêm phòng
PET116160,CUS57437,Trăng,Chim,Chim Bồ Câu,2020-04-06,Cái,Cần theo dõi
PET116161,CUS20625,Chả,Hamster,Hamster Campbell,2021-09-18,Cái,Cần theo dõi
PET116162,CUS40932,Bí Ngô,Mèo,Mèo Tam Thể,2023-04-18,Đực,Khỏe mạnh
PET116163,CUS53593,Trà,Chim,Chim Yến Phụng,2021-02-23,Đực,Khỏe mạnh
PET116164,CUS62046,Lá,Rùa,Rùa Núi Vimg,2023-07-29,Đực,Sau phẫu thuật
PET116165,CUS42963,Sữa,Chim,Vẹt Xám Châu Phi,2021-05-11,Đực,Tiêm phòng đầy đủ
PET116166,CUS62501,Milu,Chó,Shiba Inu,2024-06-01,Cái,Chưa tiêm phòng
PET116167,CUS15991,Đậu,Chim,Vẹt Cockatiel,2018-09-15,Đực,Bệnh mãn tính
PET116168,CUS43813,Latte,Chó,Shiba Inu,2020-11-08,Cái,Khỏe mạnh
PET116169,CUS51350,Charlie,Thỏ,Thỏ Lop,2021-07-08,Cái,Khỏe mạnh
PET116170,CUS29389,Cưng,Thỏ,Thỏ Đen,2023-12-11,Cái,Cần theo dõi
PET116171,CUS09045,Bông Bông,Chó,Pitbull,2020-05-13,Cái,Tiêm phòng đầy đủ
PET116172,CUS20213,Khoai,Hamster,Hamster Winter White,2018-10-24,Cái,Cần theo dõi
PET116173,CUS68410,Mocha,Chó,Corgi,2024-02-07,Cái,Sau phẫu thuật
PET116174,CUS40900,Sương,Rùa,Rùa Cạn,2021-05-12,Cái,Cần theo dõi
PET116175,CUS67219,Mực,Chim,Chim Sáo,2019-12-31,Cái,Phục hồi chấn thương
PET116176,CUS17455,Dưa,Mèo,Mèo Scottlish Fold,2023-11-18,Cái,Đang điều trị
PET116177,CUS43050,Cơm,Chó,Poodle,2019-04-09,Cái,Chưa tiêm phòng
PET116178,CUS07989,Milo,Rùa,Rùa Sulcata,2020-07-26,Cái,Khỏe mạnh
PET116179,CUS28696,Nem,Mèo,Sphynx,2020-03-18,Cái,Tiêm phòng đầy đủ
PET116180,CUS46318,Lu Lu,Rùa,Rùa Sulcata,2020-07-29,Đực,Cần theo dõi
PET116181,CUS67706,Cò,Rùa,Rùa Cạn,2021-03-16,Đực,Bệnh mãn tính
PET116182,CUS47080,Mưa,Chim,Vẹt Cockatiel,2018-09-13,Cái,Đang điều trị
PET116183,CUS01580,Trà,Rùa,Rùa Núi Vimg,2018-08-23,Đực,Cần theo dõi
PET116184,CUS77668,Mây,Hamster,Hamster Roborovski,2021-07-18,Đực,Cần theo dõi
PET116185,CUS67397,Coco,Hamster,Hamster Trung Quốc,2019-12-12,Đực,Đang điều trị
PET116186,CUS48293,Cơm,Chó,Alaska,2024-02-11,Cái,Chưa tiêm phòng
PET116187,CUS73818,Mochi,Chó,Chó cỏ,2018-09-13,Đực,Bệnh mãn tính
PET116188,CUS37958,Cà Rốt,Rùa,Rùa Núi Vimg,2021-10-17,Đực,Khỏe mạnh
PET116189,CUS24556,Milu,Mèo,Sphynx,2018-11-23,Cái,Sau phẫu thuật
PET116190,CUS61437,Milo,Hamster,Hamster Roborovski,2022-04-21,Đực,Sau phẫu thuật
PET116191,CUS12142,Charlie,Chim,Vẹt,2018-07-12,Cái,Sau phẫu thuật
PET116192,CUS56935,Cam,Rùa,Rùa Cạn,2023-01-11,Đực,Đang điều trị
PET116193,CUS74922,Dưa,Hamster,Hamster Trung Quốc,2024-04-21,Đực,Sau phẫu thuật
PET116194,CUS06255,Lucky,Chó,Chihuahua,2019-04-04,Cái,Sau phẫu thuật
PET116195,CUS70360,Buddy,Thỏ,Thỏ Lùn Hà Lan,2020-03-31,Đực,Sau phẫu thuật
PET116196,CUS36713,Bông,Hamster,Hamster Trung Quốc,2023-01-18,Cái,Đang điều trị
PET116197,CUS42084,Mưa,Thỏ,Thỏ Lùn Hà Lan,2022-04-08,Đực,Bệnh mãn tính
PET116198,CUS62216,Sugar,Thỏ,Thỏ Angora,2022-11-21,Đực,Sau phẫu thuật
PET116199,CUS70106,Chả,Chim,Vẹt Xám Châu Phi,2019-03-30,Cái,Sau phẫu thuật
PET116200,CUS51512,Sushi,Mèo,Siamese,2023-12-13,Đực,Tiêm phòng đầy đủ
PET116201,CUS12369,Ki,Rùa,Rùa Núi Vimg,2020-03-17,Cái,Bệnh mãn tính
PET116202,CUS75991,Milu,Chó,Chó Phú Quốc,2023-06-23,Đực,Chưa tiêm phòng
PET116203,CUS32228,Nắng,Chim,Chim Bồ Câu,2021-02-03,Cái,Tiêm phòng đầy đủ
PET116204,CUS44418,Simba,Thỏ,Thỏ Đen,2021-03-26,Cái,Sau phẫu thuật
PET116205,CUS68171,Bo,Hamster,Hamster Trung Quốc,2018-07-31,Cái,Chưa tiêm phòng
PET116206,CUS63735,Nem,Hamster,Hamster Campbell,2020-05-01,Đực,Sau phẫu thuật
PET116207,CUS22046,Max,Chim,Vẹt Xám Châu Phi,2024-01-09,Cái,Tiêm phòng đầy đủ
PET116208,CUS44161,Charlie,Chim,Chim Yến Phụng,2020-07-27,Đực,Bệnh mãn tính
PET116209,CUS27919,Xôi,Mèo,Ragdoll,2021-11-05,Đực,Chưa tiêm phòng
PET116210,CUS73589,Caramel,Chim,Vẹt,2019-06-30,Đực,Cần theo dõi
PET116211,CUS22110,Buddy,Thỏ,Thỏ Xám,2020-09-11,Cái,Chưa tiêm phòng
PET116212,CUS79687,Luna,Chó,Corgi,2022-05-31,Đực,Phục hồi chấn thương
PET116213,CUS52811,Butter,Chó,Poodle,2021-06-20,Đực,Phục hồi chấn thương
PET116214,CUS63359,Mực,Thỏ,Thỏ Xám,2023-03-17,Cái,Tiêm phòng đầy đủ
PET116215,CUS49176,Bông,Hamster,Hamster Syria,2019-10-19,Đực,Chưa tiêm phòng
PET116216,CUS19638,Mun,Mèo,Mèo Ba Tư,2022-08-04,Đực,Chưa tiêm phòng
PET116217,CUS58457,Mun,Mèo,Mèo Tam Thể,2018-12-20,Cái,Phục hồi chấn thương
PET116218,CUS43559,Dừa,Rùa,Rùa Cạn,2019-11-15,Đực,Phục hồi chấn thương
PET116219,CUS38274,Nắng,Chó,Labrador,2020-10-24,Cái,Đang điều trị
PET116220,CUS09082,Bé Bi,Mèo,Sphynx,2020-11-02,Cái,Phục hồi chấn thương
PET116221,CUS77097,Bé Bi,Thỏ,Thỏ Xám,2020-10-18,Cái,Phục hồi chấn thương
PET116222,CUS14078,Milo,Rùa,Rùa Tai Đỏ,2021-09-05,Cái,Tiêm phòng đầy đủ
PET116223,CUS43206,Pudding,Hamster,Hamster Campbell,2020-03-07,Cái,Phục hồi chấn thương
PET116224,CUS51168,Bông,Thỏ,Thỏ Xám,2023-12-13,Đực,Chưa tiêm phòng
PET116225,CUS62304,Đen,Mèo,Bengal,2019-05-12,Đực,Đang điều trị
PET116226,CUS00285,Cheese,Chó,Rottweiler,2018-08-22,Cái,Đang điều trị
PET116227,CUS76100,Bánh,Hamster,Hamster Campbell,2021-03-30,Cái,Chưa tiêm phòng
PET116228,CUS21637,Trà,Chim,Chim Bồ Câu,2018-10-15,Cái,Đang điều trị
PET116229,CUS29754,Lucky,Hamster,Hamster Syria,2024-03-07,Đực,Bệnh mãn tính
PET116230,CUS73188,Cưng,Mèo,Munchkin,2018-07-18,Đực,Tiêm phòng đầy đủ
PET116231,CUS26389,Buddy,Mèo,Siamese,2018-06-30,Đực,Đang điều trị
PET116232,CUS21598,Trắng,Chim,Chim Bồ Câu,2021-06-01,Cái,Khỏe mạnh
PET116233,CUS19084,Lá,Hamster,Hamster Syria,2021-02-24,Cái,Cần theo dõi
PET116234,CUS72721,Xôi,Chim,Vẹt Hoàng Yến,2019-05-07,Cái,Đang điều trị
PET116235,CUS76678,Cà Rốt,Rùa,Rùa Núi Vimg,2020-10-06,Cái,Tiêm phòng đầy đủ
PET116236,CUS73622,Chả,Thỏ,Thỏ Lop,2018-11-05,Cái,Phục hồi chấn thương
PET116237,CUS18283,Sao,Mèo,Mèo Ba Tư,2018-05-03,Cái,Tiêm phòng đầy đủ
PET116238,CUS29365,Mực,Mèo,Mèo ta,2020-06-13,Cái,Khỏe mạnh
PET116239,CUS32996,Dưa,Hamster,Hamster Winter White,2021-12-15,Cái,Tiêm phòng đầy đủ
PET116240,CUS70440,Cơm,Hamster,Hamster Roborovski,2021-10-30,Cái,Sau phẫu thuật
PET116241,CUS36051,Đen,Hamster,Hamster Syria,2018-01-08,Cái,Chưa tiêm phòng
PET116242,CUS32838,Milo,Rùa,Rùa Sulcata,2021-04-05,Đực,Chưa tiêm phòng
PET116243,CUS16768,Sushi,Chó,Chó ta,2021-02-20,Cái,Sau phẫu thuật
PET116244,CUS00205,Nấm,Chim,Vẹt Cockatiel,2019-03-04,Đực,Đang điều trị
PET116245,CUS60082,Trà,Thỏ,Thỏ Angora,2018-10-27,Đực,Cần theo dõi
PET116246,CUS01312,Lu,Hamster,Hamster Campbell,2018-04-12,Cái,Sau phẫu thuật
PET116247,CUS56251,Đen,Thỏ,Thỏ Angora,2022-08-25,Đực,Sau phẫu thuật
PET116248,CUS35647,Cưng,Hamster,Hamster Syria,2018-04-21,Cái,Cần theo dõi
PET116249,CUS33992,Caramel,Chó,Chó cỏ,2022-12-16,Đực,Cần theo dõi
PET116250,CUS69104,Dừa,Thỏ,Thỏ Lop,2024-05-16,Cái,Tiêm phòng đầy đủ
PET116251,CUS14900,Xôi,Thỏ,Thỏ Angora,2021-07-06,Cái,Chưa tiêm phòng
PET116252,CUS41019,Mít,Chim,Chim Bồ Câu,2021-08-24,Đực,Tiêm phòng đầy đủ
PET116253,CUS78120,Xoài,Thỏ,Thỏ Trắng,2021-03-05,Đực,Khỏe mạnh
PET116254,CUS18538,Caramel,Chó,Husky,2018-01-15,Đực,Bệnh mãn tính
PET116255,CUS71170,Lá,Rùa,Rùa Cạn,2019-10-17,Cái,Phục hồi chấn thương
PET116256,CUS08123,Bún,Chó,Chó cỏ,2022-04-01,Cái,Sau phẫu thuật
PET116257,CUS16400,Ki,Hamster,Hamster Roborovski,2018-05-05,Cái,Phục hồi chấn thương
PET116258,CUS02029,Canh,Chim,Chim Yến Phụng,2024-02-25,Đực,Phục hồi chấn thương
PET116259,CUS62486,Trà,Hamster,Hamster Syria,2023-06-16,Đực,Đang điều trị
PET116260,CUS63967,Khoai,Mèo,Mèo Mướp,2020-07-16,Cái,Chưa tiêm phòng
PET116261,CUS74557,Trăng,Rùa,Rùa Tai Đỏ,2022-08-22,Cái,Khỏe mạnh
PET116262,CUS72163,Bim,Hamster,Hamster Roborovski,2018-04-24,Cái,Cần theo dõi
PET116263,CUS55864,Ki,Rùa,Rùa Núi Vimg,2022-12-13,Cái,Đang điều trị
PET116264,CUS08431,Bông Bông,Chó,Chó Nhật,2023-11-05,Cái,Cần theo dõi
PET116265,CUS45744,Milu,Chó,Corgi,2018-06-23,Cái,Đang điều trị
PET116266,CUS59445,Rocky,Rùa,Rùa Sulcata,2018-09-18,Đực,Sau phẫu thuật
PET116267,CUS19084,Dừa,Thỏ,Thỏ Vặn,2020-09-24,Đực,Phục hồi chấn thương
PET116268,CUS79239,Canh,Hamster,Hamster Roborovski,2020-04-04,Đực,Phục hồi chấn thương
PET116269,CUS38006,Vàng,Chó,Beagle,2019-07-26,Đực,Phục hồi chấn thương
PET116270,CUS00773,Trăng,Rùa,Rùa Sulcata,2024-01-25,Đực,Bệnh mãn tính
PET116271,CUS58892,Sao,Hamster,Hamster Syria,2019-09-02,Đực,Chưa tiêm phòng
PET116272,CUS05045,Bông Bông,Mèo,Bengal,2023-02-17,Cái,Chưa tiêm phòng
PET116273,CUS00840,Xoài,Hamster,Hamster Winter White,2021-09-16,Cái,Cần theo dõi
PET116274,CUS40757,Chè,Rùa,Rùa Sulcata,2022-06-19,Cái,Đang điều trị
PET116275,CUS63950,Coco,Thỏ,Thỏ Angora,2021-05-01,Đực,Chưa tiêm phòng
PET116276,CUS79046,Max,Hamster,Hamster Roborovski,2019-09-18,Đực,Cần theo dõi
PET116277,CUS58407,Cà Rốt,Hamster,Hamster Winter White,2023-05-08,Đực,Phục hồi chấn thương
PET116278,CUS27967,Bim,Chó,Poodle,2019-10-09,Cái,Bệnh mãn tính
PET116279,CUS68134,Vàng,Hamster,Hamster Roborovski,2018-05-07,Đực,Cần theo dõi
PET116280,CUS45681,Cơm,Mèo,Maine Coon,2023-04-24,Đực,Cần theo dõi
PET116281,CUS51684,Canh,Thỏ,Thỏ Xám,2022-01-06,Đực,Sau phẫu thuật
PET116282,CUS26523,Bông,Chim,Vẹt Cockatiel,2021-02-15,Đực,Phục hồi chấn thương
PET116283,CUS45053,Max,Hamster,Hamster Syria,2018-08-30,Cái,Khỏe mạnh
PET116284,CUS69133,Canh,Chim,Vẹt,2021-01-17,Đực,Sau phẫu thuật
PET116285,CUS09556,Bánh,Thỏ,Thỏ Lop,2020-05-11,Đực,Bệnh mãn tính
PET116286,CUS14749,Trà,Chó,Alaska,2024-04-05,Cái,Tiêm phòng đầy đủ
PET116287,CUS47484,Chè,Thỏ,Thỏ Xám,2022-11-10,Cái,Cần theo dõi
PET116288,CUS52388,Cookie,Thỏ,Thỏ Vặn,2018-10-08,Đực,Tiêm phòng đầy đủ
PET116289,CUS29830,Rocky,Mèo,Siamese,2022-12-26,Đực,Cần theo dõi
PET116290,CUS47182,Bim,Thỏ,Thỏ Lùn Hà Lan,2024-02-20,Đực,Bệnh mãn tính
PET116291,CUS36254,Mochi,Hamster,Hamster Trung Quốc,2023-01-14,Đực,Tiêm phòng đầy đủ
PET116292,CUS74980,Bo,Thỏ,Thỏ Lop,2019-03-30,Cái,Đang điều trị
PET116293,CUS49804,Khoai,Rùa,Rùa Cạn,2021-07-13,Đực,Khỏe mạnh
PET116294,CUS18210,Sương,Rùa,Rùa Cạn,2024-01-24,Đực,Khỏe mạnh
PET116295,CUS18463,Xôi,Chim,Vẹt Cockatiel,2022-08-30,Cái,Bệnh mãn tính
PET116296,CUS72197,Mun,Thỏ,Thỏ Đen,2023-10-12,Cái,Bệnh mãn tính
PET116297,CUS00027,Sữa,Thỏ,Thỏ Vặn,2023-12-26,Cái,Cần theo dõi
PET116298,CUS79221,Bé Bi,Chó,Corgi,2019-03-07,Đực,Khỏe mạnh
PET116299,CUS47422,Miu,Mèo,Sphynx,2018-10-12,Đực,Cần theo dõi
PET116300,CUS13748,Mực,Thỏ,Thỏ Đen,2018-02-16,Đực,Sau phẫu thuật
PET116301,CUS65860,Chả,Chó,Samoyed,2023-10-11,Cái,Bệnh mãn tính
PET116302,CUS78480,Sao,Thỏ,Thỏ Đen,2020-03-20,Đực,Cần theo dõi
PET116303,CUS30913,Sugar,Thỏ,Thỏ Lop,2022-06-27,Cái,Tiêm phòng đầy đủ
PET116304,CUS55381,Cà Rốt,Thỏ,Thỏ Vặn,2021-02-09,Cái,Đang điều trị
PET116305,CUS32455,Mây,Chim,Chim Sáo,2019-01-17,Cái,Cần theo dõi
PET116306,CUS46518,Rocky,Mèo,Mèo Mướp,2021-09-22,Cái,Khỏe mạnh
PET116307,CUS64582,Leo,Rùa,Rùa Sulcata,2020-06-26,Đực,Cần theo dõi
PET116308,CUS69999,Cưng,Mèo,Sphynx,2021-04-17,Đực,Đang điều trị
PET116309,CUS11037,Nấm,Hamster,Hamster Campbell,2018-07-09,Đực,Chưa tiêm phòng
PET116310,CUS00188,Suối,Thỏ,Thỏ Xám,2024-02-08,Cái,Phục hồi chấn thương
PET116311,CUS07394,Charlie,Rùa,Rùa Cạn,2023-06-06,Đực,Sau phẫu thuật
PET116312,CUS11732,Nala,Mèo,Mèo Ba Tư,2022-10-23,Cái,Phục hồi chấn thương
PET116313,CUS20062,Trắng,Rùa,Rùa Cạn,2024-05-02,Đực,Khỏe mạnh
PET116314,CUS44630,Hoa,Hamster,Hamster Syria,2021-01-11,Đực,Cần theo dõi
PET116315,CUS74205,Cookie,Thỏ,Thỏ Holland Lop,2018-01-19,Đực,Phục hồi chấn thương
PET116316,CUS58791,Bella,Chó,Poodle,2021-09-08,Đực,Sau phẫu thuật
PET116317,CUS66327,Cưng,Chim,Vẹt Xám Châu Phi,2018-06-03,Đực,Đang điều trị
PET116318,CUS72196,Trăng,Thỏ,Thỏ Holland Lop,2021-07-22,Cái,Chưa tiêm phòng
PET116319,CUS72700,Dưa,Rùa,Rùa Cạn,2018-05-17,Cái,Sau phẫu thuật
PET116320,CUS52936,Mun,Mèo,Sphynx,2022-06-28,Cái,Bệnh mãn tính
PET116321,CUS04685,Cún,Chim,Vẹt Hoàng Yến,2022-06-15,Cái,Chưa tiêm phòng
