OrderID,CustomerID,SalesPersonID,CreateDate,CreateTime,Status
ORD122011,CUS56188,E0160,2024-09-26,19:00:00,Cancelled
ORD122012,CUS21666,E0236,2024-01-23,10:30:00,Paid
ORD122013,CUS31771,E0330,2022-02-03,15:00:00,Cancelled
ORD122014,CUS67224,E0267,2023-02-25,19:00:00,Cancelled
ORD122015,CUS37587,E0086,2023-01-14,15:00:00,Paid
ORD122016,CUS23296,E0161,2022-05-29,10:30:00,Cancelled
ORD122017,CUS67386,E0154,2024-09-15,15:00:00,Paid
ORD122018,CUS45141,E0262,2023-11-11,15:00:00,Created
ORD122019,CUS49903,E0421,2023-03-10,19:00:00,Paid
ORD122020,CUS67854,E0399,2024-02-22,08:00:00,Paid
ORD122021,CUS74695,E0447,2022-07-10,15:00:00,Cancelled
ORD122022,CUS38762,E0322,2022-08-08,15:00:00,Created
ORD122023,CUS47565,E0340,2023-01-14,15:00:00,Cancelled
ORD122024,CUS74353,E0211,2024-08-07,15:00:00,Paid
ORD122025,CUS55666,E0253,2024-11-04,08:00:00,Created
ORD122026,CUS57635,E0027,2022-11-22,19:00:00,Paid
ORD122027,CUS77650,E0358,2024-01-12,19:00:00,Paid
ORD122028,CUS72318,E0371,2024-03-03,19:00:00,Paid
ORD122029,CUS60665,E0292,2022-01-24,08:00:00,Cancelled
ORD122030,CUS10649,E0146,2024-05-06,19:00:00,Cancelled
ORD122031,CUS27752,E0475,2022-01-19,10:30:00,Cancelled
ORD122032,CUS39722,E0189,2022-04-02,08:00:00,Paid
ORD122033,CUS24017,E0423,2022-11-12,10:30:00,Cancelled
ORD122034,CUS11165,E0314,2023-07-18,10:30:00,Cancelled
ORD122035,CUS32081,E0407,2023-08-25,10:30:00,Paid
ORD122036,CUS75151,E0409,2022-03-02,10:30:00,Cancelled
ORD122037,CUS07160,E0298,2024-04-14,08:00:00,Cancelled
ORD122038,CUS72181,E0207,2024-08-16,15:00:00,Cancelled
ORD122039,CUS09504,E0265,2022-07-24,10:30:00,Paid
ORD122040,CUS59399,E0041,2024-08-20,15:00:00,Paid
ORD122041,CUS42202,E0189,2022-11-07,10:30:00,Created
ORD122042,CUS32249,E0199,2023-09-30,19:00:00,Created
ORD122043,CUS20164,E0323,2023-04-11,10:30:00,Cancelled
ORD122044,CUS22702,E0045,2022-10-27,08:00:00,Created
ORD122045,CUS71480,E0082,2023-06-04,08:00:00,Paid
ORD122046,CUS10852,E0119,2023-01-03,08:00:00,Cancelled
ORD122047,CUS12097,E0299,2024-08-27,15:00:00,Created
ORD122048,CUS28376,E0019,2024-06-17,10:30:00,Paid
ORD122049,CUS54078,E0211,2022-07-26,10:30:00,Paid
ORD122050,CUS25964,E0182,2022-01-02,15:00:00,Cancelled
ORD122051,CUS69276,E0430,2023-04-11,10:30:00,Created
ORD122052,CUS60171,E0277,2023-08-07,08:00:00,Cancelled
ORD122053,CUS04351,E0455,2024-11-17,19:00:00,Cancelled
ORD122054,CUS27660,E0319,2022-11-26,15:00:00,Cancelled
ORD122055,CUS75330,E0428,2023-05-09,08:00:00,Created
ORD122056,CUS60878,E0307,2022-09-08,19:00:00,Created
ORD122057,CUS47365,E0500,2024-10-16,08:00:00,Paid
ORD122058,CUS55325,E0240,2023-12-29,15:00:00,Paid
ORD122059,CUS74168,E0425,2024-03-16,10:30:00,Paid
ORD122060,CUS36613,E0280,2024-05-18,19:00:00,Created
ORD122061,CUS10731,E0185,2024-11-18,15:00:00,Cancelled
ORD122062,CUS52538,E0474,2022-05-31,15:00:00,Cancelled
ORD122063,CUS79822,E0086,2022-12-01,10:30:00,Paid
ORD122064,CUS50540,E0108,2022-12-05,10:30:00,Paid
ORD122065,CUS19120,E0462,2022-07-16,10:30:00,Created
ORD122066,CUS06810,E0072,2022-03-16,08:00:00,Created
ORD122067,CUS61747,E0457,2024-10-26,08:00:00,Paid
ORD122068,CUS24411,E0421,2022-12-19,19:00:00,Created
ORD122069,CUS17968,E0419,2023-10-05,10:30:00,Cancelled
ORD122070,CUS58191,E0395,2024-09-01,19:00:00,Created
ORD122071,CUS57718,E0259,2022-03-13,08:00:00,Cancelled
ORD122072,CUS06849,E0279,2024-04-14,08:00:00,Created
ORD122073,CUS46132,E0071,2023-11-22,10:30:00,Cancelled
ORD122074,CUS23792,E0408,2023-08-27,08:00:00,Paid
ORD122075,CUS69458,E0170,2024-10-15,10:30:00,Created
ORD122076,CUS10624,E0116,2024-01-28,15:00:00,Cancelled
ORD122077,CUS19282,E0381,2024-06-20,19:00:00,Cancelled
ORD122078,CUS63253,E0020,2022-11-01,08:00:00,Cancelled
ORD122079,CUS04374,E0130,2024-08-27,19:00:00,Paid
ORD122080,CUS27779,E0041,2023-06-07,08:00:00,Cancelled
ORD122081,CUS58853,E0279,2022-06-01,10:30:00,Cancelled
ORD122082,CUS65487,E0078,2023-12-27,08:00:00,Created
ORD122083,CUS00814,E0364,2023-01-08,10:30:00,Paid
ORD122084,CUS06269,E0031,2024-04-30,08:00:00,Cancelled
ORD122085,CUS15266,E0117,2022-09-29,10:30:00,Created
ORD122086,CUS66122,E0345,2022-07-07,10:30:00,Created
ORD122087,CUS50243,E0132,2022-09-19,15:00:00,Cancelled
ORD122088,CUS18555,E0415,2023-01-20,15:00:00,Paid
ORD122089,CUS39982,E0283,2024-06-03,10:30:00,Paid
ORD122090,CUS21310,E0474,2023-08-03,08:00:00,Cancelled
ORD122091,CUS40998,E0075,2024-04-13,10:30:00,Paid
ORD122092,CUS42995,E0253,2023-12-17,15:00:00,Cancelled
ORD122093,CUS11247,E0168,2022-10-04,10:30:00,Cancelled
ORD122094,CUS45070,E0429,2024-11-21,19:00:00,Paid
ORD122095,CUS77955,E0176,2024-05-05,19:00:00,Created
ORD122096,CUS77415,E0355,2023-06-21,19:00:00,Cancelled
ORD122097,CUS45560,E0161,2022-08-11,08:00:00,Paid
ORD122098,CUS59533,E0095,2024-10-17,08:00:00,Created
ORD122099,CUS29580,E0116,2023-11-02,15:00:00,Paid
ORD122100,CUS00785,E0285,2024-09-28,10:30:00,Paid
ORD122101,CUS09342,E0287,2024-09-02,08:00:00,Created
ORD122102,CUS49237,E0319,2024-08-28,15:00:00,Cancelled
ORD122103,CUS05396,E0029,2023-03-07,19:00:00,Created
ORD122104,CUS79036,E0429,2024-04-18,08:00:00,Created
ORD122105,CUS23391,E0184,2022-04-23,19:00:00,Cancelled
ORD122106,CUS49102,E0174,2022-07-09,15:00:00,Cancelled
ORD122107,CUS10413,E0181,2024-01-22,15:00:00,Cancelled
ORD122108,CUS10430,E0139,2023-08-14,10:30:00,Paid
ORD122109,CUS67644,E0085,2024-03-13,08:00:00,Created
ORD122110,CUS26850,E0090,2024-06-17,15:00:00,Cancelled
ORD122111,CUS28853,E0489,2023-08-08,15:00:00,Cancelled
ORD122112,CUS32688,E0428,2023-05-22,19:00:00,Created
ORD122113,CUS64875,E0090,2023-07-09,10:30:00,Created
ORD122114,CUS38547,E0031,2024-05-26,19:00:00,Created
ORD122115,CUS39732,E0027,2023-01-19,10:30:00,Paid
ORD122116,CUS65447,E0345,2023-05-10,08:00:00,Paid
ORD122117,CUS15782,E0022,2023-03-01,19:00:00,Cancelled
ORD122118,CUS08104,E0351,2023-11-10,10:30:00,Paid
ORD122119,CUS77998,E0271,2023-11-17,15:00:00,Created
ORD122120,CUS26887,E0468,2023-06-06,08:00:00,Created
ORD122121,CUS38872,E0324,2023-03-20,10:30:00,Created
ORD122122,CUS74795,E0343,2024-09-17,08:00:00,Created
ORD122123,CUS17299,E0248,2023-06-04,08:00:00,Cancelled
ORD122124,CUS03272,E0263,2023-12-25,15:00:00,Cancelled
ORD122125,CUS76790,E0037,2023-07-17,15:00:00,Paid
ORD122126,CUS20407,E0086,2022-03-16,08:00:00,Created
ORD122127,CUS78742,E0089,2024-02-18,15:00:00,Cancelled
ORD122128,CUS15032,E0259,2022-01-02,08:00:00,Paid
ORD122129,CUS62759,E0249,2023-06-25,08:00:00,Paid
ORD122130,CUS35927,E0340,2024-09-24,15:00:00,Cancelled
ORD122131,CUS61590,E0188,2024-03-17,08:00:00,Paid
ORD122132,CUS40773,E0292,2022-11-30,08:00:00,Paid
ORD122133,CUS28935,E0456,2023-10-14,15:00:00,Paid
ORD122134,CUS77742,E0473,2024-07-16,10:30:00,Created
ORD122135,CUS12880,E0048,2022-08-24,10:30:00,Created
ORD122136,CUS51793,E0189,2024-08-24,19:00:00,Cancelled
ORD122137,CUS33489,E0065,2023-05-27,19:00:00,Paid
ORD122138,CUS59448,E0134,2022-10-23,19:00:00,Paid
ORD122139,CUS53898,E0355,2023-07-09,15:00:00,Paid
ORD122140,CUS32276,E0197,2022-01-20,10:30:00,Created
ORD122141,CUS79244,E0060,2024-01-29,19:00:00,Cancelled
ORD122142,CUS52186,E0295,2024-09-08,19:00:00,Cancelled
ORD122143,CUS11029,E0258,2023-10-07,08:00:00,Cancelled
ORD122144,CUS48895,E0148,2023-10-25,10:30:00,Paid
ORD122145,CUS49555,E0187,2023-03-14,19:00:00,Created
ORD122146,CUS69064,E0012,2024-03-31,08:00:00,Paid
ORD122147,CUS43308,E0074,2024-11-15,19:00:00,Created
ORD122148,CUS78881,E0494,2024-09-13,08:00:00,Paid
ORD122149,CUS19053,E0471,2023-07-07,19:00:00,Created
ORD122150,CUS53707,E0060,2024-02-23,08:00:00,Created
ORD122151,CUS63014,E0384,2024-02-20,10:30:00,Cancelled
ORD122152,CUS78998,E0423,2024-04-27,19:00:00,Created
ORD122153,CUS41314,E0381,2023-11-18,19:00:00,Paid
ORD122154,CUS03211,E0406,2022-07-18,10:30:00,Cancelled
ORD122155,CUS03208,E0437,2022-04-08,08:00:00,Cancelled
ORD122156,CUS19855,E0039,2022-02-08,08:00:00,Paid
ORD122157,CUS78394,E0300,2024-01-14,15:00:00,Cancelled
ORD122158,CUS63873,E0238,2023-10-20,10:30:00,Paid
ORD122159,CUS73801,E0092,2022-01-18,08:00:00,Cancelled
ORD122160,CUS65339,E0048,2023-03-03,19:00:00,Paid
ORD122161,CUS36882,E0407,2022-11-04,19:00:00,Paid
ORD122162,CUS50416,E0299,2022-06-27,15:00:00,Cancelled
ORD122163,CUS59530,E0082,2024-12-20,10:30:00,Paid
ORD122164,CUS77351,E0188,2023-11-01,08:00:00,Created
ORD122165,CUS58086,E0216,2023-07-16,10:30:00,Cancelled
ORD122166,CUS51778,E0288,2024-11-17,08:00:00,Cancelled
ORD122167,CUS06598,E0275,2024-09-27,15:00:00,Cancelled
ORD122168,CUS31351,E0138,2024-06-06,10:30:00,Created
ORD122169,CUS36826,E0430,2024-06-02,10:30:00,Created
ORD122170,CUS27454,E0442,2023-01-06,15:00:00,Cancelled
ORD122171,CUS58085,E0332,2022-09-12,15:00:00,Paid
ORD122172,CUS56837,E0449,2022-05-27,19:00:00,Created
ORD122173,CUS42910,E0470,2024-04-13,19:00:00,Created
ORD122174,CUS41530,E0178,2022-09-03,08:00:00,Cancelled
ORD122175,CUS56590,E0075,2023-10-08,10:30:00,Cancelled
ORD122176,CUS12915,E0063,2022-02-28,10:30:00,Cancelled
ORD122177,CUS49220,E0048,2022-06-15,10:30:00,Paid
ORD122178,CUS16184,E0352,2022-05-17,10:30:00,Created
ORD122179,CUS33858,E0426,2023-08-18,15:00:00,Cancelled
ORD122180,CUS12059,E0397,2023-05-02,15:00:00,Paid
ORD122181,CUS22719,E0055,2022-11-10,19:00:00,Paid
ORD122182,CUS76360,E0154,2024-01-26,08:00:00,Created
ORD122183,CUS04219,E0174,2023-11-17,15:00:00,Cancelled
ORD122184,CUS78400,E0475,2023-05-20,10:30:00,Created
ORD122185,CUS77605,E0061,2024-01-17,10:30:00,Paid
ORD122186,CUS74792,E0231,2023-08-18,10:30:00,Created
ORD122187,CUS59826,E0025,2022-05-22,15:00:00,Paid
ORD122188,CUS62958,E0020,2024-01-14,19:00:00,Cancelled
ORD122189,CUS46822,E0217,2024-11-06,08:00:00,Paid
ORD122190,CUS75135,E0353,2023-03-11,15:00:00,Paid
ORD122191,CUS48627,E0076,2022-05-12,10:30:00,Paid
ORD122192,CUS18277,E0280,2024-09-19,10:30:00,Created
ORD122193,CUS66236,E0415,2022-09-09,19:00:00,Paid
ORD122194,CUS70578,E0075,2022-04-01,08:00:00,Paid
ORD122195,CUS73733,E0211,2024-06-02,08:00:00,Cancelled
ORD122196,CUS07170,E0391,2024-12-26,19:00:00,Cancelled
ORD122197,CUS34664,E0345,2024-07-01,08:00:00,Created
ORD122198,CUS51668,E0196,2023-05-25,08:00:00,Created
ORD122199,CUS45139,E0055,2023-02-07,10:30:00,Paid
ORD122200,CUS72716,E0028,2023-12-14,15:00:00,Created
ORD122201,CUS37013,E0234,2022-01-19,08:00:00,Paid
ORD122202,CUS78373,E0009,2022-09-08,08:00:00,Paid
ORD122203,CUS18411,E0437,2023-11-30,10:30:00,Cancelled
ORD122204,CUS76828,E0051,2024-12-14,15:00:00,Cancelled
ORD122205,CUS72963,E0170,2024-04-09,10:30:00,Created
ORD122206,CUS28129,E0323,2022-08-20,10:30:00,Cancelled
ORD122207,CUS29364,E0292,2023-11-06,08:00:00,Cancelled
ORD122208,CUS38061,E0347,2023-04-24,15:00:00,Created
ORD122209,CUS78351,E0493,2023-02-17,15:00:00,Created
ORD122210,CUS57321,E0196,2022-06-29,10:30:00,Cancelled
ORD122211,CUS58271,E0204,2023-03-14,08:00:00,Paid
ORD122212,CUS75012,E0247,2024-12-25,08:00:00,Cancelled
ORD122213,CUS79844,E0098,2024-08-17,08:00:00,Created
ORD122214,CUS30639,E0428,2023-09-25,08:00:00,Cancelled
ORD122215,CUS03459,E0489,2024-09-08,08:00:00,Cancelled
ORD122216,CUS10542,E0197,2024-02-17,15:00:00,Cancelled
ORD122217,CUS04080,E0109,2024-03-22,08:00:00,Paid
ORD122218,CUS08111,E0258,2022-11-22,15:00:00,Paid
ORD122219,CUS15699,E0451,2024-05-12,10:30:00,Cancelled
ORD122220,CUS41205,E0259,2024-12-11,10:30:00,Paid
ORD122221,CUS53043,E0406,2022-07-18,08:00:00,Created
ORD122222,CUS23283,E0322,2022-09-20,19:00:00,Cancelled
ORD122223,CUS71153,E0304,2023-09-21,19:00:00,Created
ORD122224,CUS49995,E0321,2023-02-21,10:30:00,Created
ORD122225,CUS40121,E0451,2024-08-21,19:00:00,Cancelled
ORD122226,CUS07133,E0404,2023-07-31,15:00:00,Paid
ORD122227,CUS30803,E0445,2023-10-17,08:00:00,Paid
ORD122228,CUS38192,E0303,2022-06-18,10:30:00,Paid
ORD122229,CUS48267,E0296,2022-03-07,10:30:00,Paid
ORD122230,CUS68061,E0419,2023-10-30,10:30:00,Cancelled
ORD122231,CUS76933,E0315,2022-01-11,10:30:00,Created
ORD122232,CUS02188,E0462,2022-05-23,08:00:00,Paid
ORD122233,CUS42641,E0047,2022-08-11,15:00:00,Cancelled
ORD122234,CUS30082,E0378,2022-01-05,10:30:00,Paid
ORD122235,CUS58249,E0345,2024-08-20,08:00:00,Paid
ORD122236,CUS50397,E0234,2024-08-29,19:00:00,Paid
ORD122237,CUS44790,E0098,2024-10-25,10:30:00,Created
ORD122238,CUS33284,E0296,2024-01-29,08:00:00,Cancelled
ORD122239,CUS56222,E0481,2023-12-13,15:00:00,Cancelled
ORD122240,CUS50691,E0038,2024-04-12,10:30:00,Cancelled
ORD122241,CUS31108,E0297,2024-06-18,15:00:00,Paid
ORD122242,CUS42363,E0340,2022-09-21,19:00:00,Paid
ORD122243,CUS73000,E0253,2024-05-10,08:00:00,Created
ORD122244,CUS05726,E0491,2023-03-24,19:00:00,Paid
ORD122245,CUS25470,E0260,2022-07-24,19:00:00,Cancelled
ORD122246,CUS26539,E0445,2022-01-29,15:00:00,Created
ORD122247,CUS57207,E0207,2022-04-14,10:30:00,Created
ORD122248,CUS25162,E0389,2022-12-22,10:30:00,Cancelled
ORD122249,CUS05929,E0272,2023-12-26,19:00:00,Paid
ORD122250,CUS62137,E0180,2022-07-02,15:00:00,Cancelled
ORD122251,CUS27822,E0388,2024-11-14,15:00:00,Cancelled
ORD122252,CUS58357,E0279,2023-08-29,10:30:00,Created
ORD122253,CUS42095,E0273,2023-11-12,15:00:00,Cancelled
ORD122254,CUS57219,E0168,2023-01-08,10:30:00,Cancelled
ORD122255,CUS18475,E0143,2024-02-20,10:30:00,Created
ORD122256,CUS17877,E0419,2023-09-09,10:30:00,Cancelled
ORD122257,CUS28434,E0465,2024-07-09,19:00:00,Paid
ORD122258,CUS33945,E0237,2022-01-26,15:00:00,Cancelled
ORD122259,CUS72997,E0462,2024-04-13,19:00:00,Created
ORD122260,CUS74843,E0084,2023-11-29,15:00:00,Created
ORD122261,CUS19167,E0088,2024-04-06,15:00:00,Created
ORD122262,CUS70041,E0315,2024-11-21,08:00:00,Created
ORD122263,CUS28423,E0481,2024-08-04,19:00:00,Cancelled
ORD122264,CUS65121,E0063,2024-10-29,19:00:00,Cancelled
ORD122265,CUS17456,E0439,2022-06-29,10:30:00,Cancelled
ORD122266,CUS53585,E0338,2024-03-07,10:30:00,Created
ORD122267,CUS00073,E0449,2022-03-28,19:00:00,Cancelled
ORD122268,CUS08483,E0116,2022-08-31,15:00:00,Created
ORD122269,CUS74624,E0426,2023-12-08,08:00:00,Paid
ORD122270,CUS10045,E0130,2023-04-22,10:30:00,Paid
ORD122271,CUS20751,E0472,2022-04-10,08:00:00,Paid
ORD122272,CUS33261,E0402,2023-07-02,10:30:00,Paid
ORD122273,CUS28605,E0330,2023-12-05,08:00:00,Cancelled
ORD122274,CUS05783,E0105,2024-11-12,08:00:00,Cancelled
ORD122275,CUS72624,E0187,2023-06-08,15:00:00,Created
ORD122276,CUS53126,E0486,2023-02-24,15:00:00,Cancelled
ORD122277,CUS61138,E0427,2022-10-01,19:00:00,Cancelled
ORD122278,CUS14351,E0314,2023-03-30,10:30:00,Paid
ORD122279,CUS67487,E0327,2022-10-14,10:30:00,Paid
ORD122280,CUS20493,E0149,2023-09-16,19:00:00,Cancelled
ORD122281,CUS50368,E0108,2023-03-01,10:30:00,Created
ORD122282,CUS54714,E0081,2023-06-24,15:00:00,Created
ORD122283,CUS57340,E0242,2022-10-15,15:00:00,Paid
ORD122284,CUS67821,E0400,2022-06-08,10:30:00,Cancelled
ORD122285,CUS11435,E0217,2024-04-15,08:00:00,Created
ORD122286,CUS20644,E0226,2024-03-07,15:00:00,Created
ORD122287,CUS22974,E0394,2022-10-24,19:00:00,Cancelled
ORD122288,CUS19068,E0165,2022-02-02,15:00:00,Cancelled
ORD122289,CUS58819,E0003,2022-07-06,10:30:00,Cancelled
ORD122290,CUS05368,E0393,2023-11-28,10:30:00,Paid
ORD122291,CUS24660,E0371,2023-01-15,08:00:00,Paid
ORD122292,CUS40098,E0300,2022-06-07,10:30:00,Created
ORD122293,CUS17000,E0124,2024-05-11,15:00:00,Cancelled
ORD122294,CUS79426,E0173,2022-10-18,15:00:00,Paid
ORD122295,CUS42196,E0424,2023-10-13,08:00:00,Paid
ORD122296,CUS21781,E0290,2023-12-04,08:00:00,Cancelled
ORD122297,CUS21789,E0054,2023-06-10,19:00:00,Paid
ORD122298,CUS65129,E0216,2024-12-11,15:00:00,Paid
ORD122299,CUS41330,E0483,2023-09-28,10:30:00,Created
ORD122300,CUS04419,E0477,2022-04-21,10:30:00,Paid
ORD122301,CUS33084,E0171,2023-09-24,19:00:00,Cancelled
ORD122302,CUS13916,E0399,2023-08-30,19:00:00,Cancelled
ORD122303,CUS57974,E0191,2024-12-23,15:00:00,Created
ORD122304,CUS51416,E0136,2024-03-08,08:00:00,Created
ORD122305,CUS78573,E0117,2023-12-04,15:00:00,Created
ORD122306,CUS10309,E0327,2023-06-17,10:30:00,Paid
ORD122307,CUS47748,E0455,2024-09-30,19:00:00,Created
ORD122308,CUS06531,E0317,2023-12-14,10:30:00,Created
ORD122309,CUS02845,E0363,2022-03-01,10:30:00,Created
ORD122310,CUS33928,E0060,2023-06-18,08:00:00,Paid
ORD122311,CUS25422,E0132,2022-11-13,08:00:00,Cancelled
ORD122312,CUS28904,E0257,2022-01-09,19:00:00,Cancelled
ORD122313,CUS74293,E0292,2023-02-24,08:00:00,Cancelled
ORD122314,CUS17064,E0178,2023-04-12,08:00:00,Created
ORD122315,CUS63410,E0419,2023-11-25,10:30:00,Cancelled
ORD122316,CUS12240,E0140,2023-10-12,15:00:00,Paid
ORD122317,CUS49023,E0031,2024-03-23,15:00:00,Paid
ORD122318,CUS27620,E0128,2022-10-01,19:00:00,Paid
ORD122319,CUS76650,E0403,2023-03-16,15:00:00,Created
ORD122320,CUS64201,E0334,2024-04-21,15:00:00,Paid
ORD122321,CUS00476,E0253,2023-03-20,08:00:00,Paid
ORD122322,CUS52216,E0240,2023-02-08,19:00:00,Paid
ORD122323,CUS64743,E0250,2024-06-20,19:00:00,Paid
ORD122324,CUS43242,E0358,2023-02-03,15:00:00,Created
ORD122325,CUS56177,E0343,2022-11-21,10:30:00,Paid
ORD122326,CUS44581,E0169,2022-11-19,08:00:00,Cancelled
ORD122327,CUS11888,E0302,2022-08-28,15:00:00,Paid
ORD122328,CUS61463,E0308,2022-10-28,15:00:00,Created
ORD122329,CUS09649,E0173,2024-02-26,08:00:00,Cancelled
ORD122330,CUS35145,E0388,2022-01-27,08:00:00,Created
ORD122331,CUS21969,E0169,2022-09-20,19:00:00,Created
ORD122332,CUS47658,E0432,2024-07-17,15:00:00,Paid
ORD122333,CUS12959,E0239,2022-05-05,10:30:00,Paid
ORD122334,CUS74138,E0382,2022-11-03,08:00:00,Paid
ORD122335,CUS22468,E0446,2022-02-23,15:00:00,Cancelled
ORD122336,CUS32511,E0050,2022-10-04,19:00:00,Created
ORD122337,CUS17692,E0378,2023-05-14,15:00:00,Created
ORD122338,CUS43755,E0073,2022-01-12,19:00:00,Cancelled
ORD122339,CUS44891,E0143,2022-08-26,15:00:00,Paid
ORD122340,CUS09367,E0448,2022-05-06,19:00:00,Cancelled
ORD122341,CUS79549,E0221,2024-05-27,10:30:00,Paid
ORD122342,CUS51668,E0037,2022-02-13,10:30:00,Created
ORD122343,CUS09263,E0336,2023-05-11,19:00:00,Cancelled
ORD122344,CUS67510,E0270,2024-08-31,10:30:00,Cancelled
ORD122345,CUS32171,E0274,2022-09-06,15:00:00,Cancelled
ORD122346,CUS16445,E0496,2022-02-28,15:00:00,Created
ORD122347,CUS36215,E0451,2023-12-31,10:30:00,Created
ORD122348,CUS60932,E0371,2023-09-08,15:00:00,Created
ORD122349,CUS62852,E0213,2022-09-26,10:30:00,Cancelled
ORD122350,CUS06865,E0010,2023-01-30,19:00:00,Paid
ORD122351,CUS10906,E0193,2023-02-24,10:30:00,Paid
ORD122352,CUS09531,E0452,2023-02-10,08:00:00,Created
ORD122353,CUS52457,E0427,2024-07-19,19:00:00,Cancelled
ORD122354,CUS14552,E0075,2022-04-18,10:30:00,Paid
ORD122355,CUS49788,E0022,2022-06-17,19:00:00,Cancelled
ORD122356,CUS32863,E0403,2023-09-14,15:00:00,Paid
ORD122357,CUS56418,E0485,2024-05-20,15:00:00,Cancelled
ORD122358,CUS10525,E0087,2022-02-23,15:00:00,Paid
ORD122359,CUS61977,E0332,2023-12-17,15:00:00,Created
ORD122360,CUS10143,E0250,2023-09-10,10:30:00,Paid
ORD122361,CUS26613,E0306,2023-10-14,19:00:00,Created
ORD122362,CUS02971,E0093,2023-10-05,10:30:00,Created
ORD122363,CUS02389,E0472,2022-10-13,10:30:00,Cancelled
ORD122364,CUS23433,E0182,2023-03-05,10:30:00,Cancelled
ORD122365,CUS51507,E0349,2022-10-20,08:00:00,Paid
ORD122366,CUS29184,E0111,2022-09-06,19:00:00,Cancelled
ORD122367,CUS38634,E0029,2023-04-05,19:00:00,Created
ORD122368,CUS78912,E0282,2023-06-30,08:00:00,Paid
ORD122369,CUS31391,E0025,2022-12-10,08:00:00,Cancelled
ORD122370,CUS40148,E0487,2024-12-11,19:00:00,Cancelled
ORD122371,CUS09047,E0358,2023-01-23,19:00:00,Created
ORD122372,CUS23891,E0156,2023-06-05,08:00:00,Created
ORD122373,CUS56034,E0459,2024-01-30,10:30:00,Paid
ORD122374,CUS44977,E0046,2024-04-20,10:30:00,Cancelled
ORD122375,CUS62307,E0162,2023-10-10,10:30:00,Cancelled
ORD122376,CUS24314,E0010,2023-01-24,19:00:00,Created
ORD122377,CUS77125,E0382,2024-11-29,08:00:00,Created
ORD122378,CUS67920,E0487,2024-04-04,10:30:00,Cancelled
ORD122379,CUS73131,E0054,2023-01-11,10:30:00,Cancelled
ORD122380,CUS56434,E0385,2023-07-19,10:30:00,Cancelled
ORD122381,CUS72810,E0416,2024-02-13,19:00:00,Cancelled
ORD122382,CUS24583,E0313,2022-02-17,10:30:00,Created
ORD122383,CUS70651,E0382,2023-04-15,08:00:00,Cancelled
ORD122384,CUS03579,E0160,2022-04-20,19:00:00,Cancelled
ORD122385,CUS57126,E0249,2023-11-13,08:00:00,Created
ORD122386,CUS64666,E0068,2023-01-01,15:00:00,Paid
ORD122387,CUS66169,E0267,2024-05-25,10:30:00,Cancelled
ORD122388,CUS72029,E0277,2024-07-05,08:00:00,Paid
ORD122389,CUS64460,E0193,2022-03-01,08:00:00,Paid
ORD122390,CUS37645,E0082,2024-08-20,19:00:00,Paid
ORD122391,CUS21695,E0321,2023-05-08,08:00:00,Cancelled
ORD122392,CUS12724,E0492,2024-03-04,08:00:00,Created
ORD122393,CUS63366,E0394,2023-10-10,15:00:00,Cancelled
ORD122394,CUS27502,E0032,2024-08-24,19:00:00,Cancelled
ORD122395,CUS32547,E0111,2023-10-14,19:00:00,Created
ORD122396,CUS55786,E0219,2022-04-25,10:30:00,Paid
ORD122397,CUS38330,E0256,2022-11-26,19:00:00,Cancelled
ORD122398,CUS51154,E0208,2023-10-30,08:00:00,Paid
ORD122399,CUS51486,E0272,2024-07-23,10:30:00,Paid
ORD122400,CUS17293,E0206,2024-06-22,10:30:00,Cancelled
ORD122401,CUS61487,E0294,2024-01-26,10:30:00,Created
ORD122402,CUS46663,E0244,2024-07-29,10:30:00,Paid
ORD122403,CUS03448,E0107,2022-11-23,08:00:00,Cancelled
ORD122404,CUS25299,E0305,2022-05-10,08:00:00,Created
ORD122405,CUS29970,E0460,2024-07-26,15:00:00,Cancelled
ORD122406,CUS48639,E0337,2023-02-10,19:00:00,Paid
ORD122407,CUS28835,E0041,2023-09-15,15:00:00,Created
ORD122408,CUS03349,E0035,2023-01-05,08:00:00,Cancelled
ORD122409,CUS57797,E0133,2023-09-02,15:00:00,Paid
ORD122410,CUS19529,E0351,2023-11-20,10:30:00,Created
ORD122411,CUS54061,E0361,2023-11-18,10:30:00,Paid
ORD122412,CUS48798,E0186,2022-01-28,19:00:00,Created
ORD122413,CUS73910,E0492,2023-07-15,15:00:00,Created
ORD122414,CUS50945,E0500,2022-07-08,10:30:00,Created
ORD122415,CUS51241,E0295,2024-07-22,15:00:00,Created
ORD122416,CUS28299,E0238,2024-04-14,10:30:00,Created
ORD122417,CUS34441,E0147,2024-08-21,15:00:00,Paid
ORD122418,CUS57025,E0147,2023-01-27,10:30:00,Cancelled
ORD122419,CUS46654,E0145,2022-05-06,08:00:00,Created
ORD122420,CUS00738,E0430,2023-05-13,19:00:00,Paid
ORD122421,CUS38084,E0230,2024-09-14,19:00:00,Created
ORD122422,CUS40328,E0035,2022-11-29,08:00:00,Cancelled
ORD122423,CUS35390,E0490,2023-06-15,10:30:00,Paid
ORD122424,CUS58275,E0116,2022-04-25,19:00:00,Paid
ORD122425,CUS17235,E0297,2022-11-07,15:00:00,Paid
ORD122426,CUS06576,E0427,2023-06-17,08:00:00,Paid
ORD122427,CUS61158,E0251,2024-05-11,19:00:00,Paid
