PrescriptionID,DrugID,Quantity,UsageInstruction
PRSC026835,DRG0097,6,"Uống sau khi ăn, ngày 2 lần"
PRSC093676,DRG0214,8,"Uống sau khi ăn, ngày 2 lần"
PRSC049482,DRG0066,5,"Uống sau khi ăn, ngày 2 lần"
PRSC045553,DRG0088,8,"Uống sau khi ăn, ngày 2 lần"
PRSC055520,DRG0020,7,"Uống sau khi ăn, ngày 2 lần"
PRSC058255,DRG0220,10,"Uống sau khi ăn, ngày 2 lần"
PRSC045016,DRG0145,10,"Uống sau khi ăn, ngày 2 lần"
PRSC015547,DRG0144,10,"Uống sau khi ăn, ngày 2 lần"
PRSC044799,DRG0118,7,"Uống sau khi ăn, ngày 2 lần"
PRSC021248,DRG0222,1,"Uống sau khi ăn, ngày 2 lần"
PRSC042452,DRG0096,2,"Uống sau khi ăn, ngày 2 lần"
PRSC010751,DRG0132,5,"Uống sau khi ăn, ngày 2 lần"
PRSC018372,DRG0296,1,"Uống sau khi ăn, ngày 2 lần"
PRSC095214,DRG0100,9,"Uống sau khi ăn, ngày 2 lần"
PRSC083766,DRG0048,6,"Uống sau khi ăn, ngày 2 lần"
PRSC082324,DRG0232,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073603,DRG0204,6,"Uống sau khi ăn, ngày 2 lần"
PRSC056944,DRG0232,3,"Uống sau khi ăn, ngày 2 lần"
PRSC074974,DRG0296,10,"Uống sau khi ăn, ngày 2 lần"
PRSC087167,DRG0069,2,"Uống sau khi ăn, ngày 2 lần"
PRSC004255,DRG0131,9,"Uống sau khi ăn, ngày 2 lần"
PRSC069015,DRG0248,6,"Uống sau khi ăn, ngày 2 lần"
PRSC068577,DRG0070,7,"Uống sau khi ăn, ngày 2 lần"
PRSC007699,DRG0104,3,"Uống sau khi ăn, ngày 2 lần"
PRSC012076,DRG0059,1,"Uống sau khi ăn, ngày 2 lần"
PRSC068881,DRG0216,9,"Uống sau khi ăn, ngày 2 lần"
PRSC081879,DRG0260,7,"Uống sau khi ăn, ngày 2 lần"
PRSC049702,DRG0203,6,"Uống sau khi ăn, ngày 2 lần"
PRSC035341,DRG0056,2,"Uống sau khi ăn, ngày 2 lần"
PRSC008514,DRG0095,7,"Uống sau khi ăn, ngày 2 lần"
PRSC096173,DRG0087,4,"Uống sau khi ăn, ngày 2 lần"
PRSC048166,DRG0187,8,"Uống sau khi ăn, ngày 2 lần"
PRSC058593,DRG0205,1,"Uống sau khi ăn, ngày 2 lần"
PRSC068201,DRG0193,9,"Uống sau khi ăn, ngày 2 lần"
PRSC003431,DRG0269,10,"Uống sau khi ăn, ngày 2 lần"
PRSC004501,DRG0272,2,"Uống sau khi ăn, ngày 2 lần"
PRSC001868,DRG0257,3,"Uống sau khi ăn, ngày 2 lần"
PRSC023346,DRG0236,10,"Uống sau khi ăn, ngày 2 lần"
PRSC040942,DRG0033,6,"Uống sau khi ăn, ngày 2 lần"
PRSC019498,DRG0254,9,"Uống sau khi ăn, ngày 2 lần"
PRSC064917,DRG0054,7,"Uống sau khi ăn, ngày 2 lần"
PRSC085076,DRG0092,9,"Uống sau khi ăn, ngày 2 lần"
PRSC054856,DRG0227,10,"Uống sau khi ăn, ngày 2 lần"
PRSC084198,DRG0270,9,"Uống sau khi ăn, ngày 2 lần"
PRSC085591,DRG0041,4,"Uống sau khi ăn, ngày 2 lần"
PRSC075340,DRG0102,6,"Uống sau khi ăn, ngày 2 lần"
PRSC000390,DRG0175,9,"Uống sau khi ăn, ngày 2 lần"
PRSC004243,DRG0231,8,"Uống sau khi ăn, ngày 2 lần"
PRSC049625,DRG0115,8,"Uống sau khi ăn, ngày 2 lần"
PRSC081518,DRG0297,3,"Uống sau khi ăn, ngày 2 lần"
PRSC093122,DRG0081,8,"Uống sau khi ăn, ngày 2 lần"
PRSC036658,DRG0050,1,"Uống sau khi ăn, ngày 2 lần"
PRSC027455,DRG0039,3,"Uống sau khi ăn, ngày 2 lần"
PRSC034084,DRG0119,1,"Uống sau khi ăn, ngày 2 lần"
PRSC018108,DRG0161,4,"Uống sau khi ăn, ngày 2 lần"
PRSC040765,DRG0169,10,"Uống sau khi ăn, ngày 2 lần"
PRSC083661,DRG0197,1,"Uống sau khi ăn, ngày 2 lần"
PRSC073442,DRG0246,8,"Uống sau khi ăn, ngày 2 lần"
PRSC028926,DRG0113,8,"Uống sau khi ăn, ngày 2 lần"
PRSC012074,DRG0002,3,"Uống sau khi ăn, ngày 2 lần"
PRSC066396,DRG0229,7,"Uống sau khi ăn, ngày 2 lần"
PRSC065420,DRG0106,10,"Uống sau khi ăn, ngày 2 lần"
PRSC071071,DRG0284,5,"Uống sau khi ăn, ngày 2 lần"
PRSC027809,DRG0214,1,"Uống sau khi ăn, ngày 2 lần"
PRSC065208,DRG0130,8,"Uống sau khi ăn, ngày 2 lần"
PRSC005398,DRG0190,1,"Uống sau khi ăn, ngày 2 lần"
PRSC092190,DRG0087,9,"Uống sau khi ăn, ngày 2 lần"
PRSC064350,DRG0032,10,"Uống sau khi ăn, ngày 2 lần"
PRSC063289,DRG0237,10,"Uống sau khi ăn, ngày 2 lần"
PRSC006946,DRG0028,4,"Uống sau khi ăn, ngày 2 lần"
PRSC075452,DRG0087,6,"Uống sau khi ăn, ngày 2 lần"
PRSC063016,DRG0038,7,"Uống sau khi ăn, ngày 2 lần"
PRSC028022,DRG0237,3,"Uống sau khi ăn, ngày 2 lần"
PRSC080274,DRG0055,3,"Uống sau khi ăn, ngày 2 lần"
PRSC084482,DRG0149,10,"Uống sau khi ăn, ngày 2 lần"
PRSC036824,DRG0129,9,"Uống sau khi ăn, ngày 2 lần"
PRSC095707,DRG0261,9,"Uống sau khi ăn, ngày 2 lần"
PRSC092725,DRG0027,4,"Uống sau khi ăn, ngày 2 lần"
PRSC047366,DRG0116,5,"Uống sau khi ăn, ngày 2 lần"
PRSC048313,DRG0105,1,"Uống sau khi ăn, ngày 2 lần"
PRSC004264,DRG0149,5,"Uống sau khi ăn, ngày 2 lần"
PRSC071818,DRG0030,6,"Uống sau khi ăn, ngày 2 lần"
PRSC063960,DRG0206,4,"Uống sau khi ăn, ngày 2 lần"
PRSC065047,DRG0031,7,"Uống sau khi ăn, ngày 2 lần"
PRSC028643,DRG0115,8,"Uống sau khi ăn, ngày 2 lần"
PRSC039704,DRG0160,6,"Uống sau khi ăn, ngày 2 lần"
PRSC056903,DRG0084,10,"Uống sau khi ăn, ngày 2 lần"
PRSC091279,DRG0146,4,"Uống sau khi ăn, ngày 2 lần"
PRSC062122,DRG0119,8,"Uống sau khi ăn, ngày 2 lần"
PRSC002246,DRG0018,6,"Uống sau khi ăn, ngày 2 lần"
PRSC032004,DRG0272,10,"Uống sau khi ăn, ngày 2 lần"
PRSC058878,DRG0062,5,"Uống sau khi ăn, ngày 2 lần"
PRSC011043,DRG0116,4,"Uống sau khi ăn, ngày 2 lần"
PRSC078684,DRG0139,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053144,DRG0020,4,"Uống sau khi ăn, ngày 2 lần"
PRSC095723,DRG0124,10,"Uống sau khi ăn, ngày 2 lần"
PRSC058001,DRG0211,2,"Uống sau khi ăn, ngày 2 lần"
PRSC063218,DRG0030,4,"Uống sau khi ăn, ngày 2 lần"
PRSC019422,DRG0206,9,"Uống sau khi ăn, ngày 2 lần"
PRSC025725,DRG0018,10,"Uống sau khi ăn, ngày 2 lần"
PRSC085671,DRG0018,2,"Uống sau khi ăn, ngày 2 lần"
PRSC010722,DRG0252,10,"Uống sau khi ăn, ngày 2 lần"
PRSC089476,DRG0199,3,"Uống sau khi ăn, ngày 2 lần"
PRSC078687,DRG0061,10,"Uống sau khi ăn, ngày 2 lần"
PRSC014273,DRG0179,2,"Uống sau khi ăn, ngày 2 lần"
PRSC013907,DRG0103,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053457,DRG0176,3,"Uống sau khi ăn, ngày 2 lần"
PRSC080493,DRG0240,5,"Uống sau khi ăn, ngày 2 lần"
PRSC018105,DRG0254,8,"Uống sau khi ăn, ngày 2 lần"
PRSC075456,DRG0025,10,"Uống sau khi ăn, ngày 2 lần"
PRSC070194,DRG0142,4,"Uống sau khi ăn, ngày 2 lần"
PRSC031309,DRG0094,6,"Uống sau khi ăn, ngày 2 lần"
PRSC063997,DRG0179,1,"Uống sau khi ăn, ngày 2 lần"
PRSC041079,DRG0055,2,"Uống sau khi ăn, ngày 2 lần"
PRSC017721,DRG0034,7,"Uống sau khi ăn, ngày 2 lần"
PRSC084440,DRG0182,2,"Uống sau khi ăn, ngày 2 lần"
PRSC043339,DRG0246,9,"Uống sau khi ăn, ngày 2 lần"
PRSC041542,DRG0161,7,"Uống sau khi ăn, ngày 2 lần"
PRSC009222,DRG0256,9,"Uống sau khi ăn, ngày 2 lần"
PRSC040840,DRG0243,3,"Uống sau khi ăn, ngày 2 lần"
PRSC024332,DRG0203,1,"Uống sau khi ăn, ngày 2 lần"
PRSC073968,DRG0023,2,"Uống sau khi ăn, ngày 2 lần"
PRSC035260,DRG0185,7,"Uống sau khi ăn, ngày 2 lần"
PRSC062355,DRG0035,1,"Uống sau khi ăn, ngày 2 lần"
PRSC004921,DRG0087,5,"Uống sau khi ăn, ngày 2 lần"
PRSC006952,DRG0203,7,"Uống sau khi ăn, ngày 2 lần"
PRSC094691,DRG0251,8,"Uống sau khi ăn, ngày 2 lần"
PRSC013915,DRG0235,9,"Uống sau khi ăn, ngày 2 lần"
PRSC021867,DRG0228,5,"Uống sau khi ăn, ngày 2 lần"
PRSC052520,DRG0017,3,"Uống sau khi ăn, ngày 2 lần"
PRSC047407,DRG0132,5,"Uống sau khi ăn, ngày 2 lần"
PRSC029437,DRG0164,8,"Uống sau khi ăn, ngày 2 lần"
PRSC031427,DRG0194,2,"Uống sau khi ăn, ngày 2 lần"
PRSC087735,DRG0128,9,"Uống sau khi ăn, ngày 2 lần"
PRSC032345,DRG0229,5,"Uống sau khi ăn, ngày 2 lần"
PRSC070011,DRG0119,4,"Uống sau khi ăn, ngày 2 lần"
PRSC083748,DRG0147,8,"Uống sau khi ăn, ngày 2 lần"
PRSC011943,DRG0257,10,"Uống sau khi ăn, ngày 2 lần"
PRSC028690,DRG0076,1,"Uống sau khi ăn, ngày 2 lần"
PRSC005076,DRG0136,5,"Uống sau khi ăn, ngày 2 lần"
PRSC053219,DRG0207,1,"Uống sau khi ăn, ngày 2 lần"
PRSC063523,DRG0016,1,"Uống sau khi ăn, ngày 2 lần"
PRSC003686,DRG0265,7,"Uống sau khi ăn, ngày 2 lần"
PRSC094967,DRG0067,3,"Uống sau khi ăn, ngày 2 lần"
PRSC026811,DRG0101,4,"Uống sau khi ăn, ngày 2 lần"
PRSC051283,DRG0204,10,"Uống sau khi ăn, ngày 2 lần"
PRSC013105,DRG0233,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053031,DRG0239,6,"Uống sau khi ăn, ngày 2 lần"
PRSC053974,DRG0129,5,"Uống sau khi ăn, ngày 2 lần"
PRSC008460,DRG0189,8,"Uống sau khi ăn, ngày 2 lần"
PRSC090681,DRG0122,4,"Uống sau khi ăn, ngày 2 lần"
PRSC085541,DRG0120,5,"Uống sau khi ăn, ngày 2 lần"
PRSC008050,DRG0206,9,"Uống sau khi ăn, ngày 2 lần"
PRSC079407,DRG0107,7,"Uống sau khi ăn, ngày 2 lần"
PRSC085618,DRG0016,4,"Uống sau khi ăn, ngày 2 lần"
PRSC073246,DRG0106,1,"Uống sau khi ăn, ngày 2 lần"
PRSC050634,DRG0055,5,"Uống sau khi ăn, ngày 2 lần"
PRSC055950,DRG0200,6,"Uống sau khi ăn, ngày 2 lần"
PRSC004703,DRG0077,10,"Uống sau khi ăn, ngày 2 lần"
PRSC039306,DRG0048,3,"Uống sau khi ăn, ngày 2 lần"
PRSC079896,DRG0283,6,"Uống sau khi ăn, ngày 2 lần"
PRSC092559,DRG0147,7,"Uống sau khi ăn, ngày 2 lần"
PRSC016265,DRG0278,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066962,DRG0247,3,"Uống sau khi ăn, ngày 2 lần"
PRSC024016,DRG0258,5,"Uống sau khi ăn, ngày 2 lần"
PRSC033422,DRG0167,4,"Uống sau khi ăn, ngày 2 lần"
PRSC037873,DRG0052,6,"Uống sau khi ăn, ngày 2 lần"
PRSC089270,DRG0185,4,"Uống sau khi ăn, ngày 2 lần"
PRSC008444,DRG0238,5,"Uống sau khi ăn, ngày 2 lần"
PRSC042283,DRG0185,5,"Uống sau khi ăn, ngày 2 lần"
PRSC074182,DRG0165,1,"Uống sau khi ăn, ngày 2 lần"
PRSC040871,DRG0238,2,"Uống sau khi ăn, ngày 2 lần"
PRSC024483,DRG0063,7,"Uống sau khi ăn, ngày 2 lần"
PRSC042693,DRG0167,1,"Uống sau khi ăn, ngày 2 lần"
PRSC056266,DRG0217,1,"Uống sau khi ăn, ngày 2 lần"
PRSC038635,DRG0253,8,"Uống sau khi ăn, ngày 2 lần"
PRSC016473,DRG0278,6,"Uống sau khi ăn, ngày 2 lần"
PRSC018639,DRG0040,10,"Uống sau khi ăn, ngày 2 lần"
PRSC015370,DRG0236,9,"Uống sau khi ăn, ngày 2 lần"
PRSC045052,DRG0113,10,"Uống sau khi ăn, ngày 2 lần"
PRSC098534,DRG0049,6,"Uống sau khi ăn, ngày 2 lần"
PRSC091111,DRG0223,10,"Uống sau khi ăn, ngày 2 lần"
PRSC037989,DRG0090,3,"Uống sau khi ăn, ngày 2 lần"
PRSC053294,DRG0109,9,"Uống sau khi ăn, ngày 2 lần"
PRSC080504,DRG0270,9,"Uống sau khi ăn, ngày 2 lần"
PRSC001840,DRG0117,2,"Uống sau khi ăn, ngày 2 lần"
PRSC074241,DRG0201,8,"Uống sau khi ăn, ngày 2 lần"
PRSC063732,DRG0086,3,"Uống sau khi ăn, ngày 2 lần"
PRSC084904,DRG0045,5,"Uống sau khi ăn, ngày 2 lần"
PRSC058618,DRG0144,9,"Uống sau khi ăn, ngày 2 lần"
PRSC057272,DRG0088,8,"Uống sau khi ăn, ngày 2 lần"
PRSC074509,DRG0223,8,"Uống sau khi ăn, ngày 2 lần"
PRSC032416,DRG0228,2,"Uống sau khi ăn, ngày 2 lần"
PRSC097127,DRG0271,6,"Uống sau khi ăn, ngày 2 lần"
PRSC076387,DRG0218,7,"Uống sau khi ăn, ngày 2 lần"
PRSC076714,DRG0149,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038980,DRG0265,2,"Uống sau khi ăn, ngày 2 lần"
PRSC015716,DRG0233,2,"Uống sau khi ăn, ngày 2 lần"
PRSC069592,DRG0271,4,"Uống sau khi ăn, ngày 2 lần"
PRSC012809,DRG0298,10,"Uống sau khi ăn, ngày 2 lần"
PRSC053118,DRG0014,8,"Uống sau khi ăn, ngày 2 lần"
PRSC066140,DRG0187,2,"Uống sau khi ăn, ngày 2 lần"
PRSC012413,DRG0188,8,"Uống sau khi ăn, ngày 2 lần"
PRSC084058,DRG0267,8,"Uống sau khi ăn, ngày 2 lần"
PRSC028906,DRG0294,8,"Uống sau khi ăn, ngày 2 lần"
PRSC044949,DRG0086,10,"Uống sau khi ăn, ngày 2 lần"
PRSC038556,DRG0108,10,"Uống sau khi ăn, ngày 2 lần"
PRSC099982,DRG0155,8,"Uống sau khi ăn, ngày 2 lần"
PRSC025090,DRG0247,10,"Uống sau khi ăn, ngày 2 lần"
PRSC090602,DRG0180,10,"Uống sau khi ăn, ngày 2 lần"
PRSC012255,DRG0291,4,"Uống sau khi ăn, ngày 2 lần"
PRSC095386,DRG0250,1,"Uống sau khi ăn, ngày 2 lần"
PRSC077153,DRG0255,2,"Uống sau khi ăn, ngày 2 lần"
PRSC057919,DRG0279,2,"Uống sau khi ăn, ngày 2 lần"
PRSC092011,DRG0038,5,"Uống sau khi ăn, ngày 2 lần"
PRSC022474,DRG0261,4,"Uống sau khi ăn, ngày 2 lần"
PRSC004782,DRG0256,2,"Uống sau khi ăn, ngày 2 lần"
PRSC080682,DRG0140,9,"Uống sau khi ăn, ngày 2 lần"
PRSC058022,DRG0198,2,"Uống sau khi ăn, ngày 2 lần"
PRSC035725,DRG0282,6,"Uống sau khi ăn, ngày 2 lần"
PRSC094329,DRG0047,9,"Uống sau khi ăn, ngày 2 lần"
PRSC021296,DRG0277,10,"Uống sau khi ăn, ngày 2 lần"
PRSC099765,DRG0253,9,"Uống sau khi ăn, ngày 2 lần"
PRSC047269,DRG0282,9,"Uống sau khi ăn, ngày 2 lần"
PRSC072950,DRG0215,3,"Uống sau khi ăn, ngày 2 lần"
PRSC065524,DRG0273,10,"Uống sau khi ăn, ngày 2 lần"
PRSC011399,DRG0135,1,"Uống sau khi ăn, ngày 2 lần"
PRSC087332,DRG0299,1,"Uống sau khi ăn, ngày 2 lần"
PRSC025105,DRG0115,3,"Uống sau khi ăn, ngày 2 lần"
PRSC015374,DRG0094,2,"Uống sau khi ăn, ngày 2 lần"
PRSC065926,DRG0205,7,"Uống sau khi ăn, ngày 2 lần"
PRSC042592,DRG0169,6,"Uống sau khi ăn, ngày 2 lần"
PRSC070665,DRG0278,3,"Uống sau khi ăn, ngày 2 lần"
PRSC009130,DRG0188,7,"Uống sau khi ăn, ngày 2 lần"
PRSC044125,DRG0268,3,"Uống sau khi ăn, ngày 2 lần"
PRSC096570,DRG0171,9,"Uống sau khi ăn, ngày 2 lần"
PRSC029415,DRG0128,7,"Uống sau khi ăn, ngày 2 lần"
PRSC068334,DRG0137,10,"Uống sau khi ăn, ngày 2 lần"
PRSC026292,DRG0126,2,"Uống sau khi ăn, ngày 2 lần"
PRSC046179,DRG0235,6,"Uống sau khi ăn, ngày 2 lần"
PRSC025833,DRG0270,4,"Uống sau khi ăn, ngày 2 lần"
PRSC001401,DRG0232,6,"Uống sau khi ăn, ngày 2 lần"
PRSC098122,DRG0210,8,"Uống sau khi ăn, ngày 2 lần"
PRSC026066,DRG0172,10,"Uống sau khi ăn, ngày 2 lần"
PRSC085273,DRG0021,1,"Uống sau khi ăn, ngày 2 lần"
PRSC068952,DRG0031,3,"Uống sau khi ăn, ngày 2 lần"
PRSC010496,DRG0284,7,"Uống sau khi ăn, ngày 2 lần"
PRSC039839,DRG0055,3,"Uống sau khi ăn, ngày 2 lần"
PRSC063289,DRG0210,1,"Uống sau khi ăn, ngày 2 lần"
PRSC089257,DRG0176,7,"Uống sau khi ăn, ngày 2 lần"
PRSC074846,DRG0229,2,"Uống sau khi ăn, ngày 2 lần"
PRSC000243,DRG0222,10,"Uống sau khi ăn, ngày 2 lần"
PRSC042021,DRG0251,3,"Uống sau khi ăn, ngày 2 lần"
PRSC081808,DRG0221,10,"Uống sau khi ăn, ngày 2 lần"
PRSC088018,DRG0001,9,"Uống sau khi ăn, ngày 2 lần"
PRSC072388,DRG0097,10,"Uống sau khi ăn, ngày 2 lần"
PRSC029347,DRG0161,6,"Uống sau khi ăn, ngày 2 lần"
PRSC084117,DRG0239,8,"Uống sau khi ăn, ngày 2 lần"
PRSC065035,DRG0194,3,"Uống sau khi ăn, ngày 2 lần"
PRSC021178,DRG0034,3,"Uống sau khi ăn, ngày 2 lần"
PRSC097364,DRG0293,3,"Uống sau khi ăn, ngày 2 lần"
PRSC054122,DRG0105,6,"Uống sau khi ăn, ngày 2 lần"
PRSC081433,DRG0078,6,"Uống sau khi ăn, ngày 2 lần"
PRSC064833,DRG0107,3,"Uống sau khi ăn, ngày 2 lần"
PRSC001472,DRG0209,4,"Uống sau khi ăn, ngày 2 lần"
PRSC000949,DRG0292,1,"Uống sau khi ăn, ngày 2 lần"
PRSC020753,DRG0052,6,"Uống sau khi ăn, ngày 2 lần"
PRSC085364,DRG0194,2,"Uống sau khi ăn, ngày 2 lần"
PRSC018582,DRG0002,7,"Uống sau khi ăn, ngày 2 lần"
PRSC037656,DRG0224,1,"Uống sau khi ăn, ngày 2 lần"
PRSC054212,DRG0280,3,"Uống sau khi ăn, ngày 2 lần"
PRSC098761,DRG0014,8,"Uống sau khi ăn, ngày 2 lần"
PRSC009087,DRG0268,6,"Uống sau khi ăn, ngày 2 lần"
PRSC068531,DRG0075,8,"Uống sau khi ăn, ngày 2 lần"
PRSC079234,DRG0294,8,"Uống sau khi ăn, ngày 2 lần"
PRSC032134,DRG0107,6,"Uống sau khi ăn, ngày 2 lần"
PRSC072999,DRG0206,10,"Uống sau khi ăn, ngày 2 lần"
PRSC010530,DRG0239,10,"Uống sau khi ăn, ngày 2 lần"
PRSC031790,DRG0160,9,"Uống sau khi ăn, ngày 2 lần"
PRSC075921,DRG0157,4,"Uống sau khi ăn, ngày 2 lần"
PRSC052562,DRG0052,9,"Uống sau khi ăn, ngày 2 lần"
PRSC021917,DRG0118,9,"Uống sau khi ăn, ngày 2 lần"
PRSC022789,DRG0211,8,"Uống sau khi ăn, ngày 2 lần"
PRSC058845,DRG0136,5,"Uống sau khi ăn, ngày 2 lần"
PRSC073094,DRG0260,3,"Uống sau khi ăn, ngày 2 lần"
PRSC045483,DRG0064,10,"Uống sau khi ăn, ngày 2 lần"
PRSC015741,DRG0257,3,"Uống sau khi ăn, ngày 2 lần"
PRSC092793,DRG0254,9,"Uống sau khi ăn, ngày 2 lần"
PRSC080584,DRG0012,3,"Uống sau khi ăn, ngày 2 lần"
PRSC087834,DRG0245,5,"Uống sau khi ăn, ngày 2 lần"
PRSC024790,DRG0258,1,"Uống sau khi ăn, ngày 2 lần"
PRSC026238,DRG0163,2,"Uống sau khi ăn, ngày 2 lần"
PRSC095730,DRG0165,10,"Uống sau khi ăn, ngày 2 lần"
PRSC073736,DRG0101,10,"Uống sau khi ăn, ngày 2 lần"
PRSC077538,DRG0056,9,"Uống sau khi ăn, ngày 2 lần"
PRSC006605,DRG0199,10,"Uống sau khi ăn, ngày 2 lần"
PRSC089441,DRG0046,6,"Uống sau khi ăn, ngày 2 lần"
PRSC023694,DRG0044,9,"Uống sau khi ăn, ngày 2 lần"
PRSC044341,DRG0131,6,"Uống sau khi ăn, ngày 2 lần"
PRSC001326,DRG0082,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066793,DRG0023,4,"Uống sau khi ăn, ngày 2 lần"
PRSC036109,DRG0157,4,"Uống sau khi ăn, ngày 2 lần"
PRSC016903,DRG0210,8,"Uống sau khi ăn, ngày 2 lần"
PRSC075101,DRG0155,8,"Uống sau khi ăn, ngày 2 lần"
PRSC074135,DRG0166,6,"Uống sau khi ăn, ngày 2 lần"
PRSC069411,DRG0177,6,"Uống sau khi ăn, ngày 2 lần"
PRSC026782,DRG0248,3,"Uống sau khi ăn, ngày 2 lần"
PRSC040336,DRG0225,7,"Uống sau khi ăn, ngày 2 lần"
PRSC076374,DRG0250,10,"Uống sau khi ăn, ngày 2 lần"
PRSC083671,DRG0039,4,"Uống sau khi ăn, ngày 2 lần"
PRSC044485,DRG0013,7,"Uống sau khi ăn, ngày 2 lần"
PRSC087916,DRG0148,6,"Uống sau khi ăn, ngày 2 lần"
PRSC086783,DRG0293,7,"Uống sau khi ăn, ngày 2 lần"
PRSC091756,DRG0264,10,"Uống sau khi ăn, ngày 2 lần"
PRSC025035,DRG0227,8,"Uống sau khi ăn, ngày 2 lần"
PRSC030933,DRG0117,7,"Uống sau khi ăn, ngày 2 lần"
PRSC075654,DRG0017,2,"Uống sau khi ăn, ngày 2 lần"
PRSC095362,DRG0031,7,"Uống sau khi ăn, ngày 2 lần"
PRSC081561,DRG0115,8,"Uống sau khi ăn, ngày 2 lần"
PRSC060477,DRG0065,1,"Uống sau khi ăn, ngày 2 lần"
PRSC088938,DRG0203,10,"Uống sau khi ăn, ngày 2 lần"
PRSC081653,DRG0207,6,"Uống sau khi ăn, ngày 2 lần"
PRSC011380,DRG0288,5,"Uống sau khi ăn, ngày 2 lần"
PRSC086222,DRG0093,5,"Uống sau khi ăn, ngày 2 lần"
PRSC069934,DRG0167,6,"Uống sau khi ăn, ngày 2 lần"
PRSC044407,DRG0042,7,"Uống sau khi ăn, ngày 2 lần"
PRSC099942,DRG0298,8,"Uống sau khi ăn, ngày 2 lần"
PRSC047876,DRG0225,10,"Uống sau khi ăn, ngày 2 lần"
PRSC076351,DRG0077,1,"Uống sau khi ăn, ngày 2 lần"
PRSC082676,DRG0154,8,"Uống sau khi ăn, ngày 2 lần"
PRSC015422,DRG0129,7,"Uống sau khi ăn, ngày 2 lần"
PRSC002753,DRG0207,9,"Uống sau khi ăn, ngày 2 lần"
PRSC013137,DRG0020,8,"Uống sau khi ăn, ngày 2 lần"
PRSC029376,DRG0237,7,"Uống sau khi ăn, ngày 2 lần"
PRSC083342,DRG0165,8,"Uống sau khi ăn, ngày 2 lần"
PRSC038097,DRG0229,3,"Uống sau khi ăn, ngày 2 lần"
PRSC013752,DRG0120,8,"Uống sau khi ăn, ngày 2 lần"
PRSC072306,DRG0188,1,"Uống sau khi ăn, ngày 2 lần"
PRSC028249,DRG0176,5,"Uống sau khi ăn, ngày 2 lần"
PRSC010428,DRG0090,9,"Uống sau khi ăn, ngày 2 lần"
PRSC066848,DRG0081,2,"Uống sau khi ăn, ngày 2 lần"
PRSC068768,DRG0113,2,"Uống sau khi ăn, ngày 2 lần"
PRSC076506,DRG0065,2,"Uống sau khi ăn, ngày 2 lần"
PRSC070288,DRG0126,7,"Uống sau khi ăn, ngày 2 lần"
PRSC099173,DRG0199,6,"Uống sau khi ăn, ngày 2 lần"
PRSC000646,DRG0181,3,"Uống sau khi ăn, ngày 2 lần"
PRSC076774,DRG0260,3,"Uống sau khi ăn, ngày 2 lần"
PRSC090545,DRG0250,8,"Uống sau khi ăn, ngày 2 lần"
PRSC078172,DRG0264,4,"Uống sau khi ăn, ngày 2 lần"
PRSC081541,DRG0210,4,"Uống sau khi ăn, ngày 2 lần"
PRSC086267,DRG0099,6,"Uống sau khi ăn, ngày 2 lần"
PRSC027142,DRG0014,6,"Uống sau khi ăn, ngày 2 lần"
PRSC062919,DRG0208,2,"Uống sau khi ăn, ngày 2 lần"
PRSC075471,DRG0220,1,"Uống sau khi ăn, ngày 2 lần"
PRSC072477,DRG0217,7,"Uống sau khi ăn, ngày 2 lần"
PRSC016145,DRG0268,6,"Uống sau khi ăn, ngày 2 lần"
PRSC014580,DRG0182,5,"Uống sau khi ăn, ngày 2 lần"
PRSC061996,DRG0265,8,"Uống sau khi ăn, ngày 2 lần"
PRSC048860,DRG0228,1,"Uống sau khi ăn, ngày 2 lần"
PRSC033392,DRG0135,7,"Uống sau khi ăn, ngày 2 lần"
PRSC027102,DRG0141,5,"Uống sau khi ăn, ngày 2 lần"
PRSC045841,DRG0260,4,"Uống sau khi ăn, ngày 2 lần"
PRSC046503,DRG0092,7,"Uống sau khi ăn, ngày 2 lần"
PRSC071525,DRG0056,7,"Uống sau khi ăn, ngày 2 lần"
PRSC078418,DRG0143,7,"Uống sau khi ăn, ngày 2 lần"
PRSC059408,DRG0052,4,"Uống sau khi ăn, ngày 2 lần"
PRSC006083,DRG0201,9,"Uống sau khi ăn, ngày 2 lần"
PRSC068216,DRG0300,4,"Uống sau khi ăn, ngày 2 lần"
PRSC040638,DRG0270,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066300,DRG0200,6,"Uống sau khi ăn, ngày 2 lần"
PRSC047474,DRG0248,9,"Uống sau khi ăn, ngày 2 lần"
PRSC088561,DRG0273,1,"Uống sau khi ăn, ngày 2 lần"
PRSC084488,DRG0129,4,"Uống sau khi ăn, ngày 2 lần"
PRSC048537,DRG0215,7,"Uống sau khi ăn, ngày 2 lần"
PRSC041363,DRG0290,3,"Uống sau khi ăn, ngày 2 lần"
PRSC009490,DRG0037,7,"Uống sau khi ăn, ngày 2 lần"
PRSC007976,DRG0080,10,"Uống sau khi ăn, ngày 2 lần"
