EmployeeID,StartDate,EndDate,Reason,Status,MID
E0399,2024-12-25,2024-12-28,Nghỉ phép,Rejected,E0424
E0077,2024-09-28,2024-09-29,Việc gia đình,Rejected,E0323
E0480,2024-02-16,2024-02-18,Nghỉ phép,Approved,E0424
E0282,2023-10-23,2023-10-24,Việc gia đình,Rejected,E0272
E0071,2023-09-28,2023-10-03,Việc gia đình,Pending,E0327
E0481,2024-04-18,2024-04-22,Việc gia đình,Rejected,E0306
E0481,2024-01-27,2024-01-28,Nghỉ phép,Rejected,E0325
E0096,2023-11-20,2023-11-24,Nghỉ bệnh,Approved,E0467
E0311,2023-04-19,2023-04-23,Nghỉ bệnh,Pending,E0348
E0467,2023-06-20,2023-06-25,Nghỉ bệnh,Pending,E0467
E0182,2024-08-14,2024-08-19,Nghỉ phép,Approved,E0372
E0299,2023-08-03,2023-08-05,Nghỉ phép,Pending,E0327
E0038,2024-08-18,2024-08-19,Việc gia đình,Rejected,E0285
E0485,2023-06-22,2023-06-27,Việc gia đình,Approved,E0272
E0192,2023-01-14,2023-01-19,Việc gia đình,Pending,E0325
E0018,2024-02-19,2024-02-20,Nghỉ phép,Approved,E0467
E0113,2024-10-19,2024-10-23,Nghỉ phép,Pending,E0323
E0340,2024-05-17,2024-05-21,Nghỉ phép,Rejected,E0285
E0344,2024-01-08,2024-01-12,Nghỉ bệnh,Pending,E0306
E0457,2024-05-08,2024-05-12,Việc gia đình,Approved,E0285
E0425,2024-10-29,2024-10-31,Nghỉ phép,Pending,E0327
E0139,2024-09-15,2024-09-20,Việc gia đình,Approved,E0285
E0470,2023-05-10,2023-05-14,Nghỉ phép,Pending,E0272
E0300,2024-10-15,2024-10-20,Nghỉ bệnh,Rejected,E0467
E0253,2023-02-15,2023-02-16,Nghỉ bệnh,Pending,E0372
E0240,2023-08-29,2023-09-02,Nghỉ phép,Approved,E0424
E0159,2024-03-28,2024-04-02,Nghỉ phép,Rejected,E0306
E0385,2023-09-01,2023-09-02,Nghỉ phép,Rejected,E0272
E0454,2023-11-29,2023-12-04,Nghỉ bệnh,Pending,E0272
E0142,2024-10-02,2024-10-05,Nghỉ phép,Pending,E0348
E0134,2024-12-01,2024-12-02,Nghỉ bệnh,Pending,E0323
E0477,2024-02-17,2024-02-18,Việc gia đình,Approved,E0323
E0485,2024-07-18,2024-07-21,Nghỉ bệnh,Pending,E0272
E0154,2023-10-11,2023-10-12,Nghỉ bệnh,Pending,E0372
E0376,2023-05-19,2023-05-20,Nghỉ phép,Pending,E0424
E0269,2023-12-01,2023-12-06,Việc gia đình,Pending,E0424
E0242,2024-12-12,2024-12-15,Nghỉ phép,Approved,E0325
E0281,2024-03-09,2024-03-13,Nghỉ phép,Approved,E0272
E0256,2024-09-10,2024-09-12,Nghỉ phép,Pending,E0323
E0307,2024-05-31,2024-06-05,Nghỉ phép,Approved,E0424
E0018,2024-09-10,2024-09-11,Việc gia đình,Rejected,E0306
E0227,2024-11-18,2024-11-20,Nghỉ bệnh,Approved,E0372
E0435,2024-09-12,2024-09-14,Nghỉ phép,Approved,E0272
E0242,2023-08-18,2023-08-19,Nghỉ phép,Pending,E0306
E0012,2023-01-21,2023-01-25,Nghỉ bệnh,Approved,E0285
E0497,2023-10-03,2023-10-04,Việc gia đình,Pending,E0327
E0480,2024-03-01,2024-03-06,Nghỉ bệnh,Rejected,E0306
E0421,2024-06-03,2024-06-06,Nghỉ bệnh,Rejected,E0424
E0364,2023-05-03,2023-05-07,Việc gia đình,Pending,E0306
E0148,2024-08-04,2024-08-05,Nghỉ phép,Approved,E0372
E0210,2024-07-18,2024-07-19,Nghỉ bệnh,Rejected,E0323
E0224,2023-09-21,2023-09-22,Nghỉ phép,Rejected,E0327
E0035,2024-06-09,2024-06-12,Việc gia đình,Approved,E0424
E0168,2024-11-10,2024-11-15,Nghỉ bệnh,Approved,E0323
E0338,2024-11-08,2024-11-09,Việc gia đình,Rejected,E0327
E0020,2023-01-16,2023-01-20,Nghỉ phép,Pending,E0348
E0132,2023-11-10,2023-11-11,Việc gia đình,Rejected,E0285
E0378,2024-11-04,2024-11-05,Nghỉ phép,Approved,E0467
E0402,2024-10-29,2024-11-03,Nghỉ phép,Approved,E0272
E0399,2024-09-21,2024-09-22,Nghỉ phép,Pending,E0325
E0348,2024-09-30,2024-10-04,Nghỉ phép,Rejected,E0272
E0309,2023-05-31,2023-06-02,Việc gia đình,Pending,E0372
E0271,2023-11-29,2023-12-04,Nghỉ phép,Rejected,E0327
E0160,2024-12-19,2024-12-21,Nghỉ phép,Pending,E0325
E0124,2023-09-08,2023-09-13,Nghỉ bệnh,Rejected,E0272
E0497,2024-11-09,2024-11-13,Nghỉ bệnh,Pending,E0272
E0372,2024-11-07,2024-11-08,Nghỉ bệnh,Pending,E0372
E0500,2024-05-31,2024-06-04,Việc gia đình,Approved,E0306
E0272,2023-04-20,2023-04-21,Nghỉ phép,Approved,E0467
E0337,2024-07-21,2024-07-22,Việc gia đình,Rejected,E0306
E0039,2023-06-07,2023-06-11,Nghỉ bệnh,Approved,E0306
E0259,2024-12-18,2024-12-19,Việc gia đình,Pending,E0285
E0135,2023-11-05,2023-11-10,Nghỉ bệnh,Approved,E0327
E0454,2023-03-15,2023-03-19,Việc gia đình,Rejected,E0424
E0141,2023-08-20,2023-08-25,Nghỉ bệnh,Approved,E0467
E0497,2023-10-08,2023-10-13,Nghỉ bệnh,Pending,E0272
E0139,2024-12-10,2024-12-11,Nghỉ bệnh,Pending,E0272
E0251,2024-05-08,2024-05-12,Việc gia đình,Approved,E0372
E0419,2024-02-18,2024-02-22,Nghỉ phép,Rejected,E0323
E0153,2024-02-17,2024-02-18,Nghỉ phép,Rejected,E0285
E0185,2023-05-07,2023-05-12,Việc gia đình,Pending,E0327
E0310,2023-06-13,2023-06-14,Nghỉ bệnh,Rejected,E0325
E0193,2024-08-27,2024-08-30,Nghỉ phép,Approved,E0424
E0167,2024-09-09,2024-09-10,Nghỉ bệnh,Pending,E0285
E0172,2023-06-13,2023-06-17,Nghỉ bệnh,Pending,E0327
E0284,2024-12-17,2024-12-19,Nghỉ phép,Approved,E0424
E0023,2024-11-15,2024-11-16,Nghỉ phép,Pending,E0272
E0144,2023-08-10,2023-08-13,Việc gia đình,Rejected,E0424
E0058,2024-09-04,2024-09-09,Nghỉ bệnh,Approved,E0272
E0406,2023-01-12,2023-01-17,Việc gia đình,Rejected,E0467
E0094,2023-04-17,2023-04-20,Việc gia đình,Approved,E0467
E0362,2024-04-20,2024-04-23,Nghỉ phép,Approved,E0306
E0228,2024-04-09,2024-04-12,Việc gia đình,Approved,E0306
E0286,2024-01-19,2024-01-20,Nghỉ phép,Approved,E0467
E0215,2023-08-28,2023-08-31,Việc gia đình,Rejected,E0372
E0493,2024-07-28,2024-07-31,Nghỉ phép,Pending,E0348
E0422,2024-12-12,2024-12-15,Việc gia đình,Approved,E0306
E0490,2023-05-24,2023-05-25,Nghỉ phép,Approved,E0325
E0232,2023-01-17,2023-01-20,Nghỉ bệnh,Pending,E0272
E0024,2023-06-12,2023-06-13,Việc gia đình,Approved,E0285
E0148,2023-06-04,2023-06-05,Nghỉ bệnh,Approved,E0325
E0137,2024-11-06,2024-11-07,Nghỉ phép,Pending,E0285
E0203,2023-06-09,2023-06-14,Việc gia đình,Approved,E0323
E0001,2024-12-10,2024-12-14,Việc gia đình,Approved,E0327
E0289,2024-07-14,2024-07-15,Nghỉ phép,Rejected,E0327
E0101,2023-11-29,2023-12-04,Nghỉ phép,Approved,E0348
E0117,2024-01-25,2024-01-27,Nghỉ phép,Rejected,E0323
E0468,2023-06-13,2023-06-14,Nghỉ bệnh,Pending,E0272
E0208,2024-03-21,2024-03-26,Nghỉ phép,Approved,E0306
E0432,2023-01-16,2023-01-21,Nghỉ bệnh,Pending,E0327
E0251,2023-02-07,2023-02-09,Nghỉ bệnh,Pending,E0424
E0445,2023-12-17,2023-12-19,Việc gia đình,Pending,E0285
E0042,2023-02-15,2023-02-18,Việc gia đình,Rejected,E0424
E0238,2023-02-03,2023-02-07,Nghỉ bệnh,Rejected,E0325
E0407,2023-11-04,2023-11-08,Nghỉ bệnh,Rejected,E0325
E0266,2023-05-07,2023-05-09,Nghỉ phép,Pending,E0285
E0071,2024-11-26,2024-11-30,Việc gia đình,Approved,E0272
E0475,2023-12-27,2023-12-30,Việc gia đình,Approved,E0424
E0467,2023-10-28,2023-11-02,Việc gia đình,Rejected,E0467
E0269,2024-12-18,2024-12-22,Nghỉ phép,Approved,E0424
E0231,2023-03-19,2023-03-23,Nghỉ bệnh,Pending,E0467
E0141,2023-01-29,2023-02-01,Nghỉ bệnh,Pending,E0306
E0411,2024-12-25,2024-12-30,Nghỉ phép,Rejected,E0424
E0291,2024-10-20,2024-10-21,Nghỉ bệnh,Rejected,E0467
E0085,2023-07-19,2023-07-21,Nghỉ phép,Rejected,E0285
E0269,2023-08-07,2023-08-08,Việc gia đình,Rejected,E0272
E0321,2024-01-16,2024-01-17,Nghỉ phép,Pending,E0424
E0010,2024-03-18,2024-03-20,Việc gia đình,Rejected,E0348
E0438,2024-07-08,2024-07-10,Nghỉ bệnh,Pending,E0372
E0255,2023-11-30,2023-12-02,Việc gia đình,Approved,E0325
E0149,2024-10-28,2024-10-30,Nghỉ bệnh,Rejected,E0325
E0207,2024-03-11,2024-03-16,Nghỉ phép,Rejected,E0285
E0448,2023-03-31,2023-04-05,Nghỉ bệnh,Approved,E0306
E0096,2024-06-08,2024-06-12,Nghỉ bệnh,Rejected,E0424
E0239,2024-11-13,2024-11-14,Nghỉ bệnh,Rejected,E0424
E0482,2023-10-21,2023-10-26,Nghỉ phép,Rejected,E0285
E0310,2023-05-03,2023-05-07,Nghỉ phép,Rejected,E0372
E0386,2023-05-18,2023-05-19,Nghỉ bệnh,Pending,E0285
E0266,2024-11-26,2024-11-27,Việc gia đình,Approved,E0323
E0393,2024-05-07,2024-05-10,Nghỉ bệnh,Approved,E0372
E0030,2023-01-10,2023-01-12,Nghỉ phép,Approved,E0272
E0410,2023-02-06,2023-02-10,Nghỉ bệnh,Pending,E0323
E0341,2024-11-16,2024-11-19,Nghỉ phép,Approved,E0424
E0433,2023-08-12,2023-08-13,Nghỉ phép,Rejected,E0348
E0480,2024-07-03,2024-07-06,Nghỉ phép,Rejected,E0325
E0394,2023-03-21,2023-03-23,Việc gia đình,Rejected,E0323
E0161,2023-06-14,2023-06-17,Nghỉ phép,Pending,E0306
E0056,2023-07-08,2023-07-11,Nghỉ bệnh,Rejected,E0348
E0254,2023-06-07,2023-06-10,Nghỉ phép,Rejected,E0272
E0342,2024-05-14,2024-05-15,Nghỉ phép,Rejected,E0285
E0016,2023-04-16,2023-04-20,Việc gia đình,Approved,E0272
E0123,2023-12-30,2024-01-04,Nghỉ bệnh,Rejected,E0285
E0039,2023-10-19,2023-10-23,Nghỉ bệnh,Rejected,E0306
E0069,2023-06-08,2023-06-12,Nghỉ phép,Pending,E0306
E0202,2024-11-10,2024-11-14,Việc gia đình,Rejected,E0272
E0028,2023-12-02,2023-12-05,Nghỉ phép,Rejected,E0348
E0375,2024-12-09,2024-12-13,Nghỉ bệnh,Rejected,E0424
E0386,2024-10-12,2024-10-16,Nghỉ phép,Pending,E0323
E0383,2024-05-21,2024-05-26,Việc gia đình,Rejected,E0285
E0246,2023-10-06,2023-10-11,Nghỉ bệnh,Pending,E0327
E0214,2024-02-09,2024-02-12,Nghỉ phép,Rejected,E0306
E0415,2024-03-05,2024-03-07,Nghỉ bệnh,Approved,E0424
E0097,2023-03-12,2023-03-16,Nghỉ bệnh,Rejected,E0325
E0186,2023-03-22,2023-03-25,Nghỉ phép,Approved,E0323
E0482,2023-06-14,2023-06-16,Nghỉ bệnh,Approved,E0467
E0020,2024-07-10,2024-07-12,Nghỉ phép,Rejected,E0323
E0328,2024-04-03,2024-04-04,Nghỉ phép,Pending,E0306
E0282,2023-10-16,2023-10-17,Nghỉ phép,Rejected,E0325
E0386,2023-12-18,2023-12-23,Nghỉ phép,Pending,E0467
E0384,2023-06-24,2023-06-28,Nghỉ bệnh,Approved,E0424
E0419,2023-10-31,2023-11-04,Nghỉ phép,Pending,E0272
E0260,2024-02-17,2024-02-21,Nghỉ bệnh,Pending,E0306
E0267,2024-10-06,2024-10-07,Nghỉ bệnh,Approved,E0327
E0482,2024-12-09,2024-12-11,Việc gia đình,Approved,E0323
E0267,2023-10-31,2023-11-01,Việc gia đình,Pending,E0467
E0415,2024-02-08,2024-02-12,Nghỉ phép,Rejected,E0348
E0061,2024-05-10,2024-05-13,Nghỉ phép,Rejected,E0306
E0123,2024-10-31,2024-11-04,Nghỉ bệnh,Rejected,E0348
E0454,2023-02-27,2023-03-01,Việc gia đình,Approved,E0285
E0319,2024-09-06,2024-09-08,Nghỉ phép,Rejected,E0348
E0157,2023-01-25,2023-01-27,Nghỉ bệnh,Rejected,E0348
E0452,2023-01-07,2023-01-10,Nghỉ phép,Approved,E0306
E0166,2024-01-27,2024-01-29,Việc gia đình,Rejected,E0325
E0140,2024-10-08,2024-10-12,Nghỉ bệnh,Rejected,E0323
E0260,2023-08-16,2023-08-17,Việc gia đình,Pending,E0372
E0090,2024-09-16,2024-09-17,Nghỉ bệnh,Approved,E0325
E0340,2023-11-07,2023-11-09,Việc gia đình,Pending,E0272
E0371,2023-06-23,2023-06-28,Việc gia đình,Approved,E0325
E0153,2024-06-07,2024-06-10,Nghỉ bệnh,Approved,E0306
E0257,2023-01-22,2023-01-26,Nghỉ bệnh,Pending,E0325
E0322,2023-10-13,2023-10-14,Việc gia đình,Approved,E0467
E0444,2024-08-25,2024-08-30,Nghỉ phép,Approved,E0424
E0454,2024-10-03,2024-10-08,Việc gia đình,Approved,E0306
E0461,2024-04-19,2024-04-23,Nghỉ phép,Rejected,E0327
E0333,2023-09-27,2023-09-29,Nghỉ bệnh,Rejected,E0306
E0031,2024-07-27,2024-07-31,Nghỉ phép,Approved,E0467
E0169,2024-03-29,2024-03-31,Việc gia đình,Pending,E0372
E0175,2023-04-10,2023-04-11,Việc gia đình,Approved,E0325
E0062,2024-10-22,2024-10-25,Nghỉ bệnh,Rejected,E0323
E0016,2024-06-27,2024-07-02,Nghỉ phép,Approved,E0372
E0115,2024-05-22,2024-05-24,Nghỉ phép,Pending,E0424
E0106,2024-06-22,2024-06-27,Nghỉ bệnh,Rejected,E0285
E0419,2024-06-02,2024-06-04,Việc gia đình,Rejected,E0323
E0040,2024-05-13,2024-05-16,Nghỉ bệnh,Rejected,E0424
E0303,2024-09-11,2024-09-15,Việc gia đình,Rejected,E0372
E0079,2024-09-09,2024-09-14,Nghỉ phép,Rejected,E0327
E0145,2023-06-19,2023-06-23,Nghỉ phép,Pending,E0272
E0357,2023-12-27,2023-12-29,Nghỉ bệnh,Rejected,E0325
E0246,2023-09-19,2023-09-20,Việc gia đình,Rejected,E0285
E0196,2024-01-22,2024-01-27,Nghỉ bệnh,Pending,E0325
E0148,2024-01-24,2024-01-25,Nghỉ phép,Approved,E0372
E0007,2024-03-07,2024-03-11,Nghỉ bệnh,Pending,E0285
E0153,2024-09-03,2024-09-05,Việc gia đình,Approved,E0325
E0222,2024-08-27,2024-08-31,Nghỉ bệnh,Rejected,E0306
E0221,2024-07-30,2024-07-31,Nghỉ phép,Rejected,E0467
E0456,2023-12-29,2024-01-03,Nghỉ bệnh,Approved,E0325
E0360,2024-06-23,2024-06-25,Việc gia đình,Rejected,E0306
E0003,2023-05-01,2023-05-04,Nghỉ bệnh,Rejected,E0306
E0385,2024-01-08,2024-01-12,Việc gia đình,Rejected,E0306
E0216,2023-07-10,2023-07-15,Nghỉ phép,Pending,E0306
E0319,2024-09-03,2024-09-06,Việc gia đình,Pending,E0372
E0465,2024-02-14,2024-02-16,Nghỉ bệnh,Rejected,E0272
E0321,2023-06-16,2023-06-19,Nghỉ bệnh,Pending,E0306
E0279,2023-07-26,2023-07-28,Nghỉ phép,Pending,E0285
E0128,2023-02-01,2023-02-03,Nghỉ bệnh,Pending,E0272
E0242,2024-11-26,2024-11-30,Việc gia đình,Pending,E0467
E0407,2023-06-26,2023-07-01,Nghỉ bệnh,Approved,E0272
E0003,2024-03-31,2024-04-04,Nghỉ bệnh,Rejected,E0272
E0064,2023-05-23,2023-05-27,Nghỉ bệnh,Rejected,E0323
E0490,2024-07-06,2024-07-11,Nghỉ phép,Rejected,E0424
E0445,2024-03-30,2024-04-01,Nghỉ phép,Rejected,E0424
E0380,2023-01-07,2023-01-12,Nghỉ phép,Approved,E0325
E0394,2024-08-08,2024-08-12,Việc gia đình,Approved,E0285
E0186,2024-11-20,2024-11-21,Nghỉ phép,Pending,E0325
E0115,2024-03-05,2024-03-09,Việc gia đình,Pending,E0325
E0314,2024-03-08,2024-03-13,Nghỉ phép,Rejected,E0327
E0038,2023-12-11,2023-12-13,Nghỉ bệnh,Approved,E0327
E0378,2023-04-13,2023-04-17,Nghỉ phép,Rejected,E0306
E0265,2024-05-12,2024-05-16,Nghỉ phép,Pending,E0325
E0324,2024-03-15,2024-03-20,Việc gia đình,Pending,E0272
E0145,2023-02-27,2023-03-04,Nghỉ phép,Approved,E0372
E0351,2024-04-26,2024-04-29,Nghỉ bệnh,Approved,E0327
E0002,2024-12-11,2024-12-14,Nghỉ bệnh,Rejected,E0323
E0354,2023-03-17,2023-03-20,Nghỉ bệnh,Pending,E0272
E0493,2023-09-04,2023-09-09,Nghỉ phép,Approved,E0285
E0374,2023-06-13,2023-06-17,Nghỉ phép,Pending,E0467
E0107,2024-08-03,2024-08-05,Nghỉ phép,Rejected,E0372
E0021,2023-07-16,2023-07-19,Nghỉ phép,Approved,E0272
E0409,2024-11-30,2024-12-01,Nghỉ bệnh,Rejected,E0323
E0255,2024-01-25,2024-01-28,Nghỉ bệnh,Pending,E0467
E0367,2023-03-16,2023-03-17,Việc gia đình,Approved,E0327
E0333,2023-10-22,2023-10-23,Nghỉ phép,Approved,E0348
E0197,2023-07-13,2023-07-14,Việc gia đình,Approved,E0323
E0399,2024-08-04,2024-08-06,Nghỉ bệnh,Rejected,E0372
E0201,2024-08-03,2024-08-06,Nghỉ phép,Approved,E0372
E0323,2023-01-02,2023-01-03,Việc gia đình,Approved,E0372
E0132,2023-08-26,2023-08-31,Việc gia đình,Rejected,E0424
E0406,2024-12-23,2024-12-24,Nghỉ bệnh,Approved,E0348
E0060,2024-05-22,2024-05-27,Nghỉ bệnh,Pending,E0327
E0191,2024-04-13,2024-04-16,Nghỉ phép,Approved,E0348
E0120,2023-06-18,2023-06-21,Việc gia đình,Pending,E0272
E0079,2024-03-07,2024-03-12,Nghỉ bệnh,Pending,E0285
E0365,2024-03-19,2024-03-24,Nghỉ phép,Approved,E0285
E0409,2023-04-10,2023-04-12,Nghỉ phép,Approved,E0467
E0398,2024-06-27,2024-07-02,Việc gia đình,Approved,E0467
E0152,2024-03-20,2024-03-23,Nghỉ bệnh,Rejected,E0306
E0174,2023-03-22,2023-03-24,Việc gia đình,Approved,E0306
E0069,2024-07-20,2024-07-25,Việc gia đình,Rejected,E0285
E0195,2023-08-27,2023-09-01,Nghỉ bệnh,Rejected,E0424
E0397,2023-06-12,2023-06-15,Nghỉ phép,Approved,E0372
E0160,2024-01-22,2024-01-26,Nghỉ phép,Pending,E0325
E0244,2024-07-13,2024-07-16,Nghỉ bệnh,Approved,E0285
E0392,2023-03-18,2023-03-20,Nghỉ bệnh,Pending,E0467
E0226,2023-03-15,2023-03-20,Nghỉ phép,Approved,E0285
E0495,2023-12-12,2023-12-15,Việc gia đình,Approved,E0323
E0033,2024-01-01,2024-01-02,Việc gia đình,Rejected,E0323
E0360,2023-11-09,2023-11-10,Việc gia đình,Approved,E0272
E0446,2023-12-26,2023-12-27,Nghỉ bệnh,Rejected,E0325
E0431,2023-04-05,2023-04-07,Nghỉ bệnh,Pending,E0467
E0226,2024-07-05,2024-07-06,Nghỉ phép,Approved,E0467
E0154,2023-03-17,2023-03-18,Việc gia đình,Approved,E0327
E0028,2023-05-27,2023-05-29,Nghỉ bệnh,Rejected,E0372
E0415,2023-02-07,2023-02-11,Nghỉ phép,Approved,E0272
E0387,2023-12-18,2023-12-21,Việc gia đình,Rejected,E0372
E0258,2024-06-15,2024-06-17,Việc gia đình,Rejected,E0372
E0130,2023-05-16,2023-05-21,Việc gia đình,Approved,E0325
E0166,2024-12-28,2025-01-01,Nghỉ bệnh,Rejected,E0325
E0352,2023-03-07,2023-03-10,Việc gia đình,Approved,E0306
E0166,2024-09-13,2024-09-14,Nghỉ bệnh,Approved,E0327
E0270,2023-10-25,2023-10-28,Nghỉ phép,Rejected,E0325
E0417,2024-09-01,2024-09-04,Việc gia đình,Rejected,E0323
E0319,2023-05-17,2023-05-22,Nghỉ bệnh,Rejected,E0325
E0310,2023-02-09,2023-02-11,Nghỉ bệnh,Approved,E0306
E0168,2024-04-12,2024-04-17,Nghỉ phép,Rejected,E0325
E0479,2023-09-28,2023-10-01,Việc gia đình,Pending,E0348
E0398,2024-06-03,2024-06-05,Việc gia đình,Pending,E0348
E0119,2024-07-31,2024-08-02,Nghỉ bệnh,Approved,E0424
E0263,2023-07-08,2023-07-10,Việc gia đình,Pending,E0372
E0092,2023-11-19,2023-11-22,Nghỉ bệnh,Rejected,E0372
E0266,2023-02-25,2023-03-02,Nghỉ phép,Rejected,E0323
E0425,2023-10-25,2023-10-29,Nghỉ phép,Approved,E0323
E0082,2023-12-10,2023-12-11,Nghỉ phép,Approved,E0372
E0168,2023-04-29,2023-05-02,Nghỉ phép,Pending,E0467
E0481,2024-11-16,2024-11-19,Nghỉ phép,Rejected,E0323
E0031,2024-12-24,2024-12-25,Nghỉ phép,Rejected,E0272
E0095,2024-08-01,2024-08-02,Việc gia đình,Rejected,E0272
E0216,2024-01-23,2024-01-25,Việc gia đình,Rejected,E0272
E0266,2024-06-08,2024-06-11,Việc gia đình,Approved,E0306
E0282,2024-08-19,2024-08-20,Việc gia đình,Approved,E0372
E0097,2023-08-02,2023-08-07,Việc gia đình,Pending,E0306
E0110,2023-04-01,2023-04-06,Việc gia đình,Pending,E0285
E0342,2023-12-20,2023-12-23,Nghỉ bệnh,Pending,E0306
E0353,2023-04-28,2023-05-01,Nghỉ phép,Rejected,E0325
E0476,2023-04-19,2023-04-23,Nghỉ bệnh,Approved,E0372
E0114,2023-07-24,2023-07-28,Nghỉ phép,Approved,E0323
E0325,2024-03-22,2024-03-27,Nghỉ phép,Approved,E0272
E0180,2023-05-24,2023-05-27,Việc gia đình,Pending,E0327
E0150,2024-05-31,2024-06-05,Nghỉ phép,Pending,E0323
E0065,2023-08-31,2023-09-04,Nghỉ phép,Approved,E0327
E0449,2023-01-23,2023-01-26,Nghỉ bệnh,Rejected,E0424
E0091,2024-05-25,2024-05-26,Nghỉ phép,Rejected,E0327
E0308,2023-02-02,2023-02-03,Nghỉ phép,Approved,E0372
E0388,2023-01-06,2023-01-07,Nghỉ phép,Pending,E0272
E0195,2024-10-03,2024-10-06,Nghỉ phép,Pending,E0348
E0251,2024-01-06,2024-01-07,Nghỉ bệnh,Rejected,E0348
E0214,2023-06-21,2023-06-22,Việc gia đình,Rejected,E0285
E0240,2023-01-19,2023-01-22,Nghỉ bệnh,Approved,E0467
E0151,2024-08-15,2024-08-18,Nghỉ bệnh,Rejected,E0467
E0035,2024-11-02,2024-11-03,Việc gia đình,Pending,E0327
E0439,2023-02-02,2023-02-07,Việc gia đình,Rejected,E0372
E0257,2023-03-25,2023-03-30,Nghỉ phép,Rejected,E0306
E0370,2023-07-26,2023-07-28,Nghỉ phép,Rejected,E0424
E0115,2023-01-19,2023-01-21,Việc gia đình,Approved,E0306
E0038,2023-08-04,2023-08-09,Nghỉ phép,Approved,E0323
E0297,2023-07-03,2023-07-04,Nghỉ bệnh,Rejected,E0323
E0419,2024-03-14,2024-03-17,Nghỉ bệnh,Pending,E0467
E0424,2024-11-14,2024-11-15,Việc gia đình,Approved,E0285
E0315,2023-11-11,2023-11-15,Nghỉ bệnh,Rejected,E0272
E0352,2023-11-23,2023-11-28,Việc gia đình,Rejected,E0424
E0140,2024-04-16,2024-04-17,Nghỉ bệnh,Rejected,E0467
E0054,2023-03-22,2023-03-27,Việc gia đình,Pending,E0327
E0205,2024-07-23,2024-07-27,Việc gia đình,Rejected,E0467
E0190,2024-12-06,2024-12-08,Nghỉ bệnh,Approved,E0467
E0463,2024-03-05,2024-03-08,Nghỉ phép,Rejected,E0323
E0195,2023-05-16,2023-05-21,Việc gia đình,Rejected,E0372
E0492,2023-01-08,2023-01-13,Việc gia đình,Approved,E0424
E0246,2023-05-23,2023-05-28,Nghỉ phép,Approved,E0327
E0411,2024-03-27,2024-04-01,Việc gia đình,Pending,E0424
E0436,2024-02-08,2024-02-09,Nghỉ phép,Pending,E0372
E0222,2024-01-31,2024-02-05,Việc gia đình,Pending,E0348
E0156,2024-03-02,2024-03-05,Nghỉ bệnh,Pending,E0285
E0001,2024-02-08,2024-02-10,Nghỉ phép,Rejected,E0348
E0389,2023-04-27,2023-04-29,Việc gia đình,Pending,E0272
E0086,2023-12-02,2023-12-06,Việc gia đình,Approved,E0327
E0421,2024-11-01,2024-11-05,Nghỉ bệnh,Rejected,E0327
E0031,2024-10-10,2024-10-11,Việc gia đình,Rejected,E0272
E0105,2024-02-24,2024-02-27,Việc gia đình,Approved,E0272
E0273,2024-05-21,2024-05-26,Việc gia đình,Pending,E0327
E0223,2023-06-21,2023-06-24,Nghỉ phép,Rejected,E0285
E0202,2024-09-17,2024-09-18,Nghỉ bệnh,Rejected,E0325
E0356,2023-12-03,2023-12-04,Nghỉ bệnh,Approved,E0325
E0185,2023-12-25,2023-12-29,Việc gia đình,Approved,E0348
E0464,2023-02-08,2023-02-10,Việc gia đình,Pending,E0272
E0470,2024-09-15,2024-09-19,Nghỉ phép,Pending,E0272
E0389,2023-08-11,2023-08-12,Việc gia đình,Approved,E0272
E0400,2024-12-12,2024-12-15,Nghỉ bệnh,Pending,E0272
E0245,2024-03-06,2024-03-11,Nghỉ bệnh,Pending,E0467
E0251,2024-02-16,2024-02-19,Việc gia đình,Pending,E0306
E0381,2024-05-20,2024-05-25,Nghỉ bệnh,Rejected,E0327
E0156,2023-01-13,2023-01-15,Việc gia đình,Approved,E0323
E0108,2023-02-16,2023-02-18,Nghỉ bệnh,Approved,E0323
E0457,2023-05-30,2023-06-02,Nghỉ bệnh,Pending,E0306
E0210,2023-11-19,2023-11-24,Nghỉ phép,Rejected,E0372
E0103,2023-12-18,2023-12-19,Việc gia đình,Rejected,E0467
E0401,2024-06-26,2024-06-28,Nghỉ bệnh,Rejected,E0348
E0363,2023-03-01,2023-03-02,Nghỉ bệnh,Approved,E0424
E0174,2023-04-16,2023-04-19,Nghỉ bệnh,Approved,E0467
E0275,2023-09-12,2023-09-17,Nghỉ phép,Approved,E0325
E0306,2024-12-27,2024-12-28,Nghỉ phép,Pending,E0306
E0467,2023-01-07,2023-01-12,Việc gia đình,Approved,E0306
E0455,2024-03-22,2024-03-25,Việc gia đình,Pending,E0424
E0197,2024-09-11,2024-09-14,Việc gia đình,Pending,E0424
E0237,2024-06-01,2024-06-05,Nghỉ bệnh,Rejected,E0424
E0170,2024-01-26,2024-01-28,Việc gia đình,Approved,E0306
E0364,2024-12-04,2024-12-09,Nghỉ bệnh,Rejected,E0285
E0061,2024-01-17,2024-01-21,Nghỉ phép,Approved,E0348
E0348,2023-06-30,2023-07-03,Nghỉ bệnh,Pending,E0325
E0248,2024-09-16,2024-09-19,Nghỉ phép,Rejected,E0348
E0240,2024-11-14,2024-11-18,Nghỉ phép,Pending,E0306
E0208,2024-02-03,2024-02-07,Việc gia đình,Approved,E0306
E0042,2023-10-01,2023-10-04,Việc gia đình,Rejected,E0325
