ProductID,ProductName,ProductType,SellingPrice
PRD1407,Bóng lông vũ mèo,Đồ chơi,298533
PRD1408,Bịch rác thú cưng,Vệ sinh,341577
PRD1409,Khăn ướt thú cưng,Vệ sinh,324697
PRD1410,Cát vệ sinh mèo,Vệ sinh,126231
PRD1411,Chuồng mèo inox,Phụ kiện,356307
PRD1412,Catidea Premium,Thức ăn mèo,646911
PRD1413,Me-O Premium,Thức ăn mèo,714532
PRD1414,Khăn choàng chó,Phụ kiện,226388
PRD1415,Nệm ngủ cho thú cưng,Phụ kiện,131306
PRD1416,Rọ mõm chó,Phụ kiện,201341
PRD1417,Bát nước tự động,Phụ kiện,215343
PRD1418,Lồng vận chuyển,Phụ kiện,88879
PRD1419,Máy cạo lông,Dụng cụ grooming,86024
PRD1420,Vòng cổ chó da,Phụ kiện,97775
PRD1421,Túi mèo catnip,Đồ chơi,275294
PRD1422,Whiskas Hạt,Thức ăn mèo,270366
PRD1423,Giày đi mưa chó,Phụ kiện,497005
PRD1424,Orijen Chó,Thức ăn chó,502473
PRD1425,Taste of the Wild Chó,Thức ăn chó,663639
PRD1426,Chuột bông cho mèo,Đồ chơi,104402
PRD1427,Lược chải lông,Dụng cụ grooming,334180
PRD1428,Khay vệ sinh mèo,Vệ sinh,373728
PRD1429,Khăn choàng chó,Phụ kiện,465151
PRD1430,Kem dưỡng da,Chăm sóc sức khỏe,108534
PRD1431,Royal Canin Adult Chó,Thức ăn chó,574107
PRD1432,Bịch rác thú cưng,Vệ sinh,257896
PRD1433,Cat's Eye,Thức ăn mèo,691893
PRD1434,Tunnel chơi cho mèo,Đồ chơi,64957
PRD1435,Chuông leng keng,Đồ chơi,263349
PRD1436,Bóng tennis chó,Đồ chơi,181804
PRD1437,Bột sữa cho chó con,Chăm sóc sức khỏe,366845
PRD1438,Royal Canin Adult Chó,Thức ăn chó,788970
PRD1439,Găng tay chải lông,Dụng cụ grooming,120915
PRD1440,Lồng vận chuyển,Phụ kiện,164133
PRD1441,Sữa tắm dưỡng lông,Vệ sinh,239193
PRD1442,Chuồng mèo inox,Phụ kiện,201643
PRD1443,Găng tay chải lông,Dụng cụ grooming,195952
PRD1444,Bóng tennis chó,Đồ chơi,231015
PRD1445,Sữa tắm dưỡng lông,Vệ sinh,345089
PRD1446,Lồng vận chuyển,Phụ kiện,162583
PRD1447,Máy cạo lông,Dụng cụ grooming,274593
PRD1448,Kéo cắt móng,Dụng cụ grooming,214647
PRD1449,Blue Buffalo Mèo,Thức ăn mèo,497810
PRD1450,Royal Canin Adult Chó,Thức ăn chó,418150
PRD1451,Bàn chải đánh răng,Dụng cụ grooming,226172
PRD1452,Whiskas Hạt,Thức ăn mèo,633248
PRD1453,Dầu cá omega 3,Chăm sóc sức khỏe,333694
PRD1454,Khăn ướt thú cưng,Vệ sinh,307848
PRD1455,Dây dắt chó cỡ lớn,Phụ kiện,267380
PRD1456,Kem dưỡng da,Chăm sóc sức khỏe,307570
PRD1457,Bát nước tự động,Phụ kiện,69813
PRD1458,Tunnel chơi cho mèo,Đồ chơi,271886
PRD1459,Minino Yum,Thức ăn mèo,614427
PRD1460,Me-O Premium,Thức ăn mèo,752460
PRD1461,Wellness Chó,Thức ăn chó,641499
PRD1462,Lồng vận chuyển,Phụ kiện,325538
PRD1463,Vitamin cho chó,Chăm sóc sức khỏe,276582
PRD1464,Chuồng mèo inox,Phụ kiện,136504
PRD1465,Dầu gội mèo,Vệ sinh,362527
PRD1466,Pedigree Hạt Khô,Thức ăn chó,645251
PRD1467,Thuốc vệ sinh tai,Chăm sóc sức khỏe,306879
PRD1468,Dog Mania Premium,Thức ăn chó,415234
PRD1469,Máy sấy lông,Dụng cụ grooming,326339
PRD1470,Royal Canin Adult Chó,Thức ăn chó,689440
PRD1471,Ganador Adult,Thức ăn chó,621011
PRD1472,Whiskas Hạt,Thức ăn mèo,674809
PRD1473,Royal Canin Mèo,Thức ăn mèo,245777
PRD1474,Catsrang Mèo,Thức ăn mèo,299805
PRD1475,Bóng cao su chó,Đồ chơi,285414
PRD1476,Whiskas Hạt,Thức ăn mèo,724872
PRD1477,Xịt khử mùi,Vệ sinh,110786
PRD1478,Sữa tắm dưỡng lông,Vệ sinh,162855
PRD1479,Canxi bổ sung,Chăm sóc sức khỏe,361974
PRD1480,Áo mưa thú cưng,Phụ kiện,169718
PRD1481,Laser pointer mèo,Đồ chơi,37772
PRD1482,Canxi bổ sung,Chăm sóc sức khỏe,87518
PRD1483,Frisbee chó,Đồ chơi,129309
PRD1484,Men tiêu hóa,Chăm sóc sức khỏe,122811
PRD1485,Hill's Science Diet Mèo,Thức ăn mèo,604955
PRD1486,Kéo tỉa lông chuyên dụng,Dụng cụ grooming,349318
PRD1487,Thuốc nhỏ mắt,Chăm sóc sức khỏe,172516
PRD1488,Thuốc vệ sinh tai,Chăm sóc sức khỏe,124423
PRD1489,Acana Chó,Thức ăn chó,442832
PRD1490,Chuột bông cho mèo,Đồ chơi,163834
PRD1491,Tunnel chơi cho mèo,Đồ chơi,142186
PRD1492,Royal Canin Mèo,Thức ăn mèo,637840
PRD1493,Classic Pets Chó,Thức ăn chó,444719
PRD1494,Felidae Mèo,Thức ăn mèo,525353
PRD1495,Whiskas Hạt,Thức ăn mèo,256415
PRD1496,Taste of the Wild Chó,Thức ăn chó,794603
PRD1497,Bóng cao su chó,Đồ chơi,298484
PRD1498,Bát ăn inox,Phụ kiện,496815
PRD1499,Classic Pets Chó,Thức ăn chó,584520
PRD1500,Bóng lông vũ mèo,Đồ chơi,256941
