ProductID,ProductName,ProductType,SellingPrice
PRD1454,Nhiệt kế điện tử,Thiết bị y tế,653363
PRD1455,Glucosamine cho khớp,Vitamin,697064
PRD1456,Vitamin C dạng bột,Vitamin,681219
PRD1457,Kem mềm da,Chăm sóc da,58491
PRD1458,Cây mèo 3 tầng,Đồ chơi,685543
PRD1459,Kem mềm da,Chăm sóc da,276328
PRD1460,Probiotic tiêu hóa,Vitamin,907885
PRD1461,Siro ho cho chó,Dược phẩm,317021
PRD1462,Bàn chải đánh răng,Thiết bị y tế,434484
PRD1463,Chuông leng keng,Đồ chơi,985868
PRD1464,Vòng cổ chó thông minh,Phụ kiện,468822
PRD1465,Xịt khử mùi,Chăm sóc da,64427
PRD1466,Kháng sinh dạng bột,Dược phẩm,344543
PRD1467,Sữa tắm chuyên dùng,Chăm sóc da,806845
PRD1468,Kem mềm da,Chăm sóc da,20537
PRD1469,Thức ăn chó Poodle,Thức ăn,268575
PRD1470,Glucosamine cho khớp,Vitamin,917442
PRD1471,Ký sinh trùng detector,Thiết bị y tế,505280
PRD1472,Lồng chim,Phụ kiện,932587
PRD1473,Vitamin B12 tiêm,Dược phẩm,184923
PRD1474,Kem chữa ghề,Dược phẩm,209305
PRD1475,Xịt khử mùi,Chăm sóc da,415886
PRD1476,Thuốc tẩy giun,Dược phẩm,356340
PRD1477,Thuốc tẩy giun,Dược phẩm,359013
PRD1478,Thuốc tẩy giun,Dược phẩm,550615
PRD1479,Vòng cổ chó thông minh,Phụ kiện,499818
PRD1480,Canxi cho chó già,Vitamin,289905
PRD1481,Kháng sinh dạng bột,Dược phẩm,80574
PRD1482,Canxi cho chó già,Vitamin,609997
PRD1483,Máy hút bụi lông,Thiết bị y tế,661847
PRD1484,Thức ăn chó hạt khô Premium,Thức ăn,624465
PRD1485,Dầu gội lông bóng,Chăm sóc da,424972
PRD1486,Vitamin B12 tiêm,Dược phẩm,115796
PRD1487,Glucosamine cho khớp,Vitamin,208459
PRD1488,Cát lót thỏ,Phụ kiện,412912
PRD1489,Vòng cổ chó thông minh,Phụ kiện,313815
PRD1490,Thức ăn mèo cao cấp,Thức ăn,782411
PRD1491,Xịt khử mùi,Chăm sóc da,958370
PRD1492,Tunnel chơi thỏ,Đồ chơi,427849
PRD1493,Bàn chải đánh răng,Thiết bị y tế,113046
PRD1494,Cây mèo 3 tầng,Đồ chơi,895760
PRD1495,Thức ăn chó hạt khô Premium,Thức ăn,491972
PRD1496,Vòng cổ chó thông minh,Phụ kiện,81396
PRD1497,Nhiệt kế điện tử,Thiết bị y tế,736008
PRD1498,Nhiệt kế điện tử,Thiết bị y tế,855121
PRD1499,Giường nằm cho mèo,Phụ kiện,229764
PRD1500,Sữa tắm chuyên dùng,Chăm sóc da,23995
