EmployeeID,StartDate,EndDate,Reason,Status,MID
E0105,2024-08-17,2024-08-18,Việc gia đình,Approved,E0452
E0105,2024-08-07,2024-08-10,Nghỉ bệnh,Pending,E0290
E0149,2023-08-09,2023-08-12,Việc gia đình,Approved,E0380
E0477,2023-05-27,2023-05-31,Việc gia đình,Pending,E0290
E0302,2023-12-30,2024-01-04,Nghỉ phép,Pending,E0351
E0482,2023-07-05,2023-07-06,Việc gia đình,Approved,E0417
E0466,2023-12-17,2023-12-21,Nghỉ phép,Pending,E0380
E0322,2024-12-04,2024-12-06,Nghỉ bệnh,Approved,E0434
E0388,2023-12-20,2023-12-24,Nghỉ phép,Approved,E0452
E0390,2024-11-16,2024-11-18,Nghỉ phép,Approved,E0380
E0101,2024-07-14,2024-07-17,Nghỉ phép,Approved,E0434
E0056,2023-12-13,2023-12-16,Nghỉ phép,Pending,E0491
E0096,2024-01-09,2024-01-10,Nghỉ bệnh,Rejected,E0434
E0196,2024-05-26,2024-05-30,Việc gia đình,Approved,E0434
E0242,2024-04-05,2024-04-09,Nghỉ bệnh,Approved,E0388
E0129,2023-05-25,2023-05-27,Việc gia đình,Approved,E0434
E0106,2024-08-13,2024-08-16,Nghỉ bệnh,Rejected,E0374
E0409,2023-11-28,2023-12-01,Nghỉ phép,Approved,E0388
E0016,2024-03-05,2024-03-09,Nghỉ bệnh,Pending,E0380
E0346,2023-09-30,2023-10-05,Nghỉ phép,Rejected,E0491
E0038,2024-11-12,2024-11-15,Việc gia đình,Approved,E0351
E0011,2024-01-26,2024-01-29,Nghỉ bệnh,Approved,E0418
E0170,2024-10-17,2024-10-18,Nghỉ bệnh,Approved,E0351
E0323,2023-07-22,2023-07-23,Nghỉ phép,Approved,E0491
E0300,2024-07-06,2024-07-08,Nghỉ bệnh,Approved,E0388
E0484,2023-03-20,2023-03-21,Nghỉ bệnh,Pending,E0351
E0105,2023-05-16,2023-05-21,Nghỉ bệnh,Approved,E0491
E0101,2024-07-21,2024-07-24,Nghỉ phép,Pending,E0388
E0361,2023-09-11,2023-09-15,Nghỉ phép,Approved,E0374
E0354,2024-09-27,2024-09-29,Việc gia đình,Rejected,E0418
E0198,2024-02-17,2024-02-19,Việc gia đình,Approved,E0491
E0151,2024-07-09,2024-07-14,Nghỉ phép,Pending,E0418
E0203,2024-12-21,2024-12-23,Nghỉ bệnh,Approved,E0290
E0044,2024-09-24,2024-09-27,Việc gia đình,Rejected,E0388
E0085,2024-10-10,2024-10-12,Nghỉ phép,Pending,E0491
E0321,2024-10-22,2024-10-26,Việc gia đình,Approved,E0417
E0225,2023-05-23,2023-05-26,Nghỉ phép,Pending,E0418
E0320,2023-03-08,2023-03-13,Nghỉ phép,Pending,E0417
E0376,2024-06-18,2024-06-20,Nghỉ bệnh,Pending,E0388
E0337,2023-04-02,2023-04-04,Nghỉ bệnh,Rejected,E0452
E0284,2024-09-25,2024-09-30,Nghỉ phép,Rejected,E0417
E0128,2024-03-20,2024-03-25,Nghỉ phép,Approved,E0374
E0243,2024-11-15,2024-11-19,Nghỉ bệnh,Rejected,E0417
E0333,2023-10-09,2023-10-13,Nghỉ phép,Pending,E0380
E0400,2023-07-30,2023-08-03,Việc gia đình,Approved,E0434
E0288,2024-04-05,2024-04-06,Việc gia đình,Rejected,E0374
E0141,2024-07-14,2024-07-18,Việc gia đình,Approved,E0351
E0381,2024-06-12,2024-06-15,Nghỉ phép,Rejected,E0351
E0021,2023-11-27,2023-11-28,Nghỉ bệnh,Approved,E0491
E0377,2024-03-12,2024-03-17,Nghỉ bệnh,Rejected,E0434
E0113,2023-10-20,2023-10-23,Nghỉ phép,Rejected,E0491
E0454,2024-02-22,2024-02-26,Nghỉ phép,Pending,E0491
E0011,2024-08-29,2024-08-30,Việc gia đình,Pending,E0290
E0325,2023-06-25,2023-06-27,Việc gia đình,Rejected,E0351
E0243,2023-09-18,2023-09-22,Việc gia đình,Approved,E0351
E0262,2023-07-20,2023-07-25,Nghỉ phép,Pending,E0417
E0195,2023-08-21,2023-08-26,Nghỉ phép,Pending,E0417
E0104,2023-10-05,2023-10-06,Việc gia đình,Rejected,E0290
E0102,2023-02-26,2023-03-01,Nghỉ phép,Pending,E0418
E0150,2023-02-04,2023-02-06,Nghỉ phép,Pending,E0374
E0086,2023-05-24,2023-05-29,Việc gia đình,Pending,E0388
E0025,2023-09-12,2023-09-14,Việc gia đình,Rejected,E0418
E0374,2023-07-27,2023-07-28,Nghỉ bệnh,Rejected,E0418
E0170,2023-11-09,2023-11-13,Nghỉ phép,Pending,E0380
E0252,2023-05-01,2023-05-03,Việc gia đình,Approved,E0380
E0061,2023-09-09,2023-09-12,Nghỉ bệnh,Pending,E0417
E0263,2024-08-09,2024-08-14,Nghỉ bệnh,Rejected,E0290
E0147,2024-07-29,2024-08-01,Việc gia đình,Rejected,E0388
E0050,2024-04-25,2024-04-30,Nghỉ bệnh,Approved,E0290
E0310,2023-06-07,2023-06-11,Nghỉ bệnh,Approved,E0417
E0078,2023-12-27,2024-01-01,Nghỉ phép,Approved,E0290
E0276,2024-11-09,2024-11-12,Nghỉ phép,Rejected,E0374
E0039,2023-07-31,2023-08-02,Nghỉ phép,Pending,E0452
E0392,2023-02-24,2023-02-25,Việc gia đình,Rejected,E0491
E0044,2023-10-26,2023-10-29,Nghỉ bệnh,Approved,E0351
E0292,2023-03-03,2023-03-08,Nghỉ phép,Rejected,E0452
E0248,2024-02-01,2024-02-05,Nghỉ phép,Pending,E0374
E0375,2023-04-29,2023-05-01,Việc gia đình,Pending,E0417
E0029,2024-01-22,2024-01-25,Nghỉ phép,Rejected,E0388
E0047,2023-05-30,2023-05-31,Nghỉ phép,Rejected,E0290
E0385,2023-08-23,2023-08-25,Nghỉ bệnh,Pending,E0452
E0483,2024-08-30,2024-09-01,Nghỉ bệnh,Rejected,E0417
E0021,2023-07-02,2023-07-03,Việc gia đình,Approved,E0452
E0452,2024-07-05,2024-07-10,Việc gia đình,Pending,E0452
E0108,2023-07-22,2023-07-27,Việc gia đình,Rejected,E0351
E0072,2023-09-25,2023-09-27,Nghỉ bệnh,Pending,E0491
E0228,2024-10-06,2024-10-11,Nghỉ phép,Rejected,E0418
E0056,2024-07-21,2024-07-23,Việc gia đình,Rejected,E0491
E0251,2024-03-29,2024-04-03,Việc gia đình,Approved,E0418
E0080,2023-07-28,2023-08-01,Việc gia đình,Rejected,E0452
E0322,2024-09-07,2024-09-09,Nghỉ phép,Approved,E0417
E0012,2023-11-20,2023-11-23,Việc gia đình,Rejected,E0491
E0158,2023-02-08,2023-02-11,Nghỉ phép,Rejected,E0418
E0121,2024-09-03,2024-09-05,Việc gia đình,Pending,E0351
E0484,2023-08-20,2023-08-25,Việc gia đình,Pending,E0380
E0180,2023-03-21,2023-03-22,Nghỉ bệnh,Approved,E0452
E0450,2023-04-15,2023-04-16,Việc gia đình,Pending,E0290
E0064,2024-07-25,2024-07-28,Việc gia đình,Rejected,E0351
E0297,2024-12-16,2024-12-20,Nghỉ phép,Pending,E0388
E0179,2023-09-22,2023-09-23,Nghỉ bệnh,Pending,E0388
E0146,2023-12-25,2023-12-27,Nghỉ phép,Rejected,E0380
E0300,2024-10-29,2024-11-02,Nghỉ phép,Approved,E0434
E0091,2024-10-13,2024-10-18,Nghỉ bệnh,Approved,E0351
E0187,2024-02-10,2024-02-15,Nghỉ bệnh,Approved,E0380
E0198,2023-04-14,2023-04-18,Nghỉ bệnh,Rejected,E0417
E0170,2024-06-18,2024-06-21,Nghỉ bệnh,Pending,E0380
E0257,2024-03-31,2024-04-02,Nghỉ phép,Pending,E0380
E0186,2023-01-19,2023-01-23,Nghỉ phép,Approved,E0452
E0477,2023-12-25,2023-12-28,Nghỉ phép,Rejected,E0388
E0254,2023-11-11,2023-11-15,Nghỉ phép,Rejected,E0380
E0093,2024-06-21,2024-06-26,Việc gia đình,Pending,E0418
E0127,2023-12-21,2023-12-23,Việc gia đình,Rejected,E0290
E0205,2024-02-25,2024-02-28,Nghỉ bệnh,Pending,E0374
E0464,2024-03-19,2024-03-21,Nghỉ phép,Rejected,E0434
E0173,2023-07-04,2023-07-09,Nghỉ phép,Approved,E0418
E0003,2024-04-02,2024-04-04,Nghỉ phép,Approved,E0417
E0405,2024-04-17,2024-04-19,Việc gia đình,Rejected,E0351
E0022,2023-08-02,2023-08-07,Việc gia đình,Approved,E0351
E0094,2024-12-28,2024-12-31,Nghỉ bệnh,Rejected,E0491
E0288,2024-01-31,2024-02-01,Nghỉ bệnh,Approved,E0374
E0029,2024-11-03,2024-11-08,Nghỉ phép,Pending,E0388
E0330,2024-08-03,2024-08-08,Việc gia đình,Pending,E0380
E0495,2023-08-01,2023-08-05,Nghỉ bệnh,Pending,E0491
E0421,2023-10-07,2023-10-10,Nghỉ bệnh,Approved,E0418
E0020,2024-06-10,2024-06-12,Nghỉ phép,Approved,E0417
E0067,2023-07-24,2023-07-27,Nghỉ phép,Rejected,E0418
E0003,2023-12-22,2023-12-24,Việc gia đình,Pending,E0418
E0241,2023-03-30,2023-04-04,Việc gia đình,Pending,E0491
E0109,2023-04-10,2023-04-14,Nghỉ bệnh,Approved,E0380
E0302,2023-07-07,2023-07-12,Nghỉ bệnh,Approved,E0491
E0271,2023-06-17,2023-06-22,Nghỉ phép,Pending,E0452
E0030,2023-10-30,2023-10-31,Nghỉ bệnh,Rejected,E0374
E0299,2023-07-28,2023-07-31,Nghỉ bệnh,Rejected,E0380
E0461,2023-01-30,2023-02-04,Việc gia đình,Rejected,E0491
E0227,2024-01-03,2024-01-06,Việc gia đình,Rejected,E0491
E0211,2023-05-01,2023-05-04,Việc gia đình,Approved,E0491
E0405,2023-10-17,2023-10-18,Nghỉ phép,Pending,E0380
E0479,2023-05-04,2023-05-08,Việc gia đình,Pending,E0380
E0482,2024-07-28,2024-07-31,Nghỉ bệnh,Rejected,E0351
E0483,2023-03-11,2023-03-13,Việc gia đình,Rejected,E0351
E0401,2024-04-25,2024-04-29,Nghỉ bệnh,Approved,E0290
E0258,2024-10-14,2024-10-18,Nghỉ phép,Rejected,E0434
E0014,2023-01-24,2023-01-29,Nghỉ phép,Approved,E0434
E0469,2023-01-18,2023-01-20,Nghỉ phép,Rejected,E0351
E0267,2024-06-18,2024-06-19,Việc gia đình,Pending,E0417
E0085,2024-01-18,2024-01-20,Việc gia đình,Pending,E0434
E0134,2023-06-13,2023-06-17,Nghỉ bệnh,Rejected,E0380
E0198,2023-01-09,2023-01-14,Nghỉ bệnh,Approved,E0290
E0295,2024-02-20,2024-02-25,Nghỉ bệnh,Rejected,E0434
E0434,2024-08-14,2024-08-16,Nghỉ bệnh,Pending,E0434
E0135,2024-11-18,2024-11-19,Nghỉ phép,Rejected,E0351
E0340,2024-02-18,2024-02-21,Nghỉ phép,Rejected,E0417
E0260,2023-10-06,2023-10-09,Nghỉ phép,Pending,E0417
E0006,2023-12-04,2023-12-07,Nghỉ bệnh,Approved,E0380
E0013,2023-05-19,2023-05-22,Nghỉ bệnh,Rejected,E0290
E0335,2023-01-10,2023-01-11,Nghỉ phép,Pending,E0290
E0244,2024-10-25,2024-10-27,Nghỉ bệnh,Approved,E0452
E0167,2024-01-18,2024-01-23,Nghỉ phép,Approved,E0452
E0163,2023-02-03,2023-02-05,Việc gia đình,Approved,E0491
E0260,2023-10-31,2023-11-04,Nghỉ bệnh,Approved,E0491
E0264,2023-02-18,2023-02-22,Nghỉ phép,Pending,E0290
E0498,2023-04-18,2023-04-19,Nghỉ phép,Rejected,E0418
E0076,2023-03-09,2023-03-14,Nghỉ phép,Rejected,E0417
E0413,2023-02-03,2023-02-04,Nghỉ phép,Approved,E0452
E0284,2024-11-28,2024-11-29,Việc gia đình,Pending,E0452
E0126,2024-09-24,2024-09-27,Việc gia đình,Rejected,E0452
E0472,2023-01-01,2023-01-06,Nghỉ bệnh,Approved,E0418
E0251,2023-05-25,2023-05-29,Việc gia đình,Rejected,E0417
E0227,2024-12-11,2024-12-15,Việc gia đình,Approved,E0434
E0310,2024-12-24,2024-12-28,Việc gia đình,Approved,E0418
E0249,2023-01-08,2023-01-12,Nghỉ bệnh,Approved,E0418
E0252,2023-05-21,2023-05-24,Nghỉ bệnh,Pending,E0290
E0019,2023-04-25,2023-04-29,Nghỉ phép,Approved,E0290
E0336,2024-07-19,2024-07-20,Nghỉ bệnh,Pending,E0351
E0384,2023-03-07,2023-03-11,Nghỉ phép,Approved,E0374
E0102,2023-06-05,2023-06-07,Việc gia đình,Approved,E0417
E0368,2023-01-09,2023-01-13,Việc gia đình,Rejected,E0417
E0190,2024-09-05,2024-09-08,Nghỉ phép,Rejected,E0418
E0498,2024-12-28,2025-01-02,Nghỉ bệnh,Approved,E0417
E0179,2024-04-05,2024-04-08,Nghỉ phép,Approved,E0351
E0427,2023-01-05,2023-01-08,Việc gia đình,Approved,E0418
E0167,2024-04-29,2024-05-04,Nghỉ bệnh,Pending,E0380
E0175,2023-10-27,2023-10-30,Nghỉ phép,Approved,E0374
E0300,2023-01-02,2023-01-06,Việc gia đình,Approved,E0388
E0309,2024-08-09,2024-08-11,Nghỉ bệnh,Rejected,E0434
E0052,2023-01-09,2023-01-14,Nghỉ phép,Rejected,E0418
E0495,2024-03-21,2024-03-23,Nghỉ phép,Pending,E0452
E0025,2023-09-01,2023-09-02,Việc gia đình,Rejected,E0374
E0147,2023-07-01,2023-07-05,Việc gia đình,Pending,E0380
E0299,2024-08-31,2024-09-01,Việc gia đình,Pending,E0417
E0500,2024-07-08,2024-07-13,Nghỉ bệnh,Approved,E0434
E0155,2024-03-17,2024-03-21,Nghỉ phép,Approved,E0351
E0022,2023-11-05,2023-11-07,Việc gia đình,Pending,E0491
E0099,2023-12-25,2023-12-28,Nghỉ phép,Rejected,E0290
E0367,2023-12-30,2024-01-03,Nghỉ bệnh,Rejected,E0434
E0010,2024-08-22,2024-08-23,Việc gia đình,Rejected,E0491
E0450,2023-12-30,2024-01-04,Việc gia đình,Rejected,E0491
E0001,2023-02-18,2023-02-21,Nghỉ phép,Pending,E0388
E0182,2024-08-23,2024-08-28,Nghỉ bệnh,Approved,E0418
E0302,2024-01-02,2024-01-07,Nghỉ phép,Approved,E0418
E0305,2023-11-20,2023-11-23,Nghỉ bệnh,Pending,E0388
E0378,2024-04-15,2024-04-20,Nghỉ phép,Pending,E0388
E0352,2023-05-29,2023-06-03,Nghỉ bệnh,Approved,E0290
E0334,2024-02-25,2024-02-29,Việc gia đình,Rejected,E0417
E0269,2023-03-13,2023-03-15,Nghỉ phép,Pending,E0290
E0273,2024-03-13,2024-03-18,Nghỉ phép,Rejected,E0374
E0379,2023-06-07,2023-06-12,Nghỉ phép,Pending,E0374
E0341,2024-12-02,2024-12-03,Nghỉ bệnh,Rejected,E0374
E0105,2024-05-13,2024-05-17,Nghỉ bệnh,Pending,E0417
E0420,2024-05-05,2024-05-08,Nghỉ bệnh,Rejected,E0417
E0062,2023-04-16,2023-04-18,Nghỉ bệnh,Pending,E0388
E0479,2024-02-23,2024-02-28,Việc gia đình,Approved,E0452
E0279,2024-12-30,2025-01-03,Nghỉ bệnh,Rejected,E0388
E0078,2024-04-16,2024-04-19,Nghỉ phép,Approved,E0452
E0063,2023-05-22,2023-05-27,Nghỉ bệnh,Approved,E0374
E0236,2023-02-01,2023-02-06,Nghỉ bệnh,Rejected,E0351
E0464,2023-06-30,2023-07-01,Việc gia đình,Approved,E0491
E0500,2024-01-02,2024-01-06,Nghỉ bệnh,Approved,E0452
E0106,2024-09-27,2024-09-30,Việc gia đình,Approved,E0351
E0279,2023-01-29,2023-02-02,Việc gia đình,Pending,E0380
E0322,2023-04-20,2023-04-22,Nghỉ phép,Approved,E0491
E0302,2024-01-16,2024-01-19,Việc gia đình,Approved,E0290
E0104,2024-03-21,2024-03-23,Nghỉ bệnh,Rejected,E0290
E0167,2024-03-29,2024-04-01,Nghỉ phép,Rejected,E0417
E0445,2023-03-01,2023-03-06,Nghỉ phép,Rejected,E0374
E0003,2024-06-15,2024-06-19,Nghỉ phép,Pending,E0434
E0328,2024-05-07,2024-05-09,Nghỉ bệnh,Approved,E0374
E0034,2024-04-18,2024-04-21,Nghỉ bệnh,Rejected,E0380
E0023,2023-08-09,2023-08-12,Nghỉ phép,Pending,E0388
E0082,2024-03-28,2024-03-30,Nghỉ phép,Rejected,E0290
E0180,2024-12-23,2024-12-24,Nghỉ bệnh,Pending,E0417
E0109,2024-01-29,2024-02-01,Nghỉ phép,Pending,E0434
E0054,2024-02-01,2024-02-04,Việc gia đình,Approved,E0388
E0122,2024-05-30,2024-05-31,Việc gia đình,Rejected,E0351
E0275,2023-02-18,2023-02-22,Nghỉ bệnh,Approved,E0434
E0235,2024-11-15,2024-11-16,Việc gia đình,Rejected,E0351
E0480,2024-07-10,2024-07-12,Nghỉ phép,Pending,E0417
E0271,2024-07-11,2024-07-12,Nghỉ phép,Approved,E0452
E0312,2024-10-13,2024-10-18,Nghỉ phép,Rejected,E0374
E0496,2023-03-01,2023-03-02,Nghỉ phép,Rejected,E0452
E0305,2024-12-11,2024-12-15,Nghỉ phép,Rejected,E0418
E0040,2024-05-04,2024-05-05,Nghỉ bệnh,Pending,E0351
E0275,2023-12-14,2023-12-16,Nghỉ phép,Pending,E0380
E0228,2024-05-14,2024-05-18,Việc gia đình,Approved,E0491
E0324,2024-05-09,2024-05-11,Nghỉ phép,Rejected,E0434
E0425,2024-01-12,2024-01-13,Nghỉ phép,Approved,E0290
E0189,2024-05-06,2024-05-07,Nghỉ bệnh,Pending,E0491
E0245,2024-09-09,2024-09-13,Nghỉ bệnh,Approved,E0491
E0423,2023-05-17,2023-05-20,Nghỉ bệnh,Pending,E0452
E0224,2023-11-20,2023-11-24,Nghỉ phép,Rejected,E0491
E0012,2024-09-12,2024-09-15,Nghỉ bệnh,Approved,E0388
E0169,2023-07-30,2023-08-04,Nghỉ phép,Rejected,E0417
E0263,2024-09-14,2024-09-16,Việc gia đình,Approved,E0290
E0324,2024-12-24,2024-12-27,Nghỉ bệnh,Pending,E0452
E0406,2023-05-31,2023-06-03,Nghỉ phép,Pending,E0452
E0377,2023-10-22,2023-10-24,Nghỉ bệnh,Pending,E0380
E0417,2023-06-30,2023-07-03,Nghỉ bệnh,Pending,E0491
E0384,2023-04-09,2023-04-11,Nghỉ bệnh,Rejected,E0290
E0164,2024-01-20,2024-01-21,Nghỉ phép,Approved,E0418
E0183,2024-05-05,2024-05-08,Việc gia đình,Rejected,E0452
E0404,2023-05-20,2023-05-24,Nghỉ phép,Rejected,E0452
E0416,2024-09-05,2024-09-10,Việc gia đình,Pending,E0290
E0422,2023-11-29,2023-12-01,Nghỉ phép,Approved,E0417
E0486,2023-06-02,2023-06-04,Nghỉ bệnh,Approved,E0351
E0482,2023-07-07,2023-07-11,Việc gia đình,Approved,E0374
E0286,2023-03-08,2023-03-13,Nghỉ bệnh,Approved,E0374
E0480,2023-06-17,2023-06-22,Việc gia đình,Pending,E0434
E0369,2023-11-20,2023-11-25,Nghỉ bệnh,Approved,E0434
E0238,2024-07-25,2024-07-28,Việc gia đình,Rejected,E0434
E0394,2024-09-29,2024-10-02,Nghỉ phép,Approved,E0351
E0128,2023-09-17,2023-09-20,Việc gia đình,Pending,E0417
E0046,2024-10-31,2024-11-02,Việc gia đình,Rejected,E0380
E0176,2024-06-19,2024-06-22,Việc gia đình,Rejected,E0380
E0428,2024-09-06,2024-09-08,Nghỉ bệnh,Pending,E0380
E0019,2024-04-18,2024-04-20,Nghỉ phép,Approved,E0374
E0360,2024-05-08,2024-05-09,Việc gia đình,Approved,E0374
E0485,2023-07-15,2023-07-18,Nghỉ phép,Rejected,E0374
E0073,2023-01-22,2023-01-24,Nghỉ phép,Pending,E0491
E0422,2023-05-23,2023-05-25,Nghỉ bệnh,Pending,E0418
E0340,2024-04-02,2024-04-06,Nghỉ phép,Approved,E0417
E0176,2023-03-07,2023-03-09,Việc gia đình,Rejected,E0418
E0022,2024-01-08,2024-01-13,Nghỉ bệnh,Pending,E0417
E0460,2023-05-18,2023-05-22,Nghỉ bệnh,Pending,E0290
E0354,2023-01-07,2023-01-08,Việc gia đình,Rejected,E0434
E0295,2024-12-22,2024-12-24,Nghỉ bệnh,Pending,E0417
E0145,2023-07-04,2023-07-05,Nghỉ bệnh,Rejected,E0417
E0094,2023-11-06,2023-11-10,Nghỉ bệnh,Pending,E0290
E0338,2023-02-09,2023-02-14,Việc gia đình,Approved,E0380
E0470,2024-10-16,2024-10-18,Nghỉ phép,Approved,E0491
E0483,2023-09-05,2023-09-06,Nghỉ bệnh,Approved,E0417
E0249,2023-02-14,2023-02-17,Nghỉ phép,Pending,E0418
E0376,2024-05-05,2024-05-07,Nghỉ bệnh,Pending,E0374
E0267,2024-02-29,2024-03-04,Nghỉ phép,Approved,E0418
E0221,2024-02-16,2024-02-17,Nghỉ phép,Rejected,E0434
E0111,2023-06-15,2023-06-18,Nghỉ phép,Pending,E0417
E0010,2023-03-22,2023-03-24,Nghỉ bệnh,Approved,E0418
E0277,2024-04-14,2024-04-17,Nghỉ bệnh,Rejected,E0351
E0021,2024-06-28,2024-07-03,Nghỉ phép,Pending,E0388
E0266,2023-02-14,2023-02-16,Nghỉ bệnh,Pending,E0491
E0062,2023-07-03,2023-07-08,Nghỉ phép,Approved,E0417
E0293,2024-10-30,2024-11-03,Nghỉ phép,Approved,E0417
E0012,2024-06-01,2024-06-03,Nghỉ bệnh,Pending,E0434
E0004,2023-03-17,2023-03-18,Việc gia đình,Approved,E0452
E0009,2023-10-15,2023-10-17,Việc gia đình,Approved,E0374
E0139,2024-10-22,2024-10-26,Nghỉ phép,Pending,E0374
E0410,2024-06-25,2024-06-29,Việc gia đình,Approved,E0417
E0391,2023-12-10,2023-12-14,Nghỉ phép,Pending,E0434
E0345,2024-12-03,2024-12-06,Nghỉ phép,Pending,E0418
E0488,2024-12-31,2025-01-03,Nghỉ bệnh,Approved,E0434
E0420,2024-01-03,2024-01-04,Nghỉ phép,Pending,E0418
E0277,2023-12-27,2024-01-01,Việc gia đình,Approved,E0351
E0263,2023-07-20,2023-07-22,Nghỉ bệnh,Pending,E0380
E0249,2024-02-09,2024-02-13,Nghỉ bệnh,Pending,E0380
E0249,2023-07-10,2023-07-14,Nghỉ phép,Approved,E0380
E0214,2024-03-09,2024-03-13,Nghỉ phép,Rejected,E0290
E0050,2023-06-02,2023-06-07,Việc gia đình,Rejected,E0491
E0359,2023-05-17,2023-05-18,Nghỉ phép,Rejected,E0374
E0229,2024-11-16,2024-11-19,Nghỉ bệnh,Pending,E0290
E0086,2024-02-10,2024-02-12,Nghỉ phép,Pending,E0388
E0326,2023-06-01,2023-06-05,Nghỉ phép,Rejected,E0434
E0455,2024-05-16,2024-05-17,Nghỉ bệnh,Rejected,E0418
E0379,2024-06-26,2024-07-01,Nghỉ bệnh,Approved,E0418
E0105,2024-10-25,2024-10-27,Việc gia đình,Pending,E0388
E0038,2024-04-19,2024-04-22,Nghỉ phép,Pending,E0434
E0087,2024-08-24,2024-08-28,Nghỉ phép,Rejected,E0491
E0329,2023-09-27,2023-10-02,Việc gia đình,Rejected,E0418
E0046,2024-01-17,2024-01-20,Việc gia đình,Pending,E0290
E0313,2023-06-12,2023-06-17,Nghỉ phép,Approved,E0491
E0348,2024-01-03,2024-01-07,Việc gia đình,Pending,E0388
E0399,2024-12-25,2024-12-28,Nghỉ phép,Rejected,E0491
E0077,2024-09-28,2024-09-29,Việc gia đình,Rejected,E0380
E0480,2024-02-16,2024-02-18,Nghỉ phép,Approved,E0491
E0282,2023-10-23,2023-10-24,Việc gia đình,Rejected,E0418
E0071,2023-09-28,2023-10-03,Việc gia đình,Pending,E0388
E0481,2024-04-18,2024-04-22,Việc gia đình,Rejected,E0434
E0481,2024-01-27,2024-01-28,Nghỉ phép,Rejected,E0374
E0096,2023-11-20,2023-11-24,Nghỉ bệnh,Approved,E0452
E0311,2023-04-19,2023-04-23,Nghỉ bệnh,Pending,E0417
E0467,2023-06-20,2023-06-25,Nghỉ bệnh,Pending,E0452
E0182,2024-08-14,2024-08-19,Nghỉ phép,Approved,E0290
E0299,2023-08-03,2023-08-05,Nghỉ phép,Pending,E0388
E0038,2024-08-18,2024-08-19,Việc gia đình,Rejected,E0351
E0485,2023-06-22,2023-06-27,Việc gia đình,Approved,E0418
E0192,2023-01-14,2023-01-19,Việc gia đình,Pending,E0374
E0018,2024-02-19,2024-02-20,Nghỉ phép,Approved,E0452
E0113,2024-10-19,2024-10-23,Nghỉ phép,Pending,E0380
E0340,2024-05-17,2024-05-21,Nghỉ phép,Rejected,E0351
E0344,2024-01-08,2024-01-12,Nghỉ bệnh,Pending,E0434
E0457,2024-05-08,2024-05-12,Việc gia đình,Approved,E0351
E0425,2024-10-29,2024-10-31,Nghỉ phép,Pending,E0388
E0139,2024-09-15,2024-09-20,Việc gia đình,Approved,E0351
E0470,2023-05-10,2023-05-14,Nghỉ phép,Pending,E0418
E0300,2024-10-15,2024-10-20,Nghỉ bệnh,Rejected,E0452
E0253,2023-02-15,2023-02-16,Nghỉ bệnh,Pending,E0290
E0240,2023-08-29,2023-09-02,Nghỉ phép,Approved,E0491
E0159,2024-03-28,2024-04-02,Nghỉ phép,Rejected,E0434
E0385,2023-09-01,2023-09-02,Nghỉ phép,Rejected,E0418
E0454,2023-11-29,2023-12-04,Nghỉ bệnh,Pending,E0418
E0142,2024-10-02,2024-10-05,Nghỉ phép,Pending,E0417
E0134,2024-12-01,2024-12-02,Nghỉ bệnh,Pending,E0380
E0477,2024-02-17,2024-02-18,Việc gia đình,Approved,E0380
E0485,2024-07-18,2024-07-21,Nghỉ bệnh,Pending,E0418
E0154,2023-10-11,2023-10-12,Nghỉ bệnh,Pending,E0290
E0376,2023-05-19,2023-05-20,Nghỉ phép,Pending,E0491
E0269,2023-12-01,2023-12-06,Việc gia đình,Pending,E0491
E0242,2024-12-12,2024-12-15,Nghỉ phép,Approved,E0374
E0281,2024-03-09,2024-03-13,Nghỉ phép,Approved,E0418
E0256,2024-09-10,2024-09-12,Nghỉ phép,Pending,E0380
E0307,2024-05-31,2024-06-05,Nghỉ phép,Approved,E0491
E0018,2024-09-10,2024-09-11,Việc gia đình,Rejected,E0434
E0227,2024-11-18,2024-11-20,Nghỉ bệnh,Approved,E0290
E0435,2024-09-12,2024-09-14,Nghỉ phép,Approved,E0418
E0242,2023-08-18,2023-08-19,Nghỉ phép,Pending,E0434
E0012,2023-01-21,2023-01-25,Nghỉ bệnh,Approved,E0351
E0497,2023-10-03,2023-10-04,Việc gia đình,Pending,E0388
E0480,2024-03-01,2024-03-06,Nghỉ bệnh,Rejected,E0434
E0421,2024-06-03,2024-06-06,Nghỉ bệnh,Rejected,E0491
E0364,2023-05-03,2023-05-07,Việc gia đình,Pending,E0434
E0148,2024-08-04,2024-08-05,Nghỉ phép,Approved,E0290
E0210,2024-07-18,2024-07-19,Nghỉ bệnh,Rejected,E0380
E0224,2023-09-21,2023-09-22,Nghỉ phép,Rejected,E0388
E0035,2024-06-09,2024-06-12,Việc gia đình,Approved,E0491
E0168,2024-11-10,2024-11-15,Nghỉ bệnh,Approved,E0380
E0338,2024-11-08,2024-11-09,Việc gia đình,Rejected,E0388
E0020,2023-01-16,2023-01-20,Nghỉ phép,Pending,E0417
E0132,2023-11-10,2023-11-11,Việc gia đình,Rejected,E0351
E0378,2024-11-04,2024-11-05,Nghỉ phép,Approved,E0452
E0402,2024-10-29,2024-11-03,Nghỉ phép,Approved,E0418
E0399,2024-09-21,2024-09-22,Nghỉ phép,Pending,E0374
E0348,2024-09-30,2024-10-04,Nghỉ phép,Rejected,E0418
E0309,2023-05-31,2023-06-02,Việc gia đình,Pending,E0290
